Time,ChActive,HwTSet,HwActive,PrimT,ActPow,HwTOutlet,PrimTSet
2017-11-09T13:32:25.763Z,,0,,,,19.8,
2017-11-09T13:32:40.869Z,,0,,,,19.8,
2017-11-09T13:32:45.863Z,,0,,,,19.8,
2017-11-09T13:32:55.740Z,,0,,,,19.8,
2017-11-09T13:33:05.736Z,,0,,,,19.8,
2017-11-09T13:33:15.832Z,,0,,,,19.8,
2017-11-09T13:33:25.777Z,,0,,,,19.8,
2017-11-09T13:33:35.786Z,,0,,,,19.8,
2017-11-09T13:33:45.815Z,,0,,,,19.8,
2017-11-09T13:33:55.766Z,,0,,,,19.8,
2017-11-09T13:34:05.740Z,,0,,,,19.8,
2017-11-09T13:34:15.817Z,,0,,,,19.8,
2017-11-09T13:34:25.735Z,,0,,,,19.8,
2017-11-09T13:34:35.774Z,,0,,,,19.8,
2017-11-09T13:34:45.779Z,,0,,,,19.8,
2017-11-09T13:34:55.735Z,,0,,,,19.8,
2017-11-09T13:35:05.786Z,,0,,,,19.8,
2017-11-09T13:35:15.886Z,,0,,,,19.8,
2017-11-09T13:35:25.773Z,,0,,,,19.8,
2017-11-09T13:35:35.744Z,,0,,,,19.8,
2017-11-09T13:35:45.787Z,,0,,,,19.8,
2017-11-09T13:35:55.757Z,,0,,,,19.8,
2017-11-09T13:36:05.953Z,,0,,,,19.8,
2017-11-09T13:36:15.855Z,,0,,,,19.8,
2017-11-09T13:36:25.819Z,,0,,,,19.8,
2017-11-09T13:36:35.746Z,,0,,,,19.8,
2017-11-09T13:36:45.760Z,,0,,,,19.8,
2017-11-09T13:36:55.787Z,,0,,,,19.8,
2017-11-09T13:37:05.743Z,,0,,,,19.8,
2017-11-09T13:37:15.832Z,,0,,,,19.8,
2017-11-09T13:37:25.735Z,,0,,,,19.8,
2017-11-09T13:37:35.739Z,,0,,,,19.8,
2017-11-09T13:37:45.755Z,,0,,,,19.8,
2017-11-09T13:37:55.738Z,,0,,,,19.8,
2017-11-09T13:38:05.777Z,,0,,,,19.8,
2017-11-09T13:38:15.831Z,,0,,,,19.8,
2017-11-09T13:38:25.844Z,,0,,,,19.8,
2017-11-09T13:38:35.738Z,,0,,,,19.8,
2017-11-09T13:38:45.739Z,,0,,,,19.8,
2017-11-09T13:38:55.743Z,,0,,,,19.8,
2017-11-09T13:39:05.790Z,,0,,,,19.8,
2017-11-09T13:39:15.867Z,,0,,,,19.8,
2017-11-09T13:39:25.736Z,,0,,18,,19.8,
2017-11-09T13:39:35.801Z,,0,,18.1,,19.8,
2017-11-09T13:39:45.736Z,,0,,,,19.8,
2017-11-09T13:39:55.735Z,,0,,,,19.8,
2017-11-09T13:40:05.735Z,,0,,,,19.8,
2017-11-09T13:40:15.825Z,,0,,,,19.8,
2017-11-09T13:40:25.736Z,,0,,,,19.8,
2017-11-09T13:40:35.963Z,,0,,,,19.8,
2017-11-09T13:40:45.773Z,,0,,,,19.8,
2017-11-09T13:40:55.735Z,,0,,,,19.8,
2017-11-09T13:41:05.741Z,,0,,,,19.8,
2017-11-09T13:41:15.997Z,,0,,,,19.8,
2017-11-09T13:41:25.736Z,,0,,,,19.8,
2017-11-09T13:41:35.737Z,,0,,,,19.8,
2017-11-09T13:41:45.736Z,,0,,,,19.8,
2017-11-09T13:41:55.736Z,,0,,,,19.8,
2017-11-09T13:42:05.735Z,,0,,,,19.8,
2017-11-09T13:42:15.834Z,,0,,,,19.8,
2017-11-09T13:42:25.740Z,,0,,,,19.8,
2017-11-09T13:42:35.749Z,,0,,,,19.8,
2017-11-09T13:42:45.736Z,,0,,,,19.8,
2017-11-09T13:42:55.744Z,,0,,,,19.8,
2017-11-09T13:43:05.736Z,,0,,,,19.8,
2017-11-09T13:43:15.830Z,1,0,0,19.3,43,19.8,
2017-11-09T13:43:25.737Z,1,0,0,24.3,0,19.8,
2017-11-09T13:43:35.759Z,,0,,20.7,,19.8,
2017-11-09T13:43:45.735Z,,0,,19.9,,19.8,
2017-11-09T13:44:00.825Z,,0,,18.9,,19.8,
2017-11-09T13:44:05.753Z,,0,,18.6,,19.8,
2017-11-09T13:44:15.816Z,,0,,18.4,,19.8,
2017-11-09T13:44:25.750Z,,0,,18.6,,19.8,
2017-11-09T13:44:35.746Z,,0,,,,19.8,
2017-11-09T13:44:45.735Z,,0,,,,19.8,
2017-11-09T13:44:55.741Z,,0,,,,19.8,
2017-11-09T13:45:05.736Z,,0,,18.8,,19.8,
2017-11-09T13:45:15.825Z,,0,,,,19.8,
2017-11-09T13:45:25.739Z,,0,,,,19.8,
2017-11-09T13:45:35.801Z,,0,,,,19.8,
2017-11-09T13:45:45.746Z,,0,,19.1,,19.8,
2017-11-09T13:45:55.736Z,,0,,,,19.8,
2017-11-09T13:46:05.738Z,,0,,19.2,,19.8,
2017-11-09T13:46:15.825Z,,0,,19.1,,19.8,
2017-11-09T13:46:25.735Z,,0,,18.9,,19.8,
2017-11-09T13:46:35.738Z,,0,,,,19.8,
2017-11-09T13:46:45.738Z,,0,,,,19.8,
2017-11-09T13:46:55.736Z,,0,,18.8,,19.8,
2017-11-09T13:47:05.763Z,,0,,,,19.8,
2017-11-09T13:47:15.827Z,,0,,,,19.8,
2017-11-09T13:47:25.815Z,,0,,,,19.8,
2017-11-09T13:47:35.736Z,,0,,,,19.8,
2017-11-09T13:47:45.736Z,,0,,,,19.8,
2017-11-09T13:47:55.736Z,,0,,,,19.8,
2017-11-09T13:48:05.736Z,,0,,,,19.8,
2017-11-09T13:48:15.831Z,,0,,,,19.8,
2017-11-09T13:48:25.745Z,,0,,,,19.8,
2017-11-09T13:48:35.741Z,,0,,,,19.8,
2017-11-09T13:48:45.744Z,,0,,,,19.8,
2017-11-09T13:48:55.735Z,,0,,,,19.8,
2017-11-09T13:49:05.735Z,,0,,,,19.8,
2017-11-09T13:49:15.833Z,,0,,,,19.8,
2017-11-09T13:49:25.735Z,,0,,,,19.8,
2017-11-09T13:49:35.738Z,,0,,,,19.8,
2017-11-09T13:49:45.738Z,,0,,,,19.8,
2017-11-09T13:49:55.739Z,,0,,,,19.8,
2017-11-09T13:50:05.736Z,,0,,,,19.8,
2017-11-09T13:50:15.825Z,,0,,,,19.8,
2017-11-09T13:50:25.740Z,,0,,,,19.8,
2017-11-09T13:50:35.736Z,,0,,,,19.8,
2017-11-09T13:50:45.736Z,,0,,,,19.8,
2017-11-09T13:50:55.741Z,,0,,,,19.8,
2017-11-09T13:51:05.735Z,,0,,,,19.8,
2017-11-09T13:51:15.816Z,,0,,,,19.8,
2017-11-09T13:51:25.739Z,,0,,,,19.8,
2017-11-09T13:51:35.736Z,,0,,,,19.8,
2017-11-09T13:51:45.738Z,,0,,,,19.8,
2017-11-09T13:51:56.201Z,,0,,,,19.8,
2017-11-09T13:52:05.914Z,,0,,,,19.8,
2017-11-09T13:52:15.825Z,,0,,,,19.8,
2017-11-09T13:52:25.735Z,,0,,,,19.8,
2017-11-09T13:52:35.738Z,,0,,,,19.8,
2017-11-09T13:52:45.736Z,,0,,,,19.8,
2017-11-09T13:53:00.836Z,,0,,,,19.8,
2017-11-09T13:53:05.746Z,,0,,,,19.8,
2017-11-09T13:53:15.820Z,,0,,,,19.8,
2017-11-09T13:53:25.738Z,,0,,,,19.8,
2017-11-09T13:53:35.735Z,,0,,,,19.8,
2017-11-09T13:53:45.743Z,,0,,,,19.8,
2017-11-09T13:53:55.736Z,,0,,,,19.8,
2017-11-09T13:54:05.736Z,,0,,,,19.8,
2017-11-09T13:54:15.837Z,,0,,,,19.8,
2017-11-09T13:54:25.736Z,,0,,18.6,,19.8,
2017-11-09T13:54:40.756Z,,0,,,,19.8,
2017-11-09T13:54:45.743Z,,0,,,,19.8,
2017-11-09T13:55:00.827Z,0,0,0,,,19.8,5
2017-11-09T13:55:05.741Z,,0,,,,19.8,
2017-11-09T13:55:15.830Z,,0,,,,19.8,
2017-11-09T13:55:25.748Z,,0,,,,19.8,
2017-11-09T13:55:35.737Z,,0,,,,19.8,
2017-11-09T13:55:45.750Z,,0,,,,19.8,
2017-11-09T13:55:55.742Z,,0,,,,19.8,
2017-11-09T13:56:05.759Z,,0,,,,19.8,
2017-11-09T13:56:15.815Z,,0,,,,19.8,
2017-11-09T13:56:25.738Z,,0,,,,19.8,
2017-11-09T13:56:35.944Z,,0,,,,19.8,
2017-11-09T13:56:45.737Z,,0,,,,19.8,
2017-11-09T13:56:55.773Z,,0,,,,19.8,
2017-11-09T13:57:05.737Z,,0,,,,19.8,
2017-11-09T13:57:15.840Z,,0,,,,19.8,
2017-11-09T13:57:25.741Z,,0,,,,19.8,
2017-11-09T13:57:35.749Z,,0,,18.5,,19.8,
2017-11-09T13:57:45.761Z,,0,,18.6,,19.8,
2017-11-09T13:57:55.741Z,,0,,,,19.8,
2017-11-09T13:58:05.741Z,1,0,0,18.5,,19.8,20
2017-11-09T13:58:15.821Z,,0,,25.1,0,19.8,
2017-11-09T13:58:25.741Z,1,0,0,23.5,,19.8,
2017-11-09T13:58:35.751Z,,0,,20.8,,19.8,
2017-11-09T13:58:45.741Z,,0,,19.6,,19.8,
2017-11-09T13:58:55.736Z,,0,,19.3,,19.8,
2017-11-09T13:59:05.745Z,,0,,18.9,,19.8,
2017-11-09T13:59:15.827Z,,0,,,,19.8,
2017-11-09T13:59:25.738Z,,0,,19.1,,19.8,
2017-11-09T13:59:35.737Z,,0,,,,19.8,
2017-11-09T13:59:45.736Z,,0,,,,19.8,
2017-11-09T13:59:55.747Z,,0,,,,19.8,
2017-11-09T14:00:05.802Z,,0,,19.2,,19.8,
2017-11-09T14:00:15.936Z,,0,,,,19.8,
2017-11-09T14:00:25.736Z,,0,,,,19.8,
2017-11-09T14:00:40.756Z,,0,,,,19.8,
2017-11-09T14:00:45.752Z,,0,,19.3,,19.8,
2017-11-09T14:00:55.737Z,,0,,19.5,,19.8,
2017-11-09T14:01:05.750Z,,0,,,,19.8,
2017-11-09T14:01:15.816Z,,0,,,,19.8,
2017-11-09T14:01:28.389Z,,0,,19.3,,19.8,
2017-11-09T14:01:35.742Z,,0,,,,19.8,
2017-11-09T14:01:45.743Z,,0,,19.2,,19.8,
2017-11-09T14:01:55.764Z,,0,,,,19.8,
2017-11-09T14:02:05.740Z,,0,,,,19.8,
2017-11-09T14:02:15.829Z,,0,,,,19.8,
2017-11-09T14:02:25.737Z,,0,,,,19.8,
2017-11-09T14:02:35.749Z,,0,,,,19.8,
2017-11-09T14:02:45.736Z,,0,,,,19.8,
2017-11-09T14:02:55.744Z,,0,,,,19.8,
2017-11-09T14:03:05.738Z,,0,,,,19.8,
2017-11-09T14:03:15.885Z,,0,,,,19.8,
2017-11-09T14:03:25.739Z,,0,,,,19.8,
2017-11-09T14:03:35.752Z,,0,,19.1,,19.8,
2017-11-09T14:03:45.742Z,,0,,19.2,,19.8,
2017-11-09T14:03:55.737Z,,0,,,,19.8,
2017-11-09T14:04:05.748Z,,0,,,,19.8,
2017-11-09T14:04:15.836Z,,0,,,,19.8,
2017-11-09T14:04:25.747Z,,0,,,,19.8,
2017-11-09T14:04:35.741Z,,0,,,,19.8,
2017-11-09T14:04:45.743Z,,0,,,,19.8,
2017-11-09T14:04:55.736Z,,0,,,,19.8,
2017-11-09T14:05:05.744Z,,0,,,,19.8,
2017-11-09T14:05:15.833Z,,0,,,,19.8,
2017-11-09T14:05:25.736Z,,0,,,,19.8,
2017-11-09T14:05:35.737Z,,0,,,,19.8,
2017-11-09T14:05:45.743Z,,0,,,,19.8,
2017-11-09T14:05:55.737Z,,0,,,,19.8,
2017-11-09T14:06:05.737Z,,0,,,,19.8,
2017-11-09T14:06:15.830Z,1,0,0,19.2,0,19.8,20
2017-11-09T14:06:25.759Z,,0,,,,19.8,
2017-11-09T14:06:35.737Z,,0,,,,19.8,
2017-11-09T14:06:45.754Z,,0,,,,19.8,
2017-11-09T14:06:55.741Z,,0,,,,19.8,
2017-11-09T14:07:05.749Z,,0,,19.1,,19.8,
2017-11-09T14:07:15.834Z,,0,,19.2,,19.8,
2017-11-09T14:07:25.740Z,,0,,,,19.8,
2017-11-09T14:07:35.751Z,,0,,19.1,,19.8,
2017-11-09T14:07:45.736Z,,0,,,,19.8,
2017-11-09T14:07:55.765Z,,0,,,,19.8,
2017-11-09T14:08:05.737Z,,0,,19.2,,19.8,
2017-11-09T14:08:15.827Z,,0,,19.1,,19.8,
2017-11-09T14:08:25.754Z,,0,,19.2,,19.8,
2017-11-09T14:08:35.739Z,,0,,19.1,,19.8,
2017-11-09T14:08:45.737Z,,0,,,,19.8,
2017-11-09T14:08:55.737Z,,0,,,,19.8,
2017-11-09T14:09:05.746Z,,0,,,,19.8,
2017-11-09T14:09:15.827Z,,0,,,,19.8,
2017-11-09T14:09:25.743Z,,0,,,,20,
2017-11-09T14:09:35.738Z,,0,,19.1,,19.8,
2017-11-09T14:09:45.739Z,,0,,18.9,,19.8,
2017-11-09T14:09:55.739Z,,0,,,,19.8,
2017-11-09T14:10:05.737Z,,0,,,,20,
2017-11-09T14:10:15.834Z,,0,,,,19.8,
2017-11-09T14:10:25.737Z,,0,,,,19.8,
2017-11-09T14:10:35.743Z,,0,,,,19.8,
2017-11-09T14:10:45.739Z,,0,,,,20,
2017-11-09T14:10:55.745Z,,0,,,,19.8,
2017-11-09T14:11:05.763Z,,0,,,,19.8,
2017-11-09T14:11:15.827Z,,0,,,,19.8,
2017-11-09T14:11:25.744Z,,0,,,,19.8,
2017-11-09T14:11:35.749Z,,0,,,,19.8,
2017-11-09T14:11:45.744Z,,0,,,,19.8,
2017-11-09T14:11:55.891Z,,0,,,,20,
2017-11-09T14:12:05.745Z,,0,,,,19.8,
2017-11-09T14:12:15.842Z,,0,,,,19.8,
2017-11-09T14:12:25.752Z,,0,,,,19.8,
2017-11-09T14:12:35.740Z,,0,,,,19.8,
2017-11-09T14:12:45.752Z,,0,,,,19.8,
2017-11-09T14:12:55.737Z,,0,,,,19.8,
2017-11-09T14:13:05.755Z,,0,,18.8,,19.8,
2017-11-09T14:13:15.851Z,,0,,,,19.8,
2017-11-09T14:13:25.747Z,,0,,18.9,,19.8,
2017-11-09T14:13:35.744Z,,0,,,,20,
2017-11-09T14:13:45.744Z,,0,,,,19.8,
2017-11-09T14:13:55.743Z,,0,,,,19.8,
2017-11-09T14:14:05.757Z,,0,,,,20,
2017-11-09T14:14:15.825Z,,0,,18.8,,19.8,
2017-11-09T14:14:25.750Z,,0,,18.9,,20,
2017-11-09T14:14:35.753Z,,0,,18.8,,20,
2017-11-09T14:14:45.750Z,,0,,,,19.8,
2017-11-09T14:14:55.737Z,,0,,,,19.8,
2017-11-09T14:15:05.738Z,,0,,,,19.8,
2017-11-09T14:15:15.835Z,,0,,,,19.8,
2017-11-09T14:15:25.744Z,,0,,,,19.8,
2017-11-09T14:15:35.737Z,,0,,,,19.8,
2017-11-09T14:15:45.746Z,,0,,,,19.8,
2017-11-09T14:15:55.747Z,,0,,,,19.8,
2017-11-09T14:16:05.745Z,,0,,,,19.8,
2017-11-09T14:16:15.862Z,,0,,,,20,
2017-11-09T14:16:25.738Z,,0,,,,19.8,
2017-11-09T14:16:35.741Z,,0,,,,19.8,
2017-11-09T14:16:45.737Z,,0,,,,20,
2017-11-09T14:16:55.747Z,,0,,,,19.8,
2017-11-09T14:17:05.744Z,,0,,,,19.8,
2017-11-09T14:17:15.831Z,,0,,,,20,
2017-11-09T14:17:25.742Z,,0,,,,19.8,
2017-11-09T14:17:35.737Z,,0,,,,19.8,
2017-11-09T14:17:45.746Z,,0,,,,19.8,
2017-11-09T14:17:55.739Z,,0,,,,19.8,
2017-11-09T14:18:05.963Z,,0,,,,19.8,
2017-11-09T14:18:15.853Z,,0,,,,19.8,
2017-11-09T14:18:25.738Z,,0,,,,19.8,
2017-11-09T14:18:35.985Z,,0,,,,19.8,
2017-11-09T14:18:45.738Z,,0,,,,19.8,
2017-11-09T14:18:55.742Z,,0,,,,19.8,
2017-11-09T14:19:05.738Z,,0,,,,19.8,
2017-11-09T14:19:15.833Z,,0,,,,19.8,
2017-11-09T14:19:25.738Z,,0,,,,19.8,
2017-11-09T14:19:35.741Z,,0,,18.6,,19.8,
2017-11-09T14:19:45.746Z,,0,,,,19.8,
2017-11-09T14:19:55.738Z,,0,,,,19.8,
2017-11-09T14:20:05.741Z,,0,,,,19.8,
2017-11-09T14:20:15.831Z,,0,,,,19.8,
2017-11-09T14:20:25.741Z,,0,,,,19.8,
2017-11-09T14:20:36.257Z,,0,,,,19.8,
2017-11-09T14:20:45.738Z,,0,,,,19.8,
2017-11-09T14:20:55.742Z,,0,,,,19.8,
2017-11-09T14:21:05.740Z,,0,,,,19.8,
2017-11-09T14:21:15.834Z,,0,,,,19.8,
2017-11-09T14:21:25.866Z,,0,,,,19.8,
2017-11-09T14:21:35.801Z,,0,,,,19.8,
2017-11-09T14:21:45.751Z,,0,,,,19.8,
2017-11-09T14:21:55.751Z,,0,,,,19.8,
2017-11-09T14:22:05.794Z,,0,,,,19.8,
2017-11-09T14:22:15.837Z,,0,,,,19.8,
2017-11-09T14:22:25.738Z,,0,,,,19.8,
2017-11-09T14:22:35.749Z,,0,,,,19.8,
2017-11-09T14:22:45.747Z,,0,,,,19.8,
2017-11-09T14:22:55.744Z,,0,,,,20,
2017-11-09T14:23:05.745Z,,0,,,,19.8,
2017-11-09T14:23:15.865Z,,0,,,,19.8,
2017-11-09T14:23:25.744Z,,0,,,,19.8,
2017-11-09T14:23:35.743Z,,0,,,,19.8,
2017-11-09T14:23:45.769Z,,0,,,,20,
2017-11-09T14:23:55.738Z,,0,,,,19.8,
2017-11-09T14:24:05.751Z,,0,,,,19.8,
2017-11-09T14:24:15.857Z,,0,,,,19.8,
2017-11-09T14:24:25.786Z,,0,,,,19.8,
2017-11-09T14:24:35.742Z,,0,,,,19.8,
2017-11-09T14:24:45.776Z,,0,,,,19.8,
2017-11-09T14:24:55.761Z,,0,,,,19.8,
2017-11-09T14:25:05.738Z,,0,,,,19.8,
2017-11-09T14:25:15.839Z,,0,,,,19.8,
2017-11-09T14:25:25.742Z,,0,,,,19.8,
2017-11-09T14:25:35.738Z,,0,,,,19.8,
2017-11-09T14:25:45.739Z,,0,,,,20,
2017-11-09T14:25:55.739Z,,0,,,,19.8,
2017-11-09T14:26:05.742Z,,0,,,,19.8,
2017-11-09T14:26:15.834Z,,0,,,,19.8,
2017-11-09T14:26:25.738Z,,0,,,,19.8,
2017-11-09T14:26:35.772Z,,0,,,,19.8,
2017-11-09T14:26:45.742Z,,0,,,,19.8,
2017-11-09T14:26:55.738Z,,0,,,,19.8,
2017-11-09T14:27:05.744Z,,0,,,,19.8,
2017-11-09T14:27:15.833Z,,0,,,,19.8,
2017-11-09T14:27:25.740Z,,0,,,,19.8,
2017-11-09T14:27:35.744Z,,0,,,,19.8,
2017-11-09T14:27:45.739Z,,0,,,,19.8,
2017-11-09T14:27:55.741Z,,0,,,,19.8,
2017-11-09T14:28:05.739Z,,0,,,,19.8,
2017-11-09T14:28:15.885Z,,0,,,,19.8,
2017-11-09T14:28:25.800Z,,0,,,,19.8,
2017-11-09T14:28:35.772Z,,0,,18.5,,19.8,
2017-11-09T14:28:45.779Z,,0,,,,19.8,
2017-11-09T14:28:55.739Z,,0,,18.6,,19.8,
2017-11-09T14:29:05.745Z,,0,,18.5,,20,
2017-11-09T14:29:15.834Z,,0,,,,19.8,
2017-11-09T14:29:25.759Z,,0,,,,19.8,
2017-11-09T14:29:35.780Z,,0,,,,19.8,
2017-11-09T14:29:45.909Z,,0,,,,19.8,
2017-11-09T14:29:55.739Z,,0,,,,19.8,
2017-11-09T14:30:05.749Z,,0,,,,19.8,
2017-11-09T14:30:15.824Z,,0,,,,19.8,
2017-11-09T14:30:25.740Z,,0,,,,19.8,
2017-11-09T14:30:35.739Z,,0,,,,19.8,
2017-11-09T14:30:45.786Z,,0,,,,19.8,
2017-11-09T14:30:55.745Z,0,0,2,,,19.8,0
2017-11-09T14:31:05.739Z,0,54,2,21.1,50,18.8,
2017-11-09T14:31:15.851Z,,54,,26.1,49,23.9,
2017-11-09T14:31:25.784Z,,54,,32.2,80,28.7,
2017-11-09T14:31:35.810Z,,54,,39.2,81,35.9,
2017-11-09T14:31:45.749Z,,54,,44.4,80,41.4,
2017-11-09T14:31:55.785Z,,54,,49.3,81,46.3,
2017-11-09T14:32:05.807Z,,54,,53,77,50.3,
2017-11-09T14:32:15.863Z,0,0,0,52.8,0,51.9,
2017-11-09T14:32:25.750Z,,0,,52.3,,51.5,
2017-11-09T14:32:35.772Z,,0,,52,,51.2,
2017-11-09T14:32:45.759Z,,0,,51.9,,50.9,
2017-11-09T14:32:55.771Z,,0,,51.8,,50.6,
2017-11-09T14:33:10.304Z,,0,,51.7,,50.3,
2017-11-09T14:33:15.861Z,1,0,0,52.3,,50,20
2017-11-09T14:33:25.812Z,,0,,44.3,,49.7,
2017-11-09T14:33:35.802Z,,0,,31.5,,49.3,
2017-11-09T14:33:45.786Z,,0,,25.9,,49,
2017-11-09T14:33:55.767Z,,0,,23.7,,48.7,
2017-11-09T14:34:05.879Z,,0,,21.9,,48.4,
2017-11-09T14:34:15.855Z,,0,,21.1,,48.1,
2017-11-09T14:34:25.744Z,,0,,21.2,,47.7,
2017-11-09T14:34:35.900Z,,0,,21.7,,47.2,
2017-11-09T14:34:45.760Z,,0,,21.8,,46.6,
2017-11-09T14:34:55.825Z,,0,,21.6,,46,
2017-11-09T14:35:05.752Z,,0,,21.4,,45.4,
2017-11-09T14:35:15.866Z,,0,,21.7,,44.8,
2017-11-09T14:35:25.751Z,,0,,22,,44.1,
2017-11-09T14:35:35.746Z,,0,,22.2,,43.5,
2017-11-09T14:35:45.767Z,,0,,,,42.9,
2017-11-09T14:35:55.755Z,,0,,22.4,,42.4,
2017-11-09T14:36:05.751Z,,0,,23,,41.9,
2017-11-09T14:36:15.919Z,,0,,23.4,,41.5,
2017-11-09T14:36:25.754Z,,0,,,,40.9,
2017-11-09T14:36:35.747Z,,0,,23.1,,40.5,
2017-11-09T14:36:45.773Z,,0,,22.8,,40.1,
2017-11-09T14:36:55.739Z,,0,,22.5,,39.7,
2017-11-09T14:37:05.764Z,,0,,22.3,,39.4,
2017-11-09T14:37:15.845Z,,0,,22.2,,38.9,
2017-11-09T14:37:25.744Z,,0,,22,,38.6,
2017-11-09T14:37:35.821Z,,0,,,,38.3,
2017-11-09T14:37:45.745Z,,0,,,,38,
2017-11-09T14:37:55.814Z,,0,,,,37.7,
2017-11-09T14:38:05.772Z,,0,,,,37.4,
2017-11-09T14:38:16.263Z,,0,,,,37.1,
2017-11-09T14:38:25.782Z,,0,,,,36.7,
2017-11-09T14:38:35.770Z,,0,,,,36.5,
2017-11-09T14:38:45.752Z,,0,,,,36.2,
2017-11-09T14:38:55.872Z,,0,,,,36,
2017-11-09T14:39:05.777Z,,0,,22.4,,35.8,
2017-11-09T14:39:15.951Z,,0,,23.1,,35.6,
2017-11-09T14:39:25.822Z,,0,,24.3,,35.4,
2017-11-09T14:39:35.994Z,,0,,25.2,,35.2,
2017-11-09T14:39:45.795Z,,0,,26,,34.9,
2017-11-09T14:39:55.743Z,,0,,26.6,,34.7,
2017-11-09T14:40:05.784Z,,0,,27.2,,34.5,
2017-11-09T14:40:16.302Z,,0,,28,,34.4,
2017-11-09T14:40:25.790Z,,0,,28.6,,34.2,
2017-11-09T14:40:35.935Z,,0,,29.2,,34.1,
2017-11-09T14:40:45.748Z,,0,,29.5,,33.9,
2017-11-09T14:40:55.880Z,,0,,30,,33.8,
2017-11-09T14:41:05.815Z,,0,,30.1,,33.6,
2017-11-09T14:41:15.894Z,,0,,30.3,,33.5,
2017-11-09T14:41:25.863Z,,0,,30.4,,33.4,
2017-11-09T14:41:35.803Z,,0,,30.5,,33.2,
2017-11-09T14:41:45.808Z,,0,,30.6,,33.1,
2017-11-09T14:41:55.756Z,,0,,,,32.9,
2017-11-09T14:42:05.836Z,,0,,30.7,,32.8,
2017-11-09T14:42:15.968Z,,0,,,,32.6,
2017-11-09T14:42:25.804Z,,0,,30.6,,32.5,
2017-11-09T14:42:35.790Z,,0,,,,32.4,
2017-11-09T14:42:45.804Z,,0,,,,32.3,
2017-11-09T14:42:55.797Z,,0,,30.5,,32.2,
2017-11-09T14:43:05.765Z,,0,,30.4,,32.1,
2017-11-09T14:43:15.936Z,,0,,30.3,,32,
2017-11-09T14:43:25.839Z,,0,,30.2,,31.9,
2017-11-09T14:43:35.792Z,,0,,30.1,,31.8,
2017-11-09T14:43:45.785Z,,0,,22.9,,31.6,
2017-11-09T14:43:55.828Z,,0,,22.3,,31.5,
2017-11-09T14:44:05.836Z,,0,,22,,31.4,
2017-11-09T14:44:16.023Z,,0,,21.9,,31.3,
2017-11-09T14:44:25.767Z,,0,,21.8,,31.2,
2017-11-09T14:44:36.161Z,,0,,,,31,
2017-11-09T14:44:45.769Z,,0,,,,30.9,
2017-11-09T14:44:55.763Z,,0,,21.7,,30.8,
2017-11-09T14:45:05.782Z,,0,,,,30.8,
2017-11-09T14:45:15.942Z,,0,,,,30.7,
2017-11-09T14:45:25.785Z,,0,,,,30.6,
2017-11-09T14:45:41.640Z,,0,,,,30.4,
2017-11-09T14:45:45.814Z,,0,,21.6,,30.3,
2017-11-09T14:46:01.887Z,,0,,,,30.2,
2017-11-09T14:46:05.787Z,,0,,,,30.1,
2017-11-09T14:46:15.932Z,,0,,,,30,
2017-11-09T14:46:25.771Z,,0,,,,29.8,
2017-11-09T14:46:35.761Z,,0,,21.4,,29.7,
2017-11-09T14:46:45.826Z,,0,,,,29.6,
2017-11-09T14:46:55.756Z,,0,,,,29.5,
2017-11-09T14:47:05.795Z,,0,,21.3,,29.5,
2017-11-09T14:47:15.910Z,,0,,,,29.3,
2017-11-09T14:47:35.748Z,,0,,,,29.1,
2017-11-09T14:47:45.748Z,,0,,,,29,
2017-11-09T14:47:55.774Z,,0,,,,28.9,
2017-11-09T14:48:05.783Z,,0,,,,28.9,
2017-11-09T14:48:15.938Z,,0,,,,28.7,
2017-11-09T14:48:25.780Z,,0,,,,28.6,
2017-11-09T14:48:35.780Z,,0,,,,28.5,
2017-11-09T14:48:45.776Z,,0,,21.2,,28.5,
2017-11-09T14:48:55.799Z,,0,,,,28.4,
2017-11-09T14:49:05.790Z,,0,,21.3,,28.3,
2017-11-09T14:49:15.976Z,,0,,21.2,,28.1,
2017-11-09T14:49:25.751Z,,0,,,,28.1,
2017-11-09T14:49:35.901Z,,0,,,,28,
2017-11-09T14:49:45.763Z,,0,,,,28,
2017-11-09T14:49:55.785Z,,0,,,,27.9,
2017-11-09T14:50:05.760Z,,0,,21.3,,27.8,
2017-11-09T14:50:15.933Z,,0,,,,27.8,
2017-11-09T14:50:25.864Z,,0,,21.4,,27.7,
2017-11-09T14:50:40.785Z,,0,,21.6,,27.7,
2017-11-09T14:50:52.050Z,,0,,21.7,,27.5,
2017-11-09T14:50:55.765Z,,0,,21.8,,27.5,
2017-11-09T14:51:05.777Z,,0,,21.9,,27.4,
2017-11-09T14:51:15.880Z,,0,,22,,27.3,
2017-11-09T14:51:25.753Z,,0,,,,27.3,
2017-11-09T14:51:35.739Z,,0,,22.2,,27.2,
2017-11-09T14:51:50.885Z,,0,,22.3,,27.2,
2017-11-09T14:51:55.781Z,,0,,22.4,,27.1,
2017-11-09T14:52:05.748Z,,0,,,,27.1,
2017-11-09T14:52:16.706Z,,0,,22.5,,27.1,
2017-11-09T14:52:30.787Z,,0,,22.7,,26.9,
2017-11-09T14:52:35.769Z,,0,,,,26.9,
2017-11-09T14:52:45.807Z,,0,,22.8,,26.8,
2017-11-09T14:52:55.808Z,,0,,,,26.8,
2017-11-09T14:53:05.746Z,,0,,22.9,,26.7,
