Time,HwTSet,PrimT,PrimTSet,HwActive,HwTOutlet,ActPow,ChActive
2017-11-30T12:52:17.549Z,0,58.1,,,40.1,31,
2017-11-30T12:52:27.630Z,0,58.6,,,40,30,
2017-11-30T12:52:42.917Z,0,58.7,,,39.9,,
2017-11-30T12:52:47.551Z,0,,,,39.9,29,
2017-11-30T12:52:57.552Z,0,58.6,,,39.8,,
2017-11-30T12:53:07.553Z,0,,,,39.8,30,
2017-11-30T12:53:17.548Z,0,,,,39.7,,
2017-11-30T12:53:27.632Z,0,,,,39.6,,
2017-11-30T12:53:37.552Z,0,58.7,,,39.5,,
2017-11-30T12:53:47.549Z,0,58.8,,,39.5,29,
2017-11-30T12:53:57.549Z,0,59.1,,,39.4,,
2017-11-30T12:54:07.550Z,0,59.6,,,39.4,,
2017-11-30T12:54:17.549Z,0,60.1,,,39.3,29,
2017-11-30T12:54:27.632Z,0,60.5,,,39.3,,
2017-11-30T12:54:37.553Z,0,60.7,,,39.2,30,
2017-11-30T12:54:47.549Z,0,61.1,,,39.1,30,
2017-11-30T12:54:57.550Z,0,61.2,,,39.1,,
2017-11-30T12:55:07.549Z,0,61.3,,,39.1,,
2017-11-30T12:55:17.549Z,0,61.5,,,38.9,29,
2017-11-30T12:55:27.631Z,0,61.6,,,38.9,30,
2017-11-30T12:55:37.555Z,0,62,,,38.8,0,
2017-11-30T12:55:47.549Z,0,58.7,,0,38.7,,2
2017-11-30T12:55:57.550Z,0,56.9,,,38.7,,
2017-11-30T12:56:07.551Z,0,55.6,,,38.6,,
2017-11-30T12:56:17.553Z,0,55.4,,,38.6,,
2017-11-30T12:56:27.629Z,0,55.2,,,38.5,,
2017-11-30T12:56:37.562Z,0,,,,38.5,,
2017-11-30T12:56:47.550Z,0,55.3,,,38.5,,
2017-11-30T12:56:57.549Z,0,,,,38.4,,
2017-11-30T12:57:07.558Z,0,,,,38.4,,
2017-11-30T12:57:17.551Z,0,55.2,,,38.3,,
2017-11-30T12:57:27.631Z,0,54.9,,,38.3,,
2017-11-30T12:57:37.549Z,0,54.7,,,38.2,,
2017-11-30T12:57:47.550Z,0,54.3,,,38.2,,
2017-11-30T12:57:57.549Z,0,53.7,,,38.1,,
2017-11-30T12:58:07.556Z,0,53.3,,,38.1,,
2017-11-30T12:58:17.551Z,0,52.9,,,38.1,,
2017-11-30T12:58:27.630Z,0,52.7,,,38,,
2017-11-30T12:58:37.554Z,0,52.4,,,38,,
2017-11-30T12:58:47.552Z,0,52.2,,,37.9,,
2017-11-30T12:58:57.550Z,0,51.9,,,37.9,,
2017-11-30T12:59:07.550Z,0,54.3,,0,37.8,42,2
2017-11-30T12:59:17.734Z,0,58.1,,,37.8,32,
2017-11-30T12:59:27.630Z,0,58.6,,,37.7,30,
2017-11-30T12:59:37.550Z,0,58.7,,,37.7,29,
2017-11-30T12:59:47.583Z,0,,,,37.7,30,
2017-11-30T12:59:57.550Z,0,58.6,,,37.6,29,
2017-11-30T13:00:07.565Z,0,58.5,,,37.6,30,
2017-11-30T13:00:17.550Z,0,58.4,,,37.5,,
2017-11-30T13:00:27.642Z,0,58.5,,,37.5,,
2017-11-30T13:00:37.578Z,0,58.6,,,37.5,29,
2017-11-30T13:00:47.551Z,0,58.7,,,37.4,30,
2017-11-30T13:00:57.550Z,0,59,,,37.4,30,
2017-11-30T13:01:07.551Z,0,59.5,,,37.4,29,
2017-11-30T13:01:17.550Z,0,60,,,37.3,30,
2017-11-30T13:01:27.630Z,0,60.2,,,37.3,,
2017-11-30T13:01:37.550Z,0,60.5,,,37.3,,
2017-11-30T13:01:47.551Z,0,60.7,,,37.3,,
2017-11-30T13:01:57.550Z,0,60.8,,,37.3,29,
2017-11-30T13:02:07.556Z,0,61.1,,,37.2,,
2017-11-30T13:02:17.556Z,0,61.2,,,37.2,30,
2017-11-30T13:02:27.633Z,0,61.3,,,37.2,29,
2017-11-30T13:02:37.560Z,0,61.5,,,37.2,30,
2017-11-30T13:02:47.551Z,0,61.6,,,37.2,,
2017-11-30T13:02:57.550Z,0,61.9,,0,37.2,0,2
2017-11-30T13:03:07.555Z,0,57.9,,,37.2,,
2017-11-30T13:03:17.557Z,0,56.8,,,37.2,,
2017-11-30T13:03:27.637Z,0,55.6,,,37.1,,
2017-11-30T13:03:37.584Z,0,55.3,,,37.1,,
2017-11-30T13:03:47.574Z,0,55.2,,,37.1,,
2017-11-30T13:03:57.552Z,0,,,,37.1,,
2017-11-30T13:04:07.551Z,0,,,,37.1,,
2017-11-30T13:04:17.551Z,0,,,,36.9,,
2017-11-30T13:04:27.633Z,0,,,,36.9,,
2017-11-30T13:04:37.553Z,0,55.1,,,36.9,,
2017-11-30T13:04:47.554Z,0,54.9,,,36.9,,
2017-11-30T13:04:57.551Z,0,54.5,,,36.9,,
2017-11-30T13:05:07.556Z,0,53.9,,,36.9,,
2017-11-30T13:05:17.551Z,0,53.5,,,36.9,,
2017-11-30T13:05:27.631Z,0,53.2,,,36.9,,
2017-11-30T13:05:37.552Z,0,52.9,,,36.9,,
2017-11-30T13:05:47.557Z,0,52.6,,,36.8,,
2017-11-30T13:05:57.551Z,0,52.3,,,36.8,,
2017-11-30T13:06:07.722Z,0,52.1,,,36.8,,
2017-11-30T13:06:17.555Z,0,51.9,,,36.8,,
2017-11-30T13:06:27.632Z,0,56,,0,36.8,39,2
2017-11-30T13:06:37.553Z,0,58.3,,,36.7,30,
2017-11-30T13:06:47.558Z,0,58.6,,,36.7,,
2017-11-30T13:06:57.551Z,0,58.7,,,36.7,29,
2017-11-30T13:07:07.560Z,0,58.6,,,36.7,,
2017-11-30T13:07:17.553Z,0,58.5,,,36.6,,
2017-11-30T13:07:27.632Z,0,,,,36.6,,
2017-11-30T13:07:37.567Z,0,,,,36.6,,
2017-11-30T13:07:47.567Z,0,,,,36.6,,
2017-11-30T13:07:57.552Z,0,58.6,,,36.5,30,
2017-11-30T13:08:07.557Z,0,58.7,,,36.5,,
2017-11-30T13:08:17.551Z,0,59.1,,,36.5,30,
2017-11-30T13:08:27.641Z,0,59.6,,,36.5,29,
2017-11-30T13:08:37.553Z,0,60,,,36.5,29,
2017-11-30T13:08:47.555Z,0,60.5,,,36.4,,
2017-11-30T13:08:57.557Z,0,60.7,,,36.4,30,
2017-11-30T13:09:07.559Z,0,60.8,,,36.4,,
2017-11-30T13:09:17.556Z,0,61.1,,,36.4,29,
2017-11-30T13:09:27.664Z,0,61.2,,,36.3,30,
2017-11-30T13:09:37.563Z,0,61.3,,,36.3,29,
2017-11-30T13:09:47.563Z,0,61.5,,,36.3,30,
2017-11-30T13:09:57.558Z,0,61.6,,,36.3,29,
2017-11-30T13:10:07.552Z,0,61.9,,,36.2,,
2017-11-30T13:10:17.553Z,0,59.9,,0,36.2,0,2
2017-11-30T13:10:27.637Z,0,56.9,,,36.2,,
2017-11-30T13:10:37.552Z,0,55.9,,,36.2,,
2017-11-30T13:10:47.552Z,0,55.5,,,36.2,,
2017-11-30T13:10:57.552Z,0,55.3,,,36.1,,
2017-11-30T13:11:07.562Z,0,,,,36.1,,
2017-11-30T13:11:17.657Z,0,,,,36.1,,
2017-11-30T13:11:27.633Z,0,,,,36.1,,
2017-11-30T13:11:37.552Z,0,,,,36.1,,
2017-11-30T13:11:47.554Z,0,,,,36,,
2017-11-30T13:11:57.554Z,0,55.1,,,36,,
2017-11-30T13:12:07.555Z,0,54.8,,,36,,
2017-11-30T13:12:17.560Z,0,54.3,,,36,,
2017-11-30T13:12:27.633Z,0,53.8,,,35.9,,
2017-11-30T13:12:37.555Z,0,53.4,,,35.9,,
2017-11-30T13:12:47.556Z,0,53.1,,,35.9,,
2017-11-30T13:12:57.552Z,0,52.9,,,35.9,,
2017-11-30T13:13:07.569Z,0,52.7,,,35.9,,
2017-11-30T13:13:17.554Z,0,52.4,,,35.8,,
2017-11-30T13:13:27.637Z,0,52.2,,,35.8,,
2017-11-30T13:13:37.563Z,0,51.9,,,35.8,,
2017-11-30T13:13:47.554Z,0,55.4,,0,35.8,39,2
2017-11-30T13:13:57.561Z,0,58.1,,,35.7,32,
2017-11-30T13:14:07.564Z,0,58.6,,,35.7,29,
2017-11-30T13:14:17.559Z,0,,,,35.7,30,
2017-11-30T13:14:27.649Z,0,,,,35.7,,
2017-11-30T13:14:37.566Z,0,58.5,,,35.7,,
2017-11-30T13:14:47.557Z,0,58.4,,,35.7,,
2017-11-30T13:14:57.553Z,0,58.5,,,35.6,29,
2017-11-30T13:15:07.568Z,0,,,,35.6,,
2017-11-30T13:15:17.553Z,0,58.6,,,35.6,,
2017-11-30T13:15:27.666Z,0,58.8,,,35.6,30,
2017-11-30T13:15:37.560Z,0,59.1,,,35.6,29,
2017-11-30T13:15:47.554Z,0,59.6,,,35.5,,
2017-11-30T13:15:57.563Z,0,60,,,35.5,30,
2017-11-30T13:16:07.553Z,0,60.4,,,35.5,29,
2017-11-30T13:16:17.553Z,0,60.6,,,35.5,,
2017-11-30T13:16:27.637Z,0,60.8,,,35.5,30,
2017-11-30T13:16:37.556Z,0,61.1,,,35.5,29,
2017-11-30T13:16:47.557Z,0,,,,35.4,30,
2017-11-30T13:16:57.553Z,0,61.3,,,35.4,29,
2017-11-30T13:17:07.753Z,0,61.4,,,35.4,,
2017-11-30T13:17:17.558Z,0,61.6,,,35.4,30,
2017-11-30T13:17:27.643Z,0,62,,,35.4,30,
2017-11-30T13:17:37.553Z,0,58.9,,0,35.4,0,2
2017-11-30T13:17:47.558Z,0,56.9,,,35.4,,
2017-11-30T13:18:10.468Z,0,55.5,,,35.3,,
2017-11-30T13:18:17.553Z,0,55.3,,,35.3,,
2017-11-30T13:18:27.635Z,0,,,,35.3,,
2017-11-30T13:18:37.559Z,0,55.4,,,35.3,,
2017-11-30T13:18:47.553Z,0,55.3,,,35.3,,
2017-11-30T13:18:57.554Z,0,,,,35.3,,
2017-11-30T13:19:07.805Z,0,,,,35.3,,
2017-11-30T13:19:17.560Z,0,55.1,,,35.3,,
2017-11-30T13:19:27.635Z,0,54.8,,,35.3,,
2017-11-30T13:19:37.553Z,0,54.4,,,35.2,,
2017-11-30T13:19:47.559Z,0,53.8,,,35.2,,
2017-11-30T13:19:57.561Z,0,53.5,,,35.2,,
2017-11-30T13:20:07.553Z,0,53.1,,,35.2,,
2017-11-30T13:20:17.562Z,0,52.9,,,35.2,,
2017-11-30T13:20:27.639Z,0,52.7,,,35.2,,
2017-11-30T13:20:37.556Z,0,52.4,,,35.2,,
2017-11-30T13:20:47.554Z,0,52.3,,,35.1,,
2017-11-30T13:20:57.553Z,0,52.1,,,35.1,,
2017-11-30T13:21:07.557Z,0,52.2,,0,35.1,45,2
2017-11-30T13:21:17.565Z,0,57.2,,,35.1,35,
2017-11-30T13:21:27.635Z,0,58.5,,,35.1,29,
2017-11-30T13:21:37.614Z,0,58.6,,,35.1,,
2017-11-30T13:21:47.562Z,0,58.7,,,35.1,30,
2017-11-30T13:21:57.593Z,0,58.6,,,35.1,,
2017-11-30T13:22:07.561Z,0,58.5,,,34.9,,
2017-11-30T13:22:17.557Z,0,,,,34.9,29,
2017-11-30T13:22:27.796Z,0,,,,34.9,,
2017-11-30T13:22:37.714Z,0,58.6,,,34.9,,
2017-11-30T13:22:47.701Z,0,58.8,,,34.9,,
2017-11-30T13:22:57.554Z,0,59,,,34.9,30,
2017-11-30T13:23:07.559Z,0,59.4,,,34.9,,
2017-11-30T13:23:17.554Z,0,60,,,34.9,29,
2017-11-30T13:23:27.634Z,0,60.2,,,34.9,,
2017-11-30T13:23:37.554Z,0,60.6,,,34.8,,
2017-11-30T13:23:47.555Z,0,60.8,,,34.8,30,
2017-11-30T13:23:57.555Z,0,61.1,,,34.8,,
2017-11-30T13:24:07.571Z,0,,,,34.8,29,
2017-11-30T13:24:17.554Z,0,61.3,,,34.8,30,
2017-11-30T13:24:27.646Z,0,61.4,,,34.8,29,
2017-11-30T13:24:37.559Z,0,61.6,59,,34.7,,
2017-11-30T13:24:47.557Z,0,61.8,,,34.8,,
2017-11-30T13:24:57.557Z,0,62,,,34.8,29,
2017-11-30T13:25:07.554Z,0,62.2,,,34.7,,
2017-11-30T13:25:17.559Z,0,62.5,,,34.7,30,
2017-11-30T13:25:27.639Z,0,62.7,,,34.7,,
2017-11-30T13:25:37.554Z,0,62.8,,,34.7,,
2017-11-30T13:25:47.561Z,0,61.6,,0,34.7,0,2
2017-11-30T13:25:57.555Z,0,58.7,,,34.7,,
2017-11-30T13:26:07.559Z,0,56.9,,,34.7,,
2017-11-30T13:26:17.554Z,0,56.6,,,34.7,,
2017-11-30T13:26:27.634Z,0,56.3,,,34.7,,
2017-11-30T13:26:37.555Z,0,56.2,,,34.7,,
2017-11-30T13:26:47.560Z,0,,,,34.7,,
2017-11-30T13:26:57.555Z,0,,,,34.7,,
2017-11-30T13:27:07.566Z,0,,,,34.7,,
2017-11-30T13:27:17.555Z,0,56.1,,,34.7,,
2017-11-30T13:27:27.643Z,0,55.9,,,34.7,,
2017-11-30T13:27:37.563Z,0,55.6,,,34.7,,
2017-11-30T13:27:47.566Z,0,55.2,,,34.7,,
2017-11-30T13:27:57.651Z,0,54.7,,,34.6,,
2017-11-30T13:28:07.694Z,0,54.3,,,34.6,,
2017-11-30T13:28:17.557Z,0,53.9,,,34.6,,
2017-11-30T13:28:27.661Z,0,53.6,,,34.6,,
2017-11-30T13:28:37.582Z,0,53.3,,,34.6,,
2017-11-30T13:28:47.686Z,0,53.1,,,34.6,,
2017-11-30T13:28:57.597Z,0,52.9,,0,34.6,,2
2017-11-30T13:29:07.599Z,0,57.6,,,34.6,37,
2017-11-30T13:29:17.571Z,0,59.3,,,34.6,29,
2017-11-30T13:29:27.664Z,0,59.5,,,34.6,,
2017-11-30T13:29:37.665Z,0,59.6,,,34.6,30,
2017-11-30T13:29:47.570Z,0,59.5,,,34.6,29,
2017-11-30T13:29:57.590Z,0,59.4,,,34.5,,
2017-11-30T13:30:07.607Z,0,59.3,,,34.5,30,
2017-11-30T13:30:17.610Z,0,59.1,,,34.5,29,
2017-11-30T13:30:27.699Z,0,59.3,,,34.5,,
2017-11-30T13:30:37.596Z,0,,,,34.5,,
2017-11-30T13:30:47.604Z,0,59.5,,,34.5,,
2017-11-30T13:30:57.635Z,0,60,,,34.5,,
2017-11-30T13:31:07.584Z,0,60.4,,,34.5,30,
2017-11-30T13:31:17.577Z,0,60.7,,,34.5,29,
2017-11-30T13:31:27.678Z,0,61.1,,,34.5,30,
2017-11-30T13:31:37.573Z,0,61.3,,,34.5,29,
2017-11-30T13:31:47.591Z,0,61.4,,,34.5,,
2017-11-30T13:31:57.584Z,0,61.6,,,34.5,,
2017-11-30T13:32:07.557Z,0,61.8,,,34.5,30,
2017-11-30T13:32:17.568Z,0,61.9,,,34.5,,
2017-11-30T13:32:27.653Z,0,62,,,34.5,,
2017-11-30T13:32:37.572Z,0,62.1,,,34.4,29,
2017-11-30T13:32:47.655Z,0,62.2,,,34.4,,
2017-11-30T13:32:57.567Z,0,62.5,,,34.4,,
2017-11-30T13:33:07.563Z,0,62.6,,,34.4,30,
2017-11-30T13:33:17.576Z,0,62.8,,,34.4,29,
2017-11-30T13:33:27.668Z,0,62.8,,0,34.4,0,2
2017-11-30T13:33:37.571Z,0,58.8,,,34.4,,
2017-11-30T13:33:47.576Z,0,57.7,,,34.4,,
2017-11-30T13:33:57.725Z,0,56.7,,,34.4,,
2017-11-30T13:34:07.572Z,0,56.3,,,34.4,,
2017-11-30T13:34:17.703Z,0,56.1,,,34.4,,
2017-11-30T13:34:27.692Z,0,,,,34.4,,
2017-11-30T13:34:37.580Z,0,,,,34.4,,
2017-11-30T13:34:47.569Z,0,56,,,34.4,,
2017-11-30T13:34:57.575Z,0,55.9,,,34.4,,
2017-11-30T13:35:07.571Z,0,55.7,,,34.4,,
2017-11-30T13:35:17.571Z,0,55.4,58,,34.4,,
2017-11-30T13:35:27.670Z,0,54.9,59,,34.4,,
2017-11-30T13:35:37.573Z,0,54.5,58,,34.4,,
2017-11-30T13:35:47.577Z,0,53.9,,,34.4,,
2017-11-30T13:35:57.570Z,0,53.6,,,34.4,,
2017-11-30T13:36:07.575Z,0,53.2,,,34.4,,
2017-11-30T13:36:17.566Z,0,52.9,,,34.4,,
2017-11-30T13:36:27.659Z,0,52.7,,,34.4,,
2017-11-30T13:36:37.571Z,0,52.4,,,34.4,,
2017-11-30T13:36:47.590Z,0,52.1,,,34.4,,
2017-11-30T13:36:57.586Z,0,51.9,,0,34.4,44,2
2017-11-30T13:37:07.573Z,0,57,,,34.4,36,
2017-11-30T13:37:17.573Z,0,58.3,,,34.4,29,
2017-11-30T13:37:27.657Z,0,58.5,,,34.4,,
2017-11-30T13:37:37.571Z,0,58.4,,,34.4,30,
2017-11-30T13:37:47.572Z,0,58.3,,,34.3,29,
2017-11-30T13:37:57.623Z,0,58.2,,,34.3,30,
2017-11-30T13:38:07.583Z,0,58.1,,,34.3,,
2017-11-30T13:38:17.559Z,0,,,,34.3,,
2017-11-30T13:38:27.640Z,0,,,,34.3,29,
2017-11-30T13:38:37.559Z,0,58.2,,,34.3,,
2017-11-30T13:38:47.579Z,0,58.4,,,34.3,,
2017-11-30T13:38:57.567Z,0,58.7,58,0,34.3,30,2
2017-11-30T13:39:07.564Z,0,59.1,,,34.3,,
2017-11-30T13:39:22.666Z,0,59.6,,,34.3,29,
2017-11-30T13:39:27.640Z,0,59.8,,,34.3,30,
2017-11-30T13:39:37.563Z,0,60,,,34.3,29,
2017-11-30T13:39:47.574Z,0,60.1,,,34.3,,
2017-11-30T13:39:57.558Z,0,60.2,,,34.3,30,
2017-11-30T13:40:07.575Z,0,60.4,,,34.3,29,
2017-11-30T13:40:17.569Z,0,60.6,,,34.3,30,
2017-11-30T13:40:27.650Z,0,60.7,,,34.3,,
2017-11-30T13:40:37.563Z,0,60.8,,,34.3,,
2017-11-30T13:40:47.560Z,0,61.1,,,34.3,30,
2017-11-30T13:40:57.559Z,0,61.2,,,34.3,29,
2017-11-30T13:41:07.558Z,0,61.4,,,34.3,30,
2017-11-30T13:41:17.562Z,0,61.5,,,34.3,,
2017-11-30T13:41:27.639Z,0,61.8,,,34.3,29,
2017-11-30T13:41:37.804Z,0,62,,,34.3,,
2017-11-30T13:41:47.561Z,0,58.9,,0,34.3,0,2
2017-11-30T13:41:57.581Z,0,56.7,,,34.3,,
2017-11-30T13:42:07.577Z,0,55.5,,,34.3,,
2017-11-30T13:42:17.564Z,0,55.3,,,34.3,,
2017-11-30T13:42:27.663Z,0,55.1,,,34.3,,
2017-11-30T13:42:37.571Z,0,55,,,34.3,,
2017-11-30T13:42:47.593Z,0,55.1,,,34.3,,
2017-11-30T13:42:57.559Z,0,55,,,34.3,,
2017-11-30T13:43:07.581Z,0,54.9,,,34.3,,
2017-11-30T13:43:17.563Z,0,54.8,,,34.3,,
2017-11-30T13:43:27.648Z,0,54.6,,,34.3,,
2017-11-30T13:43:37.559Z,0,54.1,,,34.3,,
2017-11-30T13:43:47.558Z,0,53.6,,,34.3,,
2017-11-30T13:43:57.570Z,0,53.2,,,34.3,,
2017-11-30T13:44:07.558Z,0,52.8,,,34.3,,
2017-11-30T13:44:17.563Z,0,52.4,,,34.3,,
2017-11-30T13:44:27.641Z,0,52.1,,,34.2,,
2017-11-30T13:44:37.563Z,0,51.9,,0,34.3,,2
2017-11-30T13:44:47.560Z,0,57.3,,,34.2,35,
2017-11-30T13:44:57.572Z,0,58.5,,,34.2,29,
2017-11-30T13:45:07.558Z,0,58.7,,,34.2,,
2017-11-30T13:45:17.558Z,0,58.8,,,34.2,30,
2017-11-30T13:45:27.650Z,0,,,,34.2,,
2017-11-30T13:45:37.558Z,0,58.7,,,34.2,29,
2017-11-30T13:45:47.558Z,0,58.6,,,34.2,30,
2017-11-30T13:45:57.559Z,0,58.7,,,34.2,,
2017-11-30T13:46:07.563Z,0,,,,34.2,,
2017-11-30T13:46:17.558Z,0,58.8,,,34.2,,
2017-11-30T13:46:27.639Z,0,59.1,,,34.2,29,
2017-11-30T13:46:37.579Z,0,59.5,,,34.2,30,
2017-11-30T13:46:47.561Z,0,60,,,34.2,,
2017-11-30T13:47:12.132Z,0,60.7,,,34.2,30,
2017-11-30T13:47:17.559Z,0,61.1,,,34.2,29,
2017-11-30T13:47:27.645Z,0,61.2,,,34.2,,
2017-11-30T13:47:37.562Z,0,61.4,,,34.2,,
2017-11-30T13:47:47.559Z,0,61.5,,,34.2,,
2017-11-30T13:47:57.561Z,0,61.8,,,34.2,30,
2017-11-30T13:48:07.561Z,0,61.8,,0,34.2,0,2
2017-11-30T13:48:17.562Z,0,57.8,,,34.2,,
2017-11-30T13:48:27.654Z,0,56.4,,,34.2,,
2017-11-30T13:48:37.558Z,0,55.5,,,34.2,,
2017-11-30T13:48:47.559Z,0,55.3,,,34.2,,
2017-11-30T13:48:57.570Z,0,55.2,,,34.2,,
2017-11-30T13:49:07.564Z,0,55.3,,,34.1,,
2017-11-30T13:49:17.559Z,0,55.4,,,34.2,,
2017-11-30T13:49:27.641Z,0,,,,34.2,,
2017-11-30T13:49:37.563Z,0,,,,34.2,,
2017-11-30T13:49:47.559Z,0,55.3,,,34.2,,
2017-11-30T13:49:57.563Z,0,55.1,,,34.2,,
2017-11-30T13:50:07.559Z,0,54.7,,,34.2,,
2017-11-30T13:50:17.564Z,0,54.1,,,34.1,,
2017-11-30T13:50:27.642Z,0,53.7,,,34.2,,
2017-11-30T13:50:37.569Z,0,53.4,,,34.2,,
2017-11-30T13:50:47.566Z,0,53.1,,,34.2,,
2017-11-30T13:50:57.561Z,0,52.9,,,34.2,,
2017-11-30T13:51:07.572Z,0,52.7,,,34.1,,
2017-11-30T13:51:17.559Z,0,52.6,,,34.2,,
2017-11-30T13:51:27.639Z,0,52.3,,,34.1,,
2017-11-30T13:51:37.574Z,0,52.1,,,34.1,,
2017-11-30T13:51:47.560Z,0,51.9,,0,34.1,,2
2017-11-30T13:51:57.579Z,0,57,,,34.1,37,
2017-11-30T13:52:07.559Z,0,58.5,,,34.1,29,
2017-11-30T13:52:17.568Z,0,58.7,,,34.1,,
2017-11-30T13:52:27.639Z,0,58.8,,,34.1,30,
2017-11-30T13:52:37.560Z,0,58.7,,,34.1,29,
2017-11-30T13:52:49.147Z,0,58.6,,,34.1,30,
2017-11-30T13:52:57.562Z,0,,,,34.1,29,
2017-11-30T13:53:07.562Z,0,,,,34.1,30,
2017-11-30T13:53:17.559Z,0,58.7,,,34.1,29,
2017-11-30T13:53:27.645Z,0,58.8,,,34.1,30,
2017-11-30T13:53:37.561Z,0,59,,,34.1,29,
2017-11-30T13:53:47.565Z,0,59.5,,,34.1,,
2017-11-30T13:53:57.560Z,0,60,,,34.1,,
2017-11-30T13:54:07.560Z,0,60.5,,,34.1,,
2017-11-30T13:54:17.560Z,0,60.8,59,,34.1,30,
2017-11-30T13:54:27.650Z,0,61.1,,,34,,
2017-11-30T13:54:37.569Z,0,61.2,,,34,29,
2017-11-30T13:54:47.563Z,0,61.4,5,0,34,0,0
2017-11-30T13:54:57.567Z,0,57.8,,,34.1,,
2017-11-30T13:55:07.560Z,0,55.9,,,34,,
2017-11-30T13:55:17.645Z,0,55.1,,,34,,
2017-11-30T13:55:27.640Z,0,54.8,,,34,,
2017-11-30T13:55:37.563Z,0,54.6,,,34,,
2017-11-30T13:55:47.560Z,0,,,,34,,
2017-11-30T13:55:57.560Z,0,54.7,,,34,,
2017-11-30T13:56:07.560Z,0,,,,34,,
2017-11-30T13:56:17.576Z,0,,,,34,,
2017-11-30T13:56:27.644Z,0,,,,34,,
2017-11-30T13:56:37.561Z,0,,,,34,,
2017-11-30T13:56:47.566Z,0,54.5,,,34,,
2017-11-30T13:56:57.569Z,0,53.9,,,34,,
2017-11-30T13:57:07.565Z,0,53.6,,,34,,
2017-11-30T13:57:17.562Z,0,53.2,,,34,,
2017-11-30T13:57:27.640Z,0,52.8,,,34,,
2017-11-30T13:57:37.560Z,0,52.6,,,34,,
2017-11-30T13:57:47.560Z,0,52.2,,,34,,
2017-11-30T13:57:57.560Z,0,52.1,59,0,34,,2
2017-11-30T13:58:07.562Z,0,57.3,,0,34,38,2
2017-11-30T13:58:17.560Z,0,60.5,,,34,29,
2017-11-30T13:58:27.641Z,0,59.7,,,34,29,
2017-11-30T13:58:37.560Z,0,59.9,,,34,29,
2017-11-30T13:58:47.987Z,0,59.6,,,34,,
2017-11-30T13:58:57.561Z,0,59.5,,,34,,
2017-11-30T13:59:07.599Z,0,59.3,,,34,30,
2017-11-30T13:59:17.560Z,0,59,,,34,29,
2017-11-30T13:59:27.640Z,0,,,,33.9,,
2017-11-30T13:59:37.561Z,0,,,,34,,
2017-11-30T13:59:47.561Z,0,59.1,,,34,30,
2017-11-30T13:59:58.129Z,0,59.5,,,34,29,
2017-11-30T14:00:07.577Z,0,60,,,34,29,
2017-11-30T14:00:17.561Z,0,60.6,,,33.9,,
2017-11-30T14:00:27.641Z,0,61.1,,,33.9,30,
2017-11-30T14:00:37.565Z,0,61.2,,,33.9,29,
2017-11-30T14:00:47.589Z,0,61.4,,,33.9,30,
2017-11-30T14:00:57.561Z,0,61.6,,,33.9,,
2017-11-30T14:01:07.563Z,0,61.8,,,33.9,29,
2017-11-30T14:01:17.561Z,0,62,,,33.9,29,
2017-11-30T14:01:32.702Z,0,62.1,,,33.9,30,
2017-11-30T14:01:37.566Z,0,62.4,,,33.9,,
2017-11-30T14:01:47.565Z,0,62.6,,,33.9,29,
2017-11-30T14:01:57.575Z,0,62.8,,,33.9,,
2017-11-30T14:02:07.561Z,0,62.9,,0,33.9,0,2
2017-11-30T14:02:17.573Z,0,58.7,,,33.9,,
2017-11-30T14:02:27.643Z,0,57.7,,,33.9,,
2017-11-30T14:02:37.561Z,0,56.7,,,34,,
2017-11-30T14:02:47.561Z,0,56.5,,,34,,
2017-11-30T14:02:57.563Z,0,56.4,,,34,,
2017-11-30T14:03:07.561Z,0,,,,34,,
2017-11-30T14:03:17.561Z,0,,,,34,,
2017-11-30T14:03:27.651Z,0,,,,34,,
2017-11-30T14:03:37.565Z,0,56.3,,,34,,
2017-11-30T14:03:47.563Z,0,56.2,,,34,,
2017-11-30T14:03:57.562Z,0,55.9,,,34,,
2017-11-30T14:04:07.724Z,0,55.5,,,34,,
2017-11-30T14:04:17.574Z,0,54.9,,,34,,
2017-11-30T14:04:27.658Z,0,54.6,,,34,,
2017-11-30T14:04:37.562Z,0,54.3,,,34,,
2017-11-30T14:04:47.563Z,0,53.9,,,34,,
2017-11-30T14:04:57.561Z,0,53.7,,,34,,
2017-11-30T14:05:07.561Z,0,53.5,,,34,,
2017-11-30T14:05:17.563Z,0,53.3,,,34,,
2017-11-30T14:05:27.651Z,0,53.1,,,34,,
2017-11-30T14:05:37.561Z,0,52.9,,0,33.9,44,2
2017-11-30T14:05:47.567Z,0,58,,,33.9,36,
2017-11-30T14:05:57.571Z,0,59.5,,,33.9,30,
2017-11-30T14:06:07.562Z,0,59.6,,,33.9,29,
2017-11-30T14:06:17.569Z,0,,,,34,30,
2017-11-30T14:06:27.642Z,0,59.5,,,33.9,,
2017-11-30T14:06:37.566Z,0,59.4,,,33.9,29,
2017-11-30T14:06:47.571Z,0,59.3,,,33.9,30,
2017-11-30T14:06:57.567Z,0,59.4,,,33.9,,
2017-11-30T14:07:07.561Z,0,,,,33.9,,
2017-11-30T14:07:17.562Z,0,59.6,,,33.9,,
2017-11-30T14:07:27.642Z,0,59.8,,,33.9,29,
2017-11-30T14:07:37.656Z,0,60.1,,,33.9,29,
2017-11-30T14:07:47.565Z,0,60.7,,,33.9,,
2017-11-30T14:07:57.563Z,0,61.1,,,33.9,,
2017-11-30T14:08:07.563Z,0,61.4,,,33.9,30,
