Time,PrimT,ChActive,HwTOutlet,PrimTSet,ActPow,HwTSet,HwActive
2018-01-13T11:59:34.362Z,,,33.2,,,55,
2018-01-13T11:59:44.353Z,,,33.2,,,55,
2018-01-13T11:59:54.354Z,,,33.2,,,55,
2018-01-13T12:00:04.353Z,,,33.1,,,55,
2018-01-13T12:00:14.354Z,41.7,,33.1,,,55,
2018-01-13T12:00:24.356Z,,,33.1,,,55,
2018-01-13T12:00:34.354Z,,,33.1,,,55,
2018-01-13T12:00:44.354Z,,,33.1,,,55,
2018-01-13T12:00:54.356Z,,,33,,,55,
2018-01-13T12:01:04.354Z,,,33,,,55,
2018-01-13T12:01:14.353Z,,,33,,,55,
2018-01-13T12:01:24.359Z,,,33,,,55,
2018-01-13T12:01:34.354Z,,,32.8,,,55,
2018-01-13T12:01:44.354Z,,,32.8,,,55,
2018-01-13T12:01:54.353Z,,,32.8,,,55,
2018-01-13T12:02:04.358Z,,,32.8,,,55,
2018-01-13T12:02:15.439Z,,,32.7,,,55,
2018-01-13T12:02:24.354Z,,,32.7,,,55,
2018-01-13T12:02:34.356Z,41.6,,32.7,,,55,
2018-01-13T12:02:44.354Z,,,32.7,,,55,
2018-01-13T12:02:54.354Z,,,32.6,,,55,
2018-01-13T12:03:04.354Z,,,32.6,,,55,
2018-01-13T12:03:14.354Z,,,32.6,,,55,
2018-01-13T12:03:24.354Z,,,32.6,,,55,
2018-01-13T12:03:34.355Z,,,32.5,,,55,
2018-01-13T12:03:44.354Z,,,32.5,,,55,
2018-01-13T12:03:54.354Z,,,32.5,,,55,
2018-01-13T12:04:04.354Z,41.5,,32.5,,,55,
2018-01-13T12:04:14.355Z,,,32.3,,,55,
2018-01-13T12:04:24.355Z,,,32.3,,,55,
2018-01-13T12:04:34.354Z,,,32.3,,,55,
2018-01-13T12:04:44.354Z,,,32.3,,,55,
2018-01-13T12:04:54.354Z,,,32.2,,,55,
2018-01-13T12:05:05.434Z,,,32.2,,,55,
2018-01-13T12:05:14.354Z,,,32.2,,,55,
2018-01-13T12:05:24.367Z,,,32.2,,,55,
2018-01-13T12:05:34.355Z,41.4,,32.1,,,55,
2018-01-13T12:05:44.354Z,,,32.1,,,55,
2018-01-13T12:05:54.354Z,,,32.1,,,55,
2018-01-13T12:06:04.354Z,,,32.1,,,55,
2018-01-13T12:06:14.354Z,,,32,,,55,
2018-01-13T12:06:24.354Z,,,32,,,55,
2018-01-13T12:06:34.489Z,,,32,,,55,
2018-01-13T12:06:44.355Z,,,32,,,55,
2018-01-13T12:06:54.354Z,,,31.9,,,55,
2018-01-13T12:07:04.354Z,41.2,,31.9,,,55,
2018-01-13T12:07:14.354Z,,,31.9,,,55,
2018-01-13T12:07:24.355Z,,,31.9,,,55,
2018-01-13T12:07:34.355Z,,,31.7,,,55,
2018-01-13T12:07:44.356Z,,,31.7,,,55,
2018-01-13T12:07:54.354Z,,,31.7,,,55,
2018-01-13T12:08:04.354Z,,,31.6,,,55,
2018-01-13T12:08:14.355Z,,,31.6,,,55,
2018-01-13T12:08:24.355Z,,,31.6,,,55,
2018-01-13T12:08:34.354Z,41.1,,31.6,,,55,
2018-01-13T12:08:44.355Z,,,31.6,,,55,
2018-01-13T12:08:54.522Z,,,31.5,,,55,
2018-01-13T12:09:04.356Z,,,31.5,,,55,
2018-01-13T12:09:14.355Z,,,31.5,,,55,
2018-01-13T12:09:25.455Z,,,31.4,,,55,
2018-01-13T12:09:34.355Z,,,31.4,,,55,
2018-01-13T12:09:44.355Z,,,31.4,,,55,
2018-01-13T12:09:54.355Z,,,31.4,,,55,
2018-01-13T12:10:04.355Z,41,,31.2,,,55,
2018-01-13T12:10:14.355Z,,,31.2,,,55,
2018-01-13T12:10:24.358Z,,,31.2,,,55,
2018-01-13T12:10:34.355Z,,,31.2,,,55,
2018-01-13T12:10:44.358Z,,,31.1,,,55,
2018-01-13T12:10:54.356Z,,,31.1,,,55,
2018-01-13T12:11:04.355Z,,,31.1,,,55,
2018-01-13T12:11:14.355Z,,,31.1,,,55,
2018-01-13T12:11:24.355Z,,,31.1,,,55,
2018-01-13T12:11:34.355Z,40.9,,31,,,55,
2018-01-13T12:11:44.355Z,,,31,,,55,
2018-01-13T12:11:54.355Z,,,31,,,55,
2018-01-13T12:12:04.355Z,,,31,,,55,
2018-01-13T12:12:14.356Z,,,30.9,,,55,
2018-01-13T12:12:24.358Z,,,30.9,,,55,
2018-01-13T12:12:34.355Z,,,30.9,,,55,
2018-01-13T12:12:44.355Z,,,30.9,,,55,
2018-01-13T12:12:54.356Z,40.8,,30.7,,,55,
2018-01-13T12:13:04.356Z,,,30.7,,,55,
2018-01-13T12:13:14.357Z,,,30.7,,,55,
2018-01-13T12:13:24.359Z,,,30.7,,,55,
2018-01-13T12:13:34.361Z,,,30.6,,,55,
2018-01-13T12:13:44.355Z,,,30.6,,,55,
2018-01-13T12:13:54.355Z,,,30.6,,,55,
2018-01-13T12:14:04.355Z,,,30.6,,,55,
2018-01-13T12:14:14.355Z,40.7,,30.5,,,55,
2018-01-13T12:14:24.359Z,,,30.5,,,55,
2018-01-13T12:14:34.355Z,,,30.5,,,55,
2018-01-13T12:14:44.355Z,,,30.5,,,55,
2018-01-13T12:14:54.355Z,,,30.4,,,55,
2018-01-13T12:15:04.355Z,,,30.4,,,55,
2018-01-13T12:15:14.355Z,,,30.4,,,55,
2018-01-13T12:15:24.356Z,,,30.4,,,55,
2018-01-13T12:15:34.357Z,40.6,,30.2,,,55,
2018-01-13T12:15:44.355Z,,,30.2,,,55,
2018-01-13T12:15:54.356Z,,,30.2,,,55,
2018-01-13T12:16:04.355Z,,,30.2,,,55,
2018-01-13T12:16:14.355Z,,,30.1,,,55,
2018-01-13T12:16:24.358Z,,,30.1,,,55,
2018-01-13T12:16:34.356Z,,,30.1,,,55,
2018-01-13T12:16:44.355Z,,,30.1,,,55,
2018-01-13T12:16:54.360Z,40.5,,30.1,,,55,
2018-01-13T12:17:04.356Z,,,30,,,55,
2018-01-13T12:17:14.355Z,,,30,,,55,
2018-01-13T12:17:24.356Z,,,30,,,55,
2018-01-13T12:17:34.356Z,,,30,,,55,
2018-01-13T12:17:44.355Z,,,29.9,,,55,
2018-01-13T12:17:55.531Z,,,29.9,,,55,
2018-01-13T12:18:04.356Z,,,29.9,,,55,
2018-01-13T12:18:14.356Z,,,29.9,,,55,
2018-01-13T12:18:24.361Z,40.3,,29.9,,,55,
2018-01-13T12:18:34.356Z,,,29.7,,,55,
2018-01-13T12:18:44.356Z,,,29.7,,,55,
2018-01-13T12:18:54.356Z,,,29.7,,,55,
2018-01-13T12:19:04.538Z,,,29.7,,,55,
2018-01-13T12:19:14.356Z,,,29.6,,,55,
2018-01-13T12:19:24.604Z,,,29.6,,,55,
2018-01-13T12:19:34.356Z,,,29.6,,,55,
2018-01-13T12:19:45.420Z,40.2,,29.6,,,55,
2018-01-13T12:19:54.356Z,,,29.4,,,55,
2018-01-13T12:20:04.357Z,,,29.4,,,55,
2018-01-13T12:20:14.357Z,,,29.4,,,55,
2018-01-13T12:20:24.356Z,,,29.4,,,55,
2018-01-13T12:20:34.356Z,,,29.3,,,55,
2018-01-13T12:20:50.421Z,,,29.3,,,55,
2018-01-13T12:20:54.356Z,40.1,,29.3,,,55,
2018-01-13T12:21:04.356Z,,,29.3,,,55,
2018-01-13T12:21:14.357Z,,,29.3,,,55,
2018-01-13T12:21:24.356Z,,,29.2,,,55,
2018-01-13T12:21:34.357Z,,,29.2,,,55,
2018-01-13T12:21:44.359Z,,,29.2,,,55,
2018-01-13T12:21:54.357Z,,,29.2,,,55,
2018-01-13T12:22:04.358Z,,,29.2,,,55,
2018-01-13T12:22:14.358Z,,,29,,,55,
2018-01-13T12:22:24.357Z,40,,29,,,55,
2018-01-13T12:22:34.356Z,,,29,,,55,
2018-01-13T12:22:44.357Z,,,29,,,55,
2018-01-13T12:23:04.370Z,,,28.9,,,55,
2018-01-13T12:23:14.357Z,,,28.9,,,55,
2018-01-13T12:23:24.357Z,,,28.9,,,55,
2018-01-13T12:23:39.376Z,,,28.9,,,55,
2018-01-13T12:23:44.357Z,,,28.9,,,55,
2018-01-13T12:23:54.357Z,39.9,,28.7,,,55,
2018-01-13T12:24:04.359Z,,,28.7,,,55,
2018-01-13T12:24:14.358Z,,,28.7,,,55,
2018-01-13T12:24:24.358Z,,,28.7,,,55,
2018-01-13T12:24:34.357Z,,,28.6,,,55,
2018-01-13T12:24:44.358Z,,,28.6,,,55,
2018-01-13T12:24:54.393Z,39.9,0,29.7,0,79,55,2
2018-01-13T12:25:04.359Z,42.3,,34.2,,124,55,
2018-01-13T12:25:14.358Z,47.5,,38.4,,,55,
2018-01-13T12:25:24.371Z,52.6,,44,,,55,
2018-01-13T12:25:34.371Z,56,0,46.8,0,0,55,2
2018-01-13T12:25:44.357Z,56.8,0,50.1,59,0,55,0
2018-01-13T12:25:54.357Z,58.2,,46.8,,,55,
2018-01-13T12:26:04.357Z,60.3,,45.3,,,55,
2018-01-13T12:26:14.359Z,61.3,,44.9,,,55,
2018-01-13T12:26:24.358Z,61.7,,44.7,,,55,
2018-01-13T12:26:34.357Z,61.9,,45.2,,,55,
2018-01-13T12:26:44.357Z,62,,46.1,5,,55,
2018-01-13T12:26:54.357Z,61.9,,47,,,55,
2018-01-13T12:27:04.357Z,62,0,51.2,59,82,55,0
2018-01-13T12:27:14.357Z,59.8,0,52.7,,0,55,0
2018-01-13T12:27:24.357Z,58.3,,50.9,,,55,
2018-01-13T12:27:34.358Z,58.1,,50.3,,,55,
2018-01-13T12:27:44.357Z,58.2,,50.1,,,55,
2018-01-13T12:27:54.357Z,,,49.9,,,55,
2018-01-13T12:28:04.357Z,,,49.7,,,55,
2018-01-13T12:28:14.357Z,,,49.5,5,,55,
2018-01-13T12:28:24.358Z,,,49.4,,,55,
2018-01-13T12:28:34.357Z,58.1,,49.3,,,55,
2018-01-13T12:28:44.357Z,,,49.2,,,55,
2018-01-13T12:28:54.358Z,58,,49.2,,,55,
2018-01-13T12:29:04.358Z,,,49.1,,,55,
2018-01-13T12:29:14.358Z,57.8,,49,,,55,
2018-01-13T12:29:24.358Z,,,49,,,55,
2018-01-13T12:29:34.358Z,,,48.9,,,55,
2018-01-13T12:29:44.357Z,,,48.9,,,55,
2018-01-13T12:29:54.357Z,,,48.7,,,55,
2018-01-13T12:30:04.357Z,,,48.7,,,55,
2018-01-13T12:30:14.358Z,57.7,,48.6,,,55,
2018-01-13T12:30:24.358Z,,,48.6,,,55,
2018-01-13T12:30:34.358Z,,,48.5,,,55,
2018-01-13T12:30:44.357Z,,,48.5,,,55,
2018-01-13T12:30:54.357Z,,,48.4,,,55,
2018-01-13T12:31:04.358Z,,,48.4,,,55,
2018-01-13T12:31:14.369Z,,,48.3,,,55,
2018-01-13T12:31:24.369Z,57.8,,48.3,,,55,
2018-01-13T12:31:34.368Z,,,48.2,,,55,
2018-01-13T12:31:44.367Z,57.7,1,48.2,75,,55,0
2018-01-13T12:31:54.370Z,61.4,1,48.1,,79,55,0
2018-01-13T12:32:04.367Z,57.7,,48.1,,54,55,
2018-01-13T12:32:14.368Z,48.3,,48,,29,55,
2018-01-13T12:32:24.372Z,40.3,,47.8,,,55,
2018-01-13T12:32:34.368Z,35.7,,47.7,,,55,
2018-01-13T12:32:44.367Z,33.6,,47.7,,,55,
2018-01-13T12:32:54.367Z,33.3,,47.7,,,55,
2018-01-13T12:33:04.368Z,35.1,,47.6,,,55,
2018-01-13T12:33:14.368Z,36.5,0,47.2,0,124,55,2
2018-01-13T12:33:24.368Z,44.5,0,29,59,0,55,0
2018-01-13T12:33:39.382Z,44.3,,32.3,,,55,
2018-01-13T12:33:44.367Z,46.2,,33.6,,,55,
2018-01-13T12:33:54.367Z,48,,34.6,,,55,
2018-01-13T12:34:04.367Z,49,,35.4,,,55,
2018-01-13T12:34:14.367Z,50,,36.5,,,55,
2018-01-13T12:34:24.367Z,50.7,1,37.8,75,,55,0
2018-01-13T12:34:34.368Z,51.2,,38.5,,,55,
2018-01-13T12:34:44.367Z,51.3,,39.1,,,55,
2018-01-13T12:34:54.366Z,51.6,,39.6,,,55,
2018-01-13T12:35:04.359Z,51.7,,40.1,,,55,
2018-01-13T12:35:14.367Z,51.8,,40.2,,,55,
2018-01-13T12:35:24.367Z,55.5,1,40.6,,79,55,0
2018-01-13T12:35:34.367Z,54.8,,40.7,,49,55,
2018-01-13T12:35:44.366Z,48.4,,40.8,,29,55,
2018-01-13T12:35:54.366Z,43.3,,40.9,,,55,
2018-01-13T12:36:04.366Z,39.3,,41,,,55,
2018-01-13T12:36:15.402Z,37.7,,41.1,,,55,
2018-01-13T12:36:29.379Z,37,,41.2,,,55,
2018-01-13T12:36:34.366Z,37.6,,41.2,,,55,
2018-01-13T12:36:44.366Z,38.3,,41.2,,,55,
2018-01-13T12:37:04.366Z,37.8,,41.4,,,55,
2018-01-13T12:37:14.359Z,38,,41.4,,,55,
2018-01-13T12:37:24.366Z,38.2,,41.4,,,55,
2018-01-13T12:37:34.440Z,38.4,,41.4,,,55,
2018-01-13T12:37:44.366Z,38.6,,41.4,,,55,
2018-01-13T12:37:54.366Z,38.9,,41.4,,,55,
2018-01-13T12:38:04.366Z,39,,41.4,,,55,
2018-01-13T12:38:14.366Z,39.2,1,41.4,75,29,55,0
2018-01-13T12:38:24.365Z,39.4,,41.4,,,55,
2018-01-13T12:38:34.366Z,39.8,,41.4,,,55,
2018-01-13T12:38:44.365Z,40,,41.4,,,55,
2018-01-13T12:38:54.367Z,40.1,,41.2,,,55,
2018-01-13T12:39:04.366Z,40.5,,41.2,,,55,
2018-01-13T12:39:19.379Z,40.7,,41.2,,,55,
2018-01-13T12:39:24.359Z,43.3,0,41.4,0,124,55,2
2018-01-13T12:39:34.364Z,50.1,,42.2,,,55,
2018-01-13T12:39:44.364Z,54.3,,49.3,,,55,
2018-01-13T12:39:54.364Z,59.2,,54.6,,82,55,
2018-01-13T12:40:04.363Z,60.6,,56.7,,66,55,
2018-01-13T12:40:14.366Z,59.8,,56.5,,60,55,
2018-01-13T12:40:24.363Z,58.4,,54.8,,73,55,
2018-01-13T12:40:34.362Z,57.6,,53.9,,88,55,
2018-01-13T12:40:44.362Z,58.2,0,54,59,0,55,0
2018-01-13T12:40:54.362Z,58.5,,52.7,,,55,
2018-01-13T12:41:04.362Z,61.1,,51.4,,,55,
2018-01-13T12:41:14.361Z,63.2,,50.7,,,55,
2018-01-13T12:41:24.361Z,64.3,,50.4,,,55,
2018-01-13T12:41:34.365Z,65.5,,51.3,,,55,
2018-01-13T12:41:44.361Z,66.6,1,52.4,75,,55,0
2018-01-13T12:41:54.561Z,67.4,,53.3,,,55,
2018-01-13T12:42:04.360Z,67.5,,53.9,,,55,
2018-01-13T12:42:14.365Z,,,54.4,,,55,
2018-01-13T12:42:24.360Z,67.6,,54.8,,,55,
2018-01-13T12:42:34.365Z,,,55,,,55,
2018-01-13T12:42:44.364Z,67.7,,55.1,,,55,
2018-01-13T12:42:54.365Z,67.9,,55.3,,,55,
2018-01-13T12:43:04.368Z,68,,55.5,,,55,
2018-01-13T12:43:14.365Z,,,55.6,,,55,
2018-01-13T12:43:24.364Z,68.1,,55.7,,,55,
2018-01-13T12:43:34.365Z,68.2,,55.7,,,55,
2018-01-13T12:43:45.359Z,68.4,,55.8,,,55,
2018-01-13T12:43:54.364Z,68.5,,55.8,,,55,
2018-01-13T12:44:04.365Z,68.6,,55.8,,,55,
2018-01-13T12:44:14.365Z,,,55.8,,,55,
2018-01-13T12:44:24.365Z,68.7,,55.9,,,55,
2018-01-13T12:44:34.363Z,68.9,,55.9,,,55,
2018-01-13T12:44:44.364Z,69,,55.8,,,55,
2018-01-13T12:44:54.379Z,,,55.8,,,55,
2018-01-13T12:45:04.363Z,69.1,,55.8,,,55,
2018-01-13T12:45:14.364Z,69.2,,55.8,,,55,
2018-01-13T12:45:24.364Z,,,55.7,,,55,
2018-01-13T12:45:34.364Z,,,55.7,,,55,
2018-01-13T12:45:44.363Z,69.4,,55.7,,,55,
2018-01-13T12:45:54.363Z,,,55.6,,,55,
2018-01-13T12:46:04.374Z,,,55.6,,,55,
2018-01-13T12:46:14.364Z,,,55.5,,,55,
2018-01-13T12:46:25.355Z,69.5,,55.5,,,55,
2018-01-13T12:46:34.363Z,,,55.3,,,55,
2018-01-13T12:46:44.364Z,,,55.3,,,55,
2018-01-13T12:46:54.364Z,,,55.2,,,55,
2018-01-13T12:47:04.364Z,,,55.2,,,55,
2018-01-13T12:47:14.364Z,,,55.1,,,55,
2018-01-13T12:47:24.363Z,,,55.1,,,55,
2018-01-13T12:47:34.363Z,,,55,,,55,
2018-01-13T12:47:44.374Z,,,55,,,55,
2018-01-13T12:47:54.366Z,,,54.9,,,55,
2018-01-13T12:48:04.362Z,,,54.9,,,55,
2018-01-13T12:48:14.364Z,,,54.8,,,55,
2018-01-13T12:48:24.362Z,,,54.7,,,55,
2018-01-13T12:48:34.386Z,,,54.7,,,55,
2018-01-13T12:48:44.362Z,,,54.6,,,55,
2018-01-13T12:48:54.364Z,,,54.6,,,55,
2018-01-13T12:49:04.362Z,69.4,,54.4,,,55,
2018-01-13T12:49:14.361Z,,,54.3,,,55,
2018-01-13T12:49:24.362Z,,,54.3,,,55,
2018-01-13T12:49:34.372Z,,,54.2,,,55,
2018-01-13T12:49:44.361Z,,,54.1,,,55,
2018-01-13T12:49:54.362Z,,,54.1,,,55,
2018-01-13T12:50:04.361Z,69.2,,54,,,55,
2018-01-13T12:50:14.361Z,,,53.9,,,55,
2018-01-13T12:50:24.372Z,,,53.9,,,55,
2018-01-13T12:50:34.371Z,,0,53.8,5,,55,0
2018-01-13T12:50:44.370Z,,1,53.8,75,,55,0
2018-01-13T12:50:54.369Z,69.1,,53.7,,,55,
2018-01-13T12:51:04.370Z,,0,53.6,5,,55,0
2018-01-13T12:51:14.369Z,,1,53.6,75,,55,0
2018-01-13T12:51:24.368Z,,,53.4,,,55,
2018-01-13T12:51:34.368Z,69,,53.3,,,55,
2018-01-13T12:51:45.402Z,,,53.3,,,55,
2018-01-13T12:51:54.370Z,,,53.2,,,55,
2018-01-13T12:52:09.803Z,,0,53.1,5,,55,0
2018-01-13T12:52:14.368Z,68.9,,53.1,,,55,
2018-01-13T12:52:24.368Z,,1,53,75,,55,0
2018-01-13T12:52:34.367Z,,,52.9,,,55,
2018-01-13T12:52:44.361Z,,,52.8,,,55,
2018-01-13T12:52:54.367Z,68.7,,52.8,,,55,
2018-01-13T12:53:04.366Z,,,52.7,,,55,
2018-01-13T12:53:14.368Z,,,52.6,,,55,
2018-01-13T12:53:24.366Z,,,52.6,,,55,
2018-01-13T12:53:34.367Z,68.6,,52.4,,,55,
2018-01-13T12:53:44.368Z,,,52.3,,,55,
2018-01-13T12:53:54.365Z,,,52.2,,,55,
2018-01-13T12:54:04.365Z,68.5,,52.1,,,55,
2018-01-13T12:54:14.361Z,71.6,1,52.1,,80,55,0
2018-01-13T12:54:30.584Z,66.4,,52,,58,55,
2018-01-13T12:54:34.365Z,54.6,,51.9,,29,55,
2018-01-13T12:54:44.365Z,46.5,,51.9,,,55,
2018-01-13T12:54:59.381Z,40.8,,51.8,,,55,
2018-01-13T12:55:04.365Z,38.9,,51.7,,,55,
2018-01-13T12:55:14.364Z,38.9,,51.6,,,55,
2018-01-13T12:55:24.364Z,40.2,,51.6,,,55,
2018-01-13T12:55:34.364Z,40.9,,51.4,,,55,
2018-01-13T12:55:44.364Z,40.5,1,51.3,,0,55,0
2018-01-13T12:55:54.363Z,38.4,,51.2,,,55,
2018-01-13T12:56:04.363Z,36.7,,51.1,,,55,
2018-01-13T12:56:14.363Z,35.6,,51,,,55,
2018-01-13T12:56:24.370Z,35.3,,51,,,55,
2018-01-13T12:56:34.364Z,35.4,,50.9,,,55,
2018-01-13T12:56:44.362Z,35.9,,50.8,,,55,
2018-01-13T12:56:54.362Z,35.9,,50.7,,,55,
2018-01-13T12:57:04.362Z,35.7,,50.7,,,55,
2018-01-13T12:57:14.365Z,35.3,,50.4,,,55,
2018-01-13T12:57:24.361Z,34.9,,50.4,,,55,
2018-01-13T12:57:34.367Z,34.7,,50.3,,,55,
2018-01-13T12:57:49.382Z,34.6,,50.2,,,55,
2018-01-13T12:57:54.363Z,34.4,,50.1,,,55,
2018-01-13T12:58:04.361Z,34.3,,50,,,55,
2018-01-13T12:58:14.361Z,,,49.9,,,55,
2018-01-13T12:58:24.367Z,34.2,,49.8,,,55,
2018-01-13T12:58:34.361Z,34.1,,49.8,,,55,
2018-01-13T12:58:44.362Z,34.1,,49.5,,,55,
2018-01-13T12:58:54.361Z,,,49.5,,,55,
2018-01-13T12:59:10.442Z,34.4,,49.4,,,55,
2018-01-13T12:59:14.363Z,34.6,,49.3,,,55,
2018-01-13T12:59:24.362Z,34.8,,49.2,,,55,
2018-01-13T12:59:34.361Z,34.9,,49.1,,,55,
2018-01-13T12:59:44.361Z,35.1,,48.9,,,55,
2018-01-13T12:59:54.361Z,35.2,,48.7,,,55,
2018-01-13T13:00:04.362Z,35.3,,48.6,,,55,
2018-01-13T13:00:14.372Z,35.4,,48.5,,,55,
2018-01-13T13:00:24.363Z,35.6,,48.4,,,55,
2018-01-13T13:00:34.371Z,35.7,,48.3,,,55,
2018-01-13T13:00:44.362Z,35.8,,48.2,,,55,
2018-01-13T13:00:54.362Z,,,48.1,,,55,
2018-01-13T13:01:04.361Z,35.9,,48,,,55,
2018-01-13T13:01:14.362Z,36,,47.8,,,55,
2018-01-13T13:01:24.362Z,,,47.7,,,55,
2018-01-13T13:01:34.366Z,36.2,,47.6,,,55,
2018-01-13T13:01:44.362Z,36.3,,47.5,,,55,
2018-01-13T13:01:54.362Z,,,47.4,,,55,
2018-01-13T13:02:04.362Z,36.4,,47.3,,,55,
2018-01-13T13:02:14.364Z,36.5,,47.2,,,55,
2018-01-13T13:02:24.362Z,36.7,,47.2,,,55,
2018-01-13T13:02:34.363Z,36.9,,47,,,55,
2018-01-13T13:02:44.361Z,37.2,,46.9,,,55,
2018-01-13T13:02:54.361Z,37.4,,46.9,,,55,
2018-01-13T13:03:04.361Z,37.9,,46.8,,,55,
2018-01-13T13:03:14.369Z,38.3,,46.7,,,55,
2018-01-13T13:03:24.363Z,38.8,,46.6,,,55,
2018-01-13T13:03:34.362Z,39.3,,46.6,,,55,
2018-01-13T13:03:44.362Z,39.8,,46.5,,,55,
2018-01-13T13:03:54.362Z,40.1,,46.5,,,55,
2018-01-13T13:04:04.362Z,40.6,0,46.4,5,,55,0
2018-01-13T13:04:14.362Z,40.8,,46.2,,,55,
2018-01-13T13:04:24.362Z,41.1,,46.1,,,55,
2018-01-13T13:04:34.362Z,41.4,,46.1,,,55,
2018-01-13T13:04:44.362Z,41.5,,46,,,55,
2018-01-13T13:04:55.367Z,41.7,,45.9,,,55,
2018-01-13T13:05:04.367Z,,,45.8,,,55,
2018-01-13T13:05:14.362Z,41.8,,45.7,,,55,
2018-01-13T13:05:24.363Z,,,45.6,,,55,
2018-01-13T13:05:34.362Z,41.9,,45.5,,,55,
2018-01-13T13:05:44.362Z,,,45.3,,,55,
2018-01-13T13:05:54.362Z,,,45.3,,,55,
2018-01-13T13:06:04.366Z,,,45.1,,,55,
2018-01-13T13:06:14.363Z,41.8,,45,,,55,
2018-01-13T13:06:24.362Z,,,44.9,,,55,
2018-01-13T13:06:34.362Z,,,44.8,,,55,
2018-01-13T13:06:44.364Z,41.7,,44.7,,,55,
2018-01-13T13:06:54.368Z,,,44.5,,,55,
2018-01-13T13:07:04.367Z,,,44.4,,,55,
2018-01-13T13:07:14.362Z,41.6,,44.3,,,55,
2018-01-13T13:07:24.365Z,,,44.2,,,55,
2018-01-13T13:07:34.363Z,,,44,,,55,
2018-01-13T13:07:49.383Z,41.5,,43.9,,,55,
2018-01-13T13:07:54.366Z,,,43.7,,,55,
2018-01-13T13:08:04.364Z,41.4,,43.6,,,55,
2018-01-13T13:08:14.367Z,,,43.4,,,55,
2018-01-13T13:08:24.365Z,41.2,,43.3,,,55,
2018-01-13T13:08:34.365Z,,,43.2,,,55,
2018-01-13T13:08:44.364Z,,,43.1,,,55,
2018-01-13T13:09:04.364Z,41.1,,42.7,,,55,
2018-01-13T13:09:14.367Z,,,42.6,,,55,
2018-01-13T13:09:24.363Z,41,,42.4,,,55,
2018-01-13T13:09:34.363Z,,,42.3,,,55,
2018-01-13T13:09:44.367Z,,,42.2,,,55,
2018-01-13T13:09:54.363Z,40.9,,41.9,,,55,
2018-01-13T13:10:04.366Z,,,41.8,,,55,
2018-01-13T13:10:15.359Z,,,41.7,,,55,
2018-01-13T13:10:24.367Z,40.8,,41.6,,,55,
2018-01-13T13:10:39.385Z,,,41.4,,,55,
2018-01-13T13:10:44.377Z,,,41.2,,,55,
2018-01-13T13:10:54.380Z,,,41.1,,,55,
2018-01-13T13:11:04.378Z,40.7,,41,,,55,
2018-01-13T13:11:14.363Z,,,40.9,,,55,
2018-01-13T13:11:24.363Z,,,40.7,,,55,
2018-01-13T13:11:34.368Z,,,40.6,,,55,
2018-01-13T13:11:44.363Z,,,40.5,,,55,
2018-01-13T13:11:54.367Z,40.6,,40.3,,,55,
2018-01-13T13:12:04.367Z,,,40.2,,,55,
2018-01-13T13:12:14.363Z,,,40.1,,,55,
2018-01-13T13:12:24.368Z,40.5,,40,,,55,
2018-01-13T13:12:34.363Z,,,39.8,,,55,
2018-01-13T13:12:44.363Z,,,39.6,,,55,
2018-01-13T13:12:54.364Z,,,39.5,,,55,
2018-01-13T13:13:04.365Z,,,39.4,,,55,
2018-01-13T13:13:14.363Z,40.3,,39.3,,,55,
2018-01-13T13:13:29.385Z,,,39.1,,,55,
2018-01-13T13:13:34.364Z,,,39,,,55,
2018-01-13T13:13:44.363Z,,,38.9,,,55,
2018-01-13T13:13:54.363Z,,,38.8,,,55,
2018-01-13T13:14:04.389Z,40.2,,38.6,,,55,
2018-01-13T13:14:14.365Z,,,38.4,,,55,
2018-01-13T13:14:24.369Z,,,38.4,,,55,
2018-01-13T13:14:34.363Z,,,38.1,,,55,
2018-01-13T13:14:44.364Z,,,38,,,55,
2018-01-13T13:14:54.364Z,,,37.9,,,55,
2018-01-13T13:15:04.363Z,40.1,,37.9,,,55,
2018-01-13T13:15:14.366Z,,,37.8,,,55,
2018-01-13T13:15:24.363Z,,,37.5,,,55,
2018-01-13T13:15:34.364Z,,1,37.5,75,,55,0
2018-01-13T13:15:44.364Z,,0,37.4,5,,55,0
2018-01-13T13:15:54.363Z,,,37.3,,,55,
2018-01-13T13:16:04.364Z,40,,37.2,,,55,
2018-01-13T13:16:14.365Z,,,37,,,55,
2018-01-13T13:16:24.364Z,,,36.9,,,55,
2018-01-13T13:16:34.364Z,,,36.8,,,55,
2018-01-13T13:16:44.363Z,,1,36.7,75,,55,0
2018-01-13T13:16:54.366Z,,,36.5,,,55,
2018-01-13T13:17:05.358Z,39.9,,36.4,,,55,
2018-01-13T13:17:14.364Z,,,36.4,,,55,
2018-01-13T13:17:24.363Z,,,36.3,,,55,
2018-01-13T13:17:34.365Z,,,36.2,,,55,
2018-01-13T13:17:44.364Z,,0,36,5,,55,0
2018-01-13T13:17:54.364Z,,,35.9,,,55,
2018-01-13T13:18:04.363Z,39.8,1,35.8,75,,55,0
2018-01-13T13:18:14.364Z,,,35.8,,,55,
2018-01-13T13:18:24.364Z,,,35.7,,,55,
2018-01-13T13:18:34.364Z,,,35.6,,,55,
2018-01-13T13:18:44.366Z,,,35.4,,,55,
2018-01-13T13:18:54.364Z,,,35.4,,,55,
2018-01-13T13:19:04.364Z,,,35.3,,,55,
2018-01-13T13:19:14.364Z,,,35.2,,,55,
2018-01-13T13:19:24.367Z,39.6,,35.1,,,55,
