Time,PrimT,ChActive,HwTOutlet,ActPow,HwActive,PrimTSet,HwTSet
2017-11-14T06:14:00.845Z,,,40.6,,,,55
2017-11-14T06:14:10.847Z,53.3,,40.5,,,,55
2017-11-14T06:14:20.847Z,,,40.5,,,,55
2017-11-14T06:14:30.844Z,,,40.3,,,,55
2017-11-14T06:14:40.845Z,,,40.3,,,,55
2017-11-14T06:14:50.852Z,,,40.3,,,,55
2017-11-14T06:15:00.845Z,,,40.2,,,,55
2017-11-14T06:15:10.845Z,,,40.2,,,,55
2017-11-14T06:15:20.845Z,,,40.2,,,,55
2017-11-14T06:15:30.862Z,,,40.1,,,,55
2017-11-14T06:15:40.845Z,,,40.1,,,,55
2017-11-14T06:15:50.845Z,,,40.1,,,,55
2017-11-14T06:16:00.845Z,53.2,,40,,,,55
2017-11-14T06:16:10.845Z,,,40,,,,55
2017-11-14T06:16:20.845Z,,,39.9,,,,55
2017-11-14T06:16:30.846Z,,,39.9,,,,55
2017-11-14T06:16:40.848Z,,,39.9,,,,55
2017-11-14T06:16:50.847Z,,,39.8,,,,55
2017-11-14T06:17:00.845Z,,,39.8,,,,55
2017-11-14T06:17:10.845Z,,,39.6,,,,55
2017-11-14T06:17:20.845Z,53.1,,39.6,,,,55
2017-11-14T06:17:30.845Z,,,39.6,,,,55
2017-11-14T06:17:40.845Z,,,39.5,,,,55
2017-11-14T06:17:50.845Z,,,39.5,,,,55
2017-11-14T06:18:00.845Z,,,39.5,,,,55
2017-11-14T06:18:11.843Z,,,39.4,,,,55
2017-11-14T06:18:20.845Z,,,39.4,,,,55
2017-11-14T06:18:30.845Z,53,,39.3,,,,55
2017-11-14T06:18:40.845Z,,,39.3,,,,55
2017-11-14T06:18:50.845Z,53.1,1,39.3,79,0,,55
2017-11-14T06:19:00.845Z,58,,39.1,79,,,55
2017-11-14T06:19:10.848Z,60.3,,39.1,54,,,55
2017-11-14T06:19:20.845Z,57.4,,39.1,29,,,55
2017-11-14T06:19:30.858Z,51.6,,39,,,,55
2017-11-14T06:19:40.846Z,48.9,,39,,,,55
2017-11-14T06:19:50.847Z,47.8,,39,,,,55
2017-11-14T06:20:00.868Z,47.1,,38.9,,,,55
2017-11-14T06:20:10.864Z,48.1,,38.9,,,,55
2017-11-14T06:20:20.900Z,48.9,,38.9,,,,55
2017-11-14T06:20:30.846Z,48.9,,38.9,,,,55
2017-11-14T06:20:40.846Z,,,38.8,,,,55
2017-11-14T06:20:50.846Z,49,,38.8,,,,55
2017-11-14T06:21:00.848Z,,,38.8,,,,55
2017-11-14T06:21:10.846Z,49.3,,38.9,,,,55
2017-11-14T06:21:20.846Z,49.6,,38.9,,,,55
2017-11-14T06:21:30.846Z,49.8,,38.9,,,,55
2017-11-14T06:21:40.846Z,50,,38.9,,,,55
2017-11-14T06:21:50.845Z,50.1,,38.9,,,,55
2017-11-14T06:22:00.846Z,50.3,,38.9,,,,55
2017-11-14T06:22:10.845Z,50.6,,38.9,,,,55
2017-11-14T06:22:20.846Z,50.8,,39,,,,55
2017-11-14T06:22:30.846Z,50.9,,39,,,,55
2017-11-14T06:22:40.846Z,51.1,,39,,,,55
2017-11-14T06:22:50.846Z,51.4,,39.1,,,,55
2017-11-14T06:23:00.846Z,51.6,,39.1,,,,55
2017-11-14T06:23:10.846Z,51.7,,39.3,,,,55
2017-11-14T06:23:20.846Z,52,,39.3,,,,55
2017-11-14T06:23:30.846Z,52.2,,39.4,,,,55
2017-11-14T06:23:40.848Z,52.4,,39.4,,,,55
2017-11-14T06:23:51.889Z,52.5,,39.5,,,,55
2017-11-14T06:24:00.874Z,52.7,,39.5,,,,55
2017-11-14T06:24:10.848Z,53,,39.6,,,,55
2017-11-14T06:24:20.846Z,53.1,,39.8,,,,55
2017-11-14T06:24:30.847Z,53.2,,39.8,,,,55
2017-11-14T06:24:40.846Z,53.4,,39.9,,,,55
2017-11-14T06:24:50.846Z,53.6,,39.9,,,,55
2017-11-14T06:25:00.848Z,53.9,,40,,,,55
2017-11-14T06:25:10.846Z,54,,40.1,,,,55
2017-11-14T06:25:20.846Z,54.2,,40.1,,,,55
2017-11-14T06:25:30.850Z,54.6,1,40.2,0,0,,55
2017-11-14T06:25:40.847Z,53.8,,40.3,,,,55
2017-11-14T06:25:50.847Z,51.8,,40.5,,,,55
2017-11-14T06:26:00.846Z,50.9,,40.5,,,,55
2017-11-14T06:26:10.849Z,50.8,,40.6,,,,55
2017-11-14T06:26:20.846Z,50.5,,40.7,,,,55
2017-11-14T06:26:30.846Z,51,,40.8,,,,55
2017-11-14T06:26:45.867Z,51.1,,40.9,,,,55
2017-11-14T06:26:50.850Z,50.9,,40.9,,,,55
2017-11-14T06:27:00.846Z,50.7,,41,,,,55
2017-11-14T06:27:10.849Z,50.4,,41.1,,,,55
2017-11-14T06:27:20.847Z,50.2,,41.1,,,,55
2017-11-14T06:27:30.847Z,50.1,,41.1,,,,55
2017-11-14T06:27:40.850Z,50,,41.2,,,,55
2017-11-14T06:27:50.849Z,49.8,,41.2,,,,55
2017-11-14T06:28:00.850Z,49.7,,41.2,,,,55
2017-11-14T06:28:10.846Z,49.4,,41.2,,,,55
2017-11-14T06:28:20.857Z,49.3,,41.2,,,,55
2017-11-14T06:28:30.847Z,49.1,,41.2,,,,55
2017-11-14T06:28:40.848Z,,,41.2,,,,55
2017-11-14T06:28:50.849Z,49.3,,41.2,,,,55
2017-11-14T06:29:00.881Z,49.4,,41.2,,,,55
2017-11-14T06:29:10.863Z,49.5,,41.1,,,,55
2017-11-14T06:29:20.852Z,49.7,,41.1,,,,55
2017-11-14T06:29:32.157Z,49.9,,41.1,,,,55
2017-11-14T06:29:40.851Z,50,,41.1,,,,55
2017-11-14T06:29:50.849Z,,,41,,,,55
2017-11-14T06:30:00.847Z,50.1,,41,,,,55
2017-11-14T06:30:10.846Z,50.2,,41,,,,55
2017-11-14T06:30:20.848Z,50.3,,41,,,,55
2017-11-14T06:30:30.847Z,,,40.9,,,,55
2017-11-14T06:30:40.847Z,50.4,,40.9,,,,55
2017-11-14T06:30:50.847Z,,,40.9,,,,55
2017-11-14T06:31:00.847Z,50.6,,40.9,,,,55
2017-11-14T06:31:10.849Z,50.7,,40.8,,,,55
2017-11-14T06:31:20.847Z,,,40.8,,,,55
2017-11-14T06:31:30.848Z,50.8,,40.8,,,,55
2017-11-14T06:31:40.848Z,,,40.7,,,,55
2017-11-14T06:31:50.849Z,50.9,,40.7,,,,55
2017-11-14T06:32:00.869Z,,,40.7,,,,55
2017-11-14T06:32:10.882Z,51,,40.6,,,,55
2017-11-14T06:32:20.848Z,,,40.6,,,,55
2017-11-14T06:32:30.850Z,,,40.6,,,,55
2017-11-14T06:32:40.847Z,51.1,,40.5,,,,55
2017-11-14T06:32:50.851Z,,,40.5,,,,55
2017-11-14T06:33:00.850Z,,,40.5,,,,55
2017-11-14T06:33:10.847Z,,,40.3,,,,55
2017-11-14T06:33:20.847Z,51.2,,40.3,,,,55
2017-11-14T06:33:30.850Z,,,40.3,,,,55
2017-11-14T06:33:40.848Z,,,40.2,,,,55
2017-11-14T06:33:50.847Z,,,40.2,,,,55
2017-11-14T06:34:00.847Z,,,40.2,,,,55
2017-11-14T06:34:10.848Z,,,40.1,,,,55
2017-11-14T06:34:20.855Z,,,40.1,,,,55
2017-11-14T06:34:30.847Z,51.3,,40.1,,,,55
2017-11-14T06:34:40.862Z,,,40,,,,55
2017-11-14T06:34:50.848Z,,,40,,,,55
2017-11-14T06:35:00.848Z,,,40,,,,55
2017-11-14T06:35:10.851Z,,,39.9,,,,55
2017-11-14T06:35:20.848Z,,,39.9,,,,55
2017-11-14T06:35:30.878Z,,,39.9,,,,55
2017-11-14T06:35:40.855Z,,,39.8,,,,55
2017-11-14T06:35:50.848Z,,,39.8,,,,55
2017-11-14T06:36:00.957Z,,,39.8,,,,55
2017-11-14T06:36:10.862Z,,,39.6,,,,55
2017-11-14T06:36:20.848Z,,,39.6,,,,55
2017-11-14T06:36:30.848Z,,,39.6,,,,55
2017-11-14T06:36:40.864Z,,,39.5,,,,55
2017-11-14T06:36:50.861Z,,,39.5,,,,55
2017-11-14T06:37:00.848Z,,,39.5,,,,55
2017-11-14T06:37:10.848Z,,,39.4,,,,55
2017-11-14T06:37:20.848Z,,,39.4,,,,55
2017-11-14T06:37:30.848Z,,,39.3,,,,55
2017-11-14T06:37:40.867Z,,,39.3,,,,55
2017-11-14T06:37:50.848Z,,,39.3,,,,55
2017-11-14T06:38:00.848Z,,,39.1,,,,55
2017-11-14T06:38:10.848Z,,1,39.1,,0,,55
2017-11-14T06:38:20.863Z,56,,39.1,80,,,55
2017-11-14T06:38:30.849Z,60,1,39,0,0,,55
2017-11-14T06:38:40.861Z,55.6,,39,,,,55
2017-11-14T06:38:50.873Z,49.4,,39,,,,55
2017-11-14T06:39:00.915Z,45.7,,38.9,,,,55
2017-11-14T06:39:10.878Z,43.9,,38.9,,,,55
2017-11-14T06:39:20.848Z,43.5,,38.9,,,,55
2017-11-14T06:39:35.868Z,43.3,,38.8,,,,55
2017-11-14T06:39:40.848Z,44,,38.8,,,,55
2017-11-14T06:39:50.866Z,44.4,,38.8,,,,55
2017-11-14T06:40:00.849Z,44.3,,38.8,,,,55
2017-11-14T06:40:10.850Z,43.9,,38.8,,,,55
2017-11-14T06:40:20.848Z,43.4,,38.6,,,,55
2017-11-14T06:40:30.865Z,43.1,,38.6,,,,55
2017-11-14T06:40:40.866Z,42.8,,38.6,,,,55
2017-11-14T06:40:50.849Z,42.7,,38.6,,,,55
2017-11-14T06:41:00.849Z,42.6,,38.6,,,,55
2017-11-14T06:41:10.848Z,,,38.5,,,,55
2017-11-14T06:41:20.849Z,42.5,,38.5,,,,55
2017-11-14T06:41:30.849Z,42.4,,38.5,,,,55
2017-11-14T06:41:40.864Z,,,38.5,,,,55
2017-11-14T06:41:50.853Z,42.5,,38.4,,,,55
2017-11-14T06:42:01.886Z,,,38.4,,,,55
2017-11-14T06:42:10.856Z,42.6,,38.4,,,,55
2017-11-14T06:42:25.869Z,42.7,,38.3,,,,55
2017-11-14T06:42:30.877Z,,,38.3,,,,55
2017-11-14T06:42:40.849Z,,,38.3,,,,55
2017-11-14T06:42:50.876Z,42.5,,38.3,,,,55
2017-11-14T06:43:00.855Z,41.9,,38.1,,,,55
2017-11-14T06:43:10.863Z,41.5,1,38.1,80,0,,55
2017-11-14T06:43:20.849Z,47.3,,38,78,,,55
2017-11-14T06:43:30.854Z,51.2,,38,36,,,55
2017-11-14T06:43:40.854Z,50.8,,37.9,29,,,55
2017-11-14T06:43:50.849Z,48.9,,37.9,,,,55
2017-11-14T06:44:00.848Z,47.8,,37.9,,,,55
2017-11-14T06:44:10.850Z,46.9,,37.8,,,,55
2017-11-14T06:44:20.849Z,46.6,,37.8,,,,55
2017-11-14T06:44:30.850Z,47,,37.7,,,,55
2017-11-14T06:44:40.867Z,47.4,,37.7,,,,55
2017-11-14T06:44:50.849Z,47.7,,37.7,,,,55
2017-11-14T06:45:00.858Z,48,,37.5,,,,55
2017-11-14T06:45:16.289Z,,,37.5,,,,55
2017-11-14T06:45:20.858Z,48.2,,37.5,,,,55
2017-11-14T06:45:30.851Z,48.4,,37.5,,,,55
2017-11-14T06:45:40.849Z,48.7,,37.5,,,,55
2017-11-14T06:45:50.865Z,48.8,,37.4,,,,55
2017-11-14T06:46:00.857Z,49,,37.4,,,,55
2017-11-14T06:46:10.858Z,49.2,,37.5,,,,55
2017-11-14T06:46:20.866Z,49.3,,37.5,,,,55
2017-11-14T06:46:30.849Z,49.6,,37.5,,,,55
2017-11-14T06:46:40.893Z,49.8,,37.7,,,,55
2017-11-14T06:46:50.873Z,50,,37.7,,,,55
2017-11-14T06:47:00.874Z,50.1,,37.7,,,,55
2017-11-14T06:47:10.866Z,50.3,,37.8,,,,55
2017-11-14T06:47:20.849Z,50.5,,37.9,,,,55
2017-11-14T06:47:30.855Z,50.7,,37.9,,,,55
2017-11-14T06:47:40.849Z,51,,38,,,,55
2017-11-14T06:47:50.851Z,51.1,,38,,,,55
2017-11-14T06:48:08.261Z,51.4,,38.1,,,,55
2017-11-14T06:48:10.889Z,51.5,,38.3,,,,55
2017-11-14T06:48:20.849Z,51.7,,38.3,,,,55
2017-11-14T06:48:31.041Z,51.9,,38.4,,,,55
2017-11-14T06:48:40.866Z,52,,38.5,,,,55
2017-11-14T06:48:50.865Z,52.5,1,38.5,0,0,,55
2017-11-14T06:49:00.937Z,51.8,,38.6,,,,55
2017-11-14T06:49:10.859Z,49.9,,38.8,,,,55
2017-11-14T06:49:20.858Z,49,,38.9,,,,55
2017-11-14T06:49:32.043Z,48.5,,39,,,,55
2017-11-14T06:49:40.898Z,48.4,,39,,,,55
2017-11-14T06:49:50.854Z,48.7,,39.1,,,,55
2017-11-14T06:50:00.877Z,48.9,,39.3,,,,55
2017-11-14T06:50:10.861Z,48.7,,39.4,,,,55
2017-11-14T06:50:20.858Z,48.5,,39.4,,,,55
2017-11-14T06:50:30.857Z,48.3,,39.5,,,,55
2017-11-14T06:50:40.850Z,48.2,,39.5,,,,55
2017-11-14T06:50:50.864Z,48.1,,39.6,,,,55
2017-11-14T06:51:00.857Z,47.8,,39.6,,,,55
2017-11-14T06:51:10.856Z,47.7,,39.6,,,,55
2017-11-14T06:51:20.857Z,47.5,,39.6,,,,55
2017-11-14T06:51:30.857Z,47.4,,39.6,,,,55
2017-11-14T06:51:40.858Z,47.2,,39.6,,,,55
2017-11-14T06:51:50.856Z,47,,39.6,,,,55
2017-11-14T06:52:00.857Z,,,39.6,,,,55
2017-11-14T06:52:10.856Z,47.3,,39.6,,,,55
2017-11-14T06:52:20.856Z,47.4,,39.6,,,,55
2017-11-14T06:52:30.861Z,47.5,,39.6,,,,55
2017-11-14T06:52:40.870Z,47.6,,39.6,,,,55
2017-11-14T06:52:50.923Z,47.8,,39.6,,,,55
2017-11-14T06:53:00.855Z,48,,39.6,,,,55
2017-11-14T06:53:10.857Z,,,39.5,,,,55
2017-11-14T06:53:20.855Z,48.1,,39.5,,,,55
2017-11-14T06:53:30.859Z,48.2,,39.5,,,,55
2017-11-14T06:53:40.925Z,48.3,,39.5,,,,55
2017-11-14T06:53:50.856Z,,,39.4,,,,55
2017-11-14T06:54:00.854Z,48.4,,39.4,,,,55
2017-11-14T06:54:10.857Z,48.5,,39.4,,,,55
2017-11-14T06:54:20.859Z,,,39.4,,,,55
2017-11-14T06:54:30.857Z,48.6,,39.3,,,,55
2017-11-14T06:54:40.850Z,,,39.3,,,,55
2017-11-14T06:54:50.860Z,48.7,,39.3,,,,55
2017-11-14T06:55:01.194Z,,,39.3,,,,55
2017-11-14T06:55:11.848Z,48.9,,39.1,,,,55
2017-11-14T06:55:20.919Z,,,39.1,,,,55
2017-11-14T06:55:30.857Z,49,,39.1,,,,55
2017-11-14T06:55:40.857Z,,,39,,,,55
2017-11-14T06:55:50.854Z,,,39,,,,55
2017-11-14T06:56:00.856Z,,,39,,,,55
2017-11-14T06:56:10.921Z,49.1,,38.9,,,,55
2017-11-14T06:56:20.856Z,,,38.9,,,,55
2017-11-14T06:56:30.853Z,,,38.9,,,,55
2017-11-14T06:56:40.900Z,49.2,,38.8,,,,55
2017-11-14T06:56:50.853Z,,,38.8,,,,55
2017-11-14T06:57:00.851Z,,,38.8,,,,55
2017-11-14T06:57:10.855Z,,,38.8,,,,55
2017-11-14T06:57:20.895Z,,,38.6,,,,55
2017-11-14T06:57:30.851Z,,,38.6,,,,55
2017-11-14T06:57:40.850Z,49.3,,38.6,,,,55
2017-11-14T06:57:50.852Z,,,38.5,,,,55
2017-11-14T06:58:00.875Z,,,38.5,,,,55
2017-11-14T06:58:10.852Z,,,38.5,,,,55
2017-11-14T06:58:20.851Z,,,38.4,,,,55
2017-11-14T06:58:30.853Z,,,38.4,,,,55
2017-11-14T06:58:40.929Z,,,38.4,,,,55
2017-11-14T06:58:50.853Z,,,38.3,,,,55
2017-11-14T06:59:04.015Z,,,38.3,,,,55
2017-11-14T06:59:10.851Z,,,38.3,,,,55
2017-11-14T06:59:20.852Z,,,38.1,,,,55
2017-11-14T06:59:30.853Z,,,38.1,,,,55
2017-11-14T06:59:40.851Z,,,38.1,,,,55
2017-11-14T06:59:50.852Z,,,38,,,,55
2017-11-14T07:00:00.857Z,,,38,,,,55
2017-11-14T07:00:10.851Z,,,38,,,,55
2017-11-14T07:00:20.861Z,,,37.9,,,,55
2017-11-14T07:00:30.859Z,,,37.9,,,,55
2017-11-14T07:00:40.851Z,,,37.9,,,,55
2017-11-14T07:00:55.871Z,,,37.9,,,,55
2017-11-14T07:01:00.851Z,,,37.8,,,,55
2017-11-14T07:01:10.889Z,,,37.8,,,,55
2017-11-14T07:01:20.851Z,,,37.8,,,,55
2017-11-14T07:01:30.851Z,,,37.7,,,,55
2017-11-14T07:01:40.859Z,,,37.7,,,,55
2017-11-14T07:01:50.915Z,,,37.7,,,,55
2017-11-14T07:02:01.016Z,,,37.5,,,,55
2017-11-14T07:02:10.937Z,,,37.5,,,,55
2017-11-14T07:02:21.276Z,,,37.5,,,,55
2017-11-14T07:02:30.883Z,,,37.4,,,,55
2017-11-14T07:02:40.851Z,,,37.4,,,,55
2017-11-14T07:02:50.947Z,,,37.4,,,,55
2017-11-14T07:03:00.909Z,,,37.3,,,,55
2017-11-14T07:03:10.892Z,49.2,,37.3,,,,55
2017-11-14T07:03:20.910Z,,,37.3,,,,55
2017-11-14T07:03:30.852Z,49.3,1,37.3,,0,,55
2017-11-14T07:03:40.856Z,55.2,,37.2,74,,,55
2017-11-14T07:03:50.851Z,58,,37.2,40,,,55
2017-11-14T07:04:00.853Z,54.6,,37,29,,,55
2017-11-14T07:04:10.894Z,49.8,,37,,,,55
2017-11-14T07:04:20.907Z,47.7,,37,,,,55
2017-11-14T07:04:30.929Z,45.9,,36.9,,,,55
2017-11-14T07:04:40.907Z,45.6,,36.9,,,,55
2017-11-14T07:04:50.953Z,47,,36.9,,,,55
2017-11-14T07:05:00.909Z,47.2,,36.9,,,,55
2017-11-14T07:05:10.865Z,47.6,,36.9,,,,55
2017-11-14T07:05:20.860Z,47.4,,36.9,,,,55
2017-11-14T07:05:30.852Z,47.7,,36.9,,,,55
2017-11-14T07:05:40.851Z,47.8,,36.9,,,,55
2017-11-14T07:05:50.851Z,48,,36.9,,,,55
2017-11-14T07:06:00.851Z,48.2,,36.9,,,,55
2017-11-14T07:06:10.872Z,48.4,,36.9,,,,55
2017-11-14T07:06:20.852Z,48.6,,36.9,,,,55
2017-11-14T07:06:30.878Z,48.9,,37,,,,55
2017-11-14T07:06:40.897Z,49,,37,,,,55
2017-11-14T07:06:50.881Z,49.2,,37,,,,55
2017-11-14T07:07:00.858Z,49.4,,37.2,,,,55
2017-11-14T07:07:10.852Z,49.7,,37.2,,,,55
2017-11-14T07:07:20.865Z,49.8,,37.3,,,,55
2017-11-14T07:07:30.853Z,50,,37.4,,,,55
2017-11-14T07:07:40.852Z,50.2,,37.4,,,,55
2017-11-14T07:07:50.852Z,50.5,,37.5,,,,55
2017-11-14T07:08:00.872Z,50.7,,37.5,,,,55
2017-11-14T07:08:10.852Z,50.9,,37.7,,,,55
2017-11-14T07:08:20.852Z,51,,37.8,,,,55
2017-11-14T07:08:30.876Z,51.2,,37.8,,,,55
2017-11-14T07:08:40.852Z,51.5,,37.9,,,,55
2017-11-14T07:08:50.862Z,51.6,,38,,,,55
2017-11-14T07:09:00.852Z,51.8,,38,,,,55
2017-11-14T07:09:10.852Z,52,,38.1,,,,55
2017-11-14T07:09:20.852Z,52.2,,38.3,,,,55
2017-11-14T07:09:30.863Z,52.4,,38.3,,,,55
2017-11-14T07:09:40.882Z,52.6,,38.4,,,,55
2017-11-14T07:09:50.852Z,52.9,1,38.5,0,0,,55
2017-11-14T07:10:00.852Z,50.8,,38.6,,,,55
2017-11-14T07:10:10.977Z,49.8,,38.8,,,,55
2017-11-14T07:10:20.857Z,48.9,,38.9,,,,55
2017-11-14T07:10:30.852Z,48.8,,39,,,,55
2017-11-14T07:10:40.852Z,49,,39,,,,55
2017-11-14T07:10:50.852Z,49.2,,39.1,,,,55
2017-11-14T07:11:00.852Z,49.3,,39.1,,,,55
2017-11-14T07:11:10.852Z,48.9,,39.3,,,,55
2017-11-14T07:11:20.852Z,,,39.4,,,,55
2017-11-14T07:11:30.855Z,48.6,,39.4,,,,55
2017-11-14T07:11:40.852Z,48.5,,39.5,,,,55
2017-11-14T07:11:50.877Z,48.3,,39.5,,,,55
2017-11-14T07:12:00.892Z,48.2,,39.5,,,,55
2017-11-14T07:12:10.852Z,48,,39.6,,,,55
2017-11-14T07:12:20.855Z,47.8,,39.6,,,,55
2017-11-14T07:12:30.855Z,47.7,,39.6,,,,55
2017-11-14T07:12:40.873Z,47.5,,39.6,,,,55
2017-11-14T07:12:50.854Z,47.4,,39.6,,,,55
2017-11-14T07:13:00.859Z,47.5,,39.6,,,,55
2017-11-14T07:13:10.853Z,47.7,,39.6,,,,55
2017-11-14T07:13:20.852Z,48,,39.6,,,,55
2017-11-14T07:13:30.854Z,48,1,39.6,0,0,75,55
2017-11-14T07:13:40.868Z,48.1,,39.6,,,,55
2017-11-14T07:13:50.854Z,48.2,,39.5,,,,55
2017-11-14T07:14:00.861Z,48.3,,39.5,,,,55
2017-11-14T07:14:10.852Z,48.4,,39.5,,,,55
2017-11-14T07:14:20.853Z,48.5,,39.5,,,,55
2017-11-14T07:14:30.865Z,48.6,,39.5,,,,55
2017-11-14T07:14:40.877Z,,,39.4,,,,55
2017-11-14T07:14:50.860Z,48.7,,39.4,,,,55
2017-11-14T07:15:00.883Z,48.9,,39.4,,,,55
2017-11-14T07:15:10.895Z,49,,39.4,,,,55
2017-11-14T07:15:20.853Z,,,39.4,,,,55
2017-11-14T07:15:30.853Z,,,39.3,,,,55
2017-11-14T07:15:40.853Z,49.1,,39.3,,,,55
2017-11-14T07:15:50.857Z,,,39.3,,,,55
2017-11-14T07:16:00.853Z,49.2,,39.3,,,,55
2017-11-14T07:16:10.864Z,,,39.1,,,,55
2017-11-14T07:16:20.853Z,49.3,,39.1,,,,55
2017-11-14T07:16:35.874Z,,,39.1,,,,55
2017-11-14T07:16:40.854Z,49.4,,39,,,,55
2017-11-14T07:16:50.865Z,,,39,,,,55
2017-11-14T07:17:00.853Z,,,39,,,,55
2017-11-14T07:17:10.855Z,,,39,,,,55
2017-11-14T07:17:20.853Z,49.5,,38.9,,,,55
2017-11-14T07:17:30.912Z,,,38.9,,,,55
2017-11-14T07:17:40.853Z,,,38.9,,,,55
2017-11-14T07:17:50.853Z,,,38.8,,,,55
2017-11-14T07:18:00.890Z,49.7,,38.8,,,,55
2017-11-14T07:18:10.853Z,,,38.8,,,,55
2017-11-14T07:18:20.858Z,,,38.6,,,,55
2017-11-14T07:18:30.878Z,,,38.6,,,,55
2017-11-14T07:18:40.883Z,,,38.6,,,,55
2017-11-14T07:18:50.853Z,,,38.6,,,,55
2017-11-14T07:19:00.871Z,,,38.5,,,,55
2017-11-14T07:19:10.924Z,,,38.5,,,,55
2017-11-14T07:19:26.233Z,49.8,,38.5,,,,55
2017-11-14T07:19:30.934Z,,,38.4,,,,55
2017-11-14T07:19:40.855Z,,,38.4,,,,55
2017-11-14T07:19:50.859Z,,,38.4,,,,55
2017-11-14T07:20:00.857Z,,,38.3,,,,55
2017-11-14T07:20:10.873Z,,,38.3,,,,55
2017-11-14T07:20:20.896Z,,,38.3,,,,55
2017-11-14T07:20:30.858Z,,,38.1,,,,55
2017-11-14T07:20:40.857Z,,,38.1,,,,55
2017-11-14T07:20:50.857Z,,,38.1,,,,55
2017-11-14T07:21:00.857Z,,,38.1,,,,55
2017-11-14T07:21:10.859Z,,,38,,,,55
2017-11-14T07:21:20.854Z,,,38,,,,55
2017-11-14T07:21:30.854Z,,,38,,,,55
2017-11-14T07:21:40.880Z,,,37.9,,,,55
2017-11-14T07:21:50.889Z,,,37.9,,,,55
2017-11-14T07:22:00.864Z,,,37.9,,,,55
2017-11-14T07:22:10.853Z,,,37.8,,,,55
2017-11-14T07:22:20.861Z,49.7,,37.8,,,,55
2017-11-14T07:22:30.856Z,,,37.8,,,,55
2017-11-14T07:22:40.871Z,,,37.7,,,,55
2017-11-14T07:22:50.855Z,,,37.7,,,,55
2017-11-14T07:23:00.855Z,,,37.7,,,,55
2017-11-14T07:23:10.854Z,,,37.5,,,,55
2017-11-14T07:23:20.857Z,,,37.5,,,,55
2017-11-14T07:23:30.859Z,,,37.5,,,,55
2017-11-14T07:23:40.855Z,,,37.5,,,,55
2017-11-14T07:23:50.913Z,,,37.4,,,,55
2017-11-14T07:24:00.854Z,,,37.4,,,,55
2017-11-14T07:24:10.860Z,,,37.4,,,,55
2017-11-14T07:24:20.861Z,,,37.3,,,,55
2017-11-14T07:24:30.862Z,51.4,1,37.3,80,0,,55
2017-11-14T07:24:40.864Z,57.1,,37.3,58,,,55
2017-11-14T07:24:50.857Z,57.5,,37.2,29,,,55
2017-11-14T07:25:00.854Z,52.4,,37.2,,,,55
2017-11-14T07:25:10.857Z,48.8,,37.2,,,,55
2017-11-14T07:25:20.854Z,46.9,,37,,,,55
2017-11-14T07:25:30.857Z,45.8,,37,,,,55
2017-11-14T07:25:40.921Z,46,,37,,,,55
2017-11-14T07:25:50.876Z,47.1,,37,,,,55
2017-11-14T07:26:00.882Z,47.6,,37,,,,55
2017-11-14T07:26:10.868Z,47.7,,36.9,,,,55
2017-11-14T07:26:20.858Z,,,36.9,,,,55
2017-11-14T07:26:31.876Z,47.8,,36.9,,,,55
2017-11-14T07:26:40.855Z,48,,37,,,,55
2017-11-14T07:26:50.859Z,48.2,,37,,,,55
2017-11-14T07:27:00.861Z,48.6,,37,,,,55
2017-11-14T07:27:10.854Z,48.7,,37,,,,55
2017-11-14T07:27:20.858Z,49,,37,,,,55
2017-11-14T07:27:30.855Z,,,37.2,,,,55
2017-11-14T07:27:40.955Z,49.2,,37.2,,,,55
2017-11-14T07:27:50.854Z,49.4,,37.2,,,,55
2017-11-14T07:28:00.860Z,49.7,,37.3,,,,55
2017-11-14T07:28:10.857Z,50,,37.3,,,,55
2017-11-14T07:28:20.856Z,,,37.4,,,,55
2017-11-14T07:28:30.874Z,50.2,,37.4,,,,55
2017-11-14T07:28:40.857Z,50.5,,37.5,,,,55
2017-11-14T07:28:50.854Z,50.7,,37.7,,,,55
2017-11-14T07:29:00.867Z,50.9,,37.7,,,,55
2017-11-14T07:29:10.874Z,51,,37.8,,,,55
2017-11-14T07:29:20.857Z,51.2,,37.8,,,,55
2017-11-14T07:29:30.854Z,51.5,,37.9,,,,55
2017-11-14T07:29:40.895Z,51.7,,37.9,,,,55
2017-11-14T07:29:50.876Z,51.8,,38,,,,55
2017-11-14T07:30:00.855Z,52,,38.1,,,,55
2017-11-14T07:30:10.924Z,52.3,,38.3,,,,55
2017-11-14T07:30:20.858Z,52.4,,38.3,,,,55
2017-11-14T07:30:30.876Z,52.6,,38.4,,,,55
2017-11-14T07:30:40.855Z,52.7,,38.5,,,,55
2017-11-14T07:30:50.903Z,53,,38.6,,,,55
2017-11-14T07:31:00.873Z,53.2,,38.6,,,,55
2017-11-14T07:31:10.856Z,53.3,,38.8,,,,55
2017-11-14T07:31:20.862Z,53.5,,38.9,,,,55
2017-11-14T07:31:30.867Z,53.6,,39,,,,55
2017-11-14T07:31:40.863Z,53.9,,39.1,,,,55
2017-11-14T07:31:50.879Z,54,,39.3,,,,55
2017-11-14T07:32:00.880Z,54.1,,39.3,,,,55
2017-11-14T07:32:10.873Z,54.3,,39.4,,,,55
2017-11-14T07:32:20.856Z,54.4,,39.5,,,,55
2017-11-14T07:32:30.936Z,54.7,,39.6,,,,55
