Time,PrimTSet,PrimT,HwTSet,HwTOutlet,ActPow,ChActive,HwActive
2017-12-04T06:22:56.503Z,,28.5,55,17.9,,,
2017-12-04T06:23:16.509Z,,,55,17.9,,,
2017-12-04T06:23:26.503Z,,,55,17.9,,,
2017-12-04T06:23:46.585Z,,,55,17.9,,,
2017-12-04T06:24:06.503Z,,,55,17.9,,,
2017-12-04T06:24:16.504Z,,,55,17.9,,,
2017-12-04T06:24:26.503Z,,,55,17.9,,,
2017-12-04T06:24:47.573Z,,,55,17.7,,,
2017-12-04T06:24:56.519Z,,,55,17.9,,,
2017-12-04T06:25:16.503Z,,,55,17.9,,,
2017-12-04T06:25:26.504Z,,,55,17.7,,,
2017-12-04T06:25:36.503Z,,28.5,,,,,
2017-12-04T06:25:46.584Z,,28.3,55,17.7,,,
2017-12-04T06:25:56.503Z,,,55,17.9,,,
2017-12-04T06:26:16.503Z,,,55,17.9,,,
2017-12-04T06:26:36.503Z,,,55,17.7,,,
2017-12-04T06:26:46.586Z,,,55,17.7,,,
2017-12-04T06:27:06.504Z,,,55,17.7,,,
2017-12-04T06:27:16.505Z,,,55,17.7,,,
2017-12-04T06:27:41.533Z,,,55,17.7,,,
2017-12-04T06:27:46.584Z,,,55,17.7,,,
2017-12-04T06:27:56.503Z,,,55,17.7,,,
2017-12-04T06:28:06.505Z,,28.2,,,,,
2017-12-04T06:28:16.504Z,,,55,17.7,,,
2017-12-04T06:28:26.503Z,,28.3,55,17.7,,,
2017-12-04T06:28:36.507Z,,28.2,,,,,
2017-12-04T06:28:46.584Z,,,55,17.7,,,
2017-12-04T06:28:56.504Z,,,55,17.7,,,
2017-12-04T06:29:16.505Z,,,55,17.7,,,
2017-12-04T06:29:36.513Z,,,55,17.7,,,
2017-12-04T06:29:46.584Z,,,55,17.7,,,
2017-12-04T06:29:56.518Z,,,55,17.7,,,
2017-12-04T06:30:16.504Z,,,55,17.7,,,
2017-12-04T06:31:20.589Z,,,55,17.7,,,
2017-12-04T06:31:20.591Z,,,55,17.7,,,
2017-12-04T06:31:26.504Z,,28,55,17.7,,,
2017-12-04T06:31:46.584Z,,,55,17.7,,,
2017-12-04T06:32:06.505Z,,,55,17.7,,,
2017-12-04T06:32:16.504Z,,,55,17.7,,,
2017-12-04T06:32:36.507Z,,,55,17.7,,,
2017-12-04T06:32:46.586Z,,,55,17.7,,,
2017-12-04T06:33:06.504Z,,,55,17.7,,,
2017-12-04T06:33:21.902Z,,,55,17.7,,,
2017-12-04T06:33:36.515Z,,,55,17.7,,,
2017-12-04T06:33:46.585Z,,28,55,17.7,,,
2017-12-04T06:33:56.513Z,,28,55,17.7,,,
2017-12-04T06:34:06.517Z,,27.9,55,17.7,,,
2017-12-04T06:34:16.504Z,,,55,17.7,,,
2017-12-04T06:34:36.510Z,,,55,17.7,,,
2017-12-04T06:34:47.044Z,,,55,17.7,,,
2017-12-04T06:35:06.505Z,,,55,17.7,,,
2017-12-04T06:35:16.504Z,,,55,17.7,,,
2017-12-04T06:35:26.505Z,,,55,17.7,,,
2017-12-04T06:35:46.586Z,,,55,17.7,,,
2017-12-04T06:36:06.530Z,,,55,17.7,,,
2017-12-04T06:36:16.504Z,,,55,17.5,,,
2017-12-04T06:36:26.504Z,,,55,17.5,,,
2017-12-04T06:36:46.585Z,,,55,17.5,,,
2017-12-04T06:36:56.505Z,,27.7,,,,,
2017-12-04T06:37:06.517Z,,,55,17.5,,,
2017-12-04T06:37:16.505Z,,,55,17.5,,,
2017-12-04T06:37:37.605Z,,,55,17.5,,,
2017-12-04T06:37:46.584Z,,,55,17.5,,,
2017-12-04T06:37:56.505Z,,,55,17.5,,,
2017-12-04T06:38:06.506Z,,,55,17.5,,,
2017-12-04T06:38:16.505Z,,,55,17.5,,,
2017-12-04T06:38:36.506Z,,,55,17.5,,,
2017-12-04T06:38:46.595Z,,,55,17.5,,,
2017-12-04T06:39:06.507Z,,,55,17.5,,,
2017-12-04T06:39:16.505Z,,,55,17.5,,,
2017-12-04T06:39:36.505Z,,27.6,55,17.5,,,
2017-12-04T06:39:46.585Z,,,55,17.5,,,
2017-12-04T06:39:56.505Z,,,55,17.5,,,
2017-12-04T06:40:06.509Z,,,55,17.5,,,
2017-12-04T06:40:16.505Z,,,55,17.5,,,
2017-12-04T06:40:36.505Z,,,55,17.5,,,
2017-12-04T06:40:46.627Z,,,55,17.5,,,
2017-12-04T06:41:06.506Z,,,55,17.5,,,
2017-12-04T06:41:16.516Z,,,55,17.5,,,
2017-12-04T06:41:26.511Z,,,55,17.5,,,
2017-12-04T06:41:36.538Z,,,55,17.5,,,
2017-12-04T06:41:46.585Z,,,55,17.5,,,
2017-12-04T06:41:56.506Z,,,55,17.5,,,
2017-12-04T06:42:06.505Z,,,55,17.5,,,
2017-12-04T06:42:16.507Z,,,55,17.5,,,
2017-12-04T06:42:26.510Z,,27.5,55,17.5,,,
2017-12-04T06:42:36.611Z,,27.5,55,17.5,,,
2017-12-04T06:42:46.545Z,,,55,17.5,,,
2017-12-04T06:42:56.511Z,,,55,17.5,,,
2017-12-04T06:43:06.505Z,,,55,17.5,,,
2017-12-04T06:43:16.506Z,,,55,17.5,,,
2017-12-04T06:43:26.506Z,,,55,17.5,,,
2017-12-04T06:43:36.505Z,,,55,17.5,,,
2017-12-04T06:43:46.585Z,,,55,17.5,,,
2017-12-04T06:43:56.506Z,,,55,17.5,,,
2017-12-04T06:44:06.506Z,,,55,17.5,,,
2017-12-04T06:44:16.508Z,,,55,17.5,,,
2017-12-04T06:44:26.506Z,,,55,17.5,,,
2017-12-04T06:44:36.519Z,,,55,17.5,,,
2017-12-04T06:44:46.586Z,,,55,17.5,,,
2017-12-04T06:44:56.533Z,,,55,17.5,,,
2017-12-04T06:45:06.505Z,,,55,17.5,,,
2017-12-04T06:45:16.519Z,,,55,17.5,,,
2017-12-04T06:45:26.509Z,,27.3,55,17.5,,,
2017-12-04T06:45:36.522Z,,,55,17.5,,,
2017-12-04T06:45:46.586Z,,,55,17.5,,,
2017-12-04T06:46:07.611Z,,,55,17.4,,,
2017-12-04T06:46:16.513Z,,,55,17.5,,,
2017-12-04T06:46:36.522Z,,,55,17.5,,,
2017-12-04T06:46:46.586Z,,,55,17.4,,,
2017-12-04T06:46:56.509Z,,,55,17.4,,,
2017-12-04T06:47:06.517Z,,,55,17.5,,,
2017-12-04T06:47:16.602Z,,,55,17.5,,,
2017-12-04T06:47:36.800Z,,,55,17.5,,,
2017-12-04T06:47:46.586Z,,,55,17.5,,,
2017-12-04T06:47:56.519Z,,,55,17.4,,,
2017-12-04T06:48:06.506Z,,,55,17.4,,,
2017-12-04T06:48:16.522Z,,27.2,55,17.4,,,
2017-12-04T06:48:26.506Z,,,55,17.4,,,
2017-12-04T06:48:36.522Z,,,55,17.4,,,
2017-12-04T06:48:46.640Z,,,55,17.4,,,
2017-12-04T06:49:01.544Z,,,55,17.4,,,
2017-12-04T06:49:06.524Z,,,55,17.4,,,
2017-12-04T06:49:16.506Z,,,55,17.4,,,
2017-12-04T06:49:26.506Z,,,55,17.4,,,
2017-12-04T06:49:36.508Z,,,55,17.4,,,
2017-12-04T06:49:46.636Z,,,55,17.4,,,
2017-12-04T06:49:56.507Z,,,55,17.4,,,
2017-12-04T06:50:06.508Z,,,55,17.4,,,
2017-12-04T06:50:16.507Z,,,55,17.4,,,
2017-12-04T06:50:26.507Z,,,55,17.4,,,
2017-12-04T06:50:36.507Z,,,55,17.4,,,
2017-12-04T06:50:46.592Z,,,55,17.4,,,
2017-12-04T06:50:56.507Z,,,55,17.4,,,
2017-12-04T06:51:06.506Z,,,55,17.4,,,
2017-12-04T06:51:16.511Z,,,55,17.4,,,
2017-12-04T06:51:26.508Z,,,55,17.4,,,
2017-12-04T06:51:36.509Z,,27,55,17.4,,,
2017-12-04T06:51:51.607Z,,,55,17.4,,,
2017-12-04T06:51:56.541Z,,,55,17.4,,,
2017-12-04T06:52:06.512Z,,,55,17.4,,,
2017-12-04T06:52:16.507Z,,,55,17.4,,,
2017-12-04T06:52:26.506Z,,,55,17.4,,,
2017-12-04T06:52:36.507Z,,,55,17.4,,,
2017-12-04T06:52:46.587Z,,,55,17.4,,,
2017-12-04T06:52:56.508Z,,,55,17.4,,,
2017-12-04T06:53:06.507Z,,,55,17.4,,,
2017-12-04T06:53:16.507Z,,,55,17.4,,,
2017-12-04T06:53:26.518Z,,,55,17.4,,,
2017-12-04T06:53:36.507Z,,,55,17.4,,,
2017-12-04T06:53:46.587Z,,,55,17.4,,,
2017-12-04T06:53:56.507Z,,,55,17.4,,,
2017-12-04T06:54:06.507Z,,27,55,17.4,,,
2017-12-04T06:54:16.507Z,,,55,17.4,,,
2017-12-04T06:54:26.507Z,,26.9,55,17.4,,,
2017-12-04T06:54:36.506Z,,,55,17.4,,,
2017-12-04T06:54:46.587Z,,,55,17.4,,,
2017-12-04T06:54:56.507Z,,,55,17.4,,,
2017-12-04T06:55:06.530Z,,,55,17.4,,,
2017-12-04T06:55:16.507Z,,,55,17.4,,,
2017-12-04T06:55:26.507Z,,,55,17.4,,,
2017-12-04T06:55:36.507Z,,,55,17.4,,,
2017-12-04T06:56:30.044Z,,,55,17.4,,,
2017-12-04T06:56:30.053Z,,,55,17.4,,,
2017-12-04T06:56:36.507Z,,,55,17.4,,,
2017-12-04T06:56:46.588Z,,,55,17.4,,,
2017-12-04T06:56:56.507Z,,,55,17.4,,,
2017-12-04T06:57:06.509Z,,,55,17.4,,,
2017-12-04T06:57:16.508Z,,,55,17.4,,,
2017-12-04T06:57:26.507Z,,26.8,55,17.4,,,
2017-12-04T06:57:36.526Z,,,55,17.4,,,
2017-12-04T06:57:46.587Z,,,55,17.4,,,
2017-12-04T06:57:56.508Z,,,55,17.4,,,
2017-12-04T06:58:06.508Z,,,55,17.4,,,
2017-12-04T06:58:16.519Z,,,55,17.4,,,
2017-12-04T06:58:26.508Z,,,55,17.4,,,
2017-12-04T06:58:36.510Z,,,55,17.4,,,
2017-12-04T06:58:46.588Z,,,55,17.4,,,
2017-12-04T06:58:56.508Z,,,55,17.2,,,
2017-12-04T06:59:06.509Z,,,55,17.4,,,
2017-12-04T06:59:16.510Z,,,55,17.4,,,
2017-12-04T06:59:26.508Z,,,55,17.2,,,
2017-12-04T06:59:36.508Z,,,55,17.2,,,
2017-12-04T06:59:46.588Z,,,55,17.2,,,
2017-12-04T06:59:56.508Z,,,55,17.2,,,
2017-12-04T07:00:06.508Z,,,55,17.2,,,
2017-12-04T07:00:16.514Z,,,55,17.2,,,
2017-12-04T07:00:26.508Z,,,55,17.2,,,
2017-12-04T07:00:36.508Z,,,55,17.2,,,
2017-12-04T07:00:46.592Z,,26.6,55,17.2,,,
2017-12-04T07:00:56.509Z,,,55,17.2,,,
2017-12-04T07:01:06.508Z,,,55,17.2,,,
2017-12-04T07:01:16.512Z,,,55,17.2,,,
2017-12-04T07:01:26.508Z,,,55,17.2,,,
2017-12-04T07:01:36.511Z,,,55,17.2,,,
2017-12-04T07:01:47.599Z,,,55,17.2,,,
2017-12-04T07:01:56.509Z,,,55,17.2,,,
2017-12-04T07:02:06.508Z,,,55,17.2,,,
2017-12-04T07:02:16.535Z,,,55,17.2,,,
2017-12-04T07:02:26.508Z,,,55,17.2,,,
2017-12-04T07:02:36.508Z,,,55,17.2,,,
2017-12-04T07:02:46.589Z,,,55,17.2,,,
2017-12-04T07:02:56.508Z,,,55,17.2,,,
2017-12-04T07:03:06.511Z,,,55,17.2,,,
2017-12-04T07:03:16.511Z,,,55,17.2,,,
2017-12-04T07:03:26.508Z,,,55,17.2,,,
2017-12-04T07:03:36.511Z,,,55,17.2,,,
2017-12-04T07:03:46.599Z,,26.5,55,17.2,,,
2017-12-04T07:03:56.510Z,,,55,17.2,,,
2017-12-04T07:04:06.508Z,,26.6,55,17.2,,,
2017-12-04T07:04:16.572Z,,26.5,55,17.2,,,
2017-12-04T07:04:26.515Z,,,55,17.2,,,
2017-12-04T07:04:41.535Z,,,55,17.2,,,
2017-12-04T07:04:46.594Z,,,55,17.2,,,
2017-12-04T07:04:56.509Z,,,55,17.2,,,
2017-12-04T07:05:06.508Z,,,55,17.2,,,
2017-12-04T07:05:16.515Z,,,55,17.2,,,
2017-12-04T07:05:26.508Z,,,55,17.2,,,
2017-12-04T07:05:36.511Z,,,55,17.2,,,
2017-12-04T07:05:46.594Z,,,55,17.2,,,
2017-12-04T07:05:56.510Z,,,55,17.2,,,
2017-12-04T07:06:06.716Z,,,55,17.2,,,
2017-12-04T07:06:16.510Z,,,55,17.2,,,
2017-12-04T07:06:26.513Z,,,55,17.2,,,
2017-12-04T07:06:36.510Z,,,55,17.2,,,
2017-12-04T07:06:46.590Z,,,55,17.2,,,
2017-12-04T07:06:56.519Z,,26.3,55,17.2,,,
2017-12-04T07:07:06.512Z,,,55,17.2,,,
2017-12-04T07:07:16.509Z,,26.5,55,17.2,,,
2017-12-04T07:07:31.849Z,,26.3,55,17.2,,,
2017-12-04T07:07:36.510Z,,,55,17.2,,,
2017-12-04T07:07:46.627Z,,,55,17.2,,,
2017-12-04T07:07:56.522Z,,,55,17.2,,,
2017-12-04T07:08:06.551Z,,,55,17.2,,,
2017-12-04T07:08:16.543Z,,,55,17.2,,,
2017-12-04T07:08:26.543Z,,,55,17.2,,,
2017-12-04T07:08:36.509Z,,,55,17.2,,,
2017-12-04T07:08:46.614Z,,,55,17.2,,,
2017-12-04T07:08:56.533Z,,,55,17.2,,,
2017-12-04T07:09:06.511Z,,,55,17.2,,,
2017-12-04T07:09:16.509Z,,,55,17.2,,,
2017-12-04T07:09:26.518Z,,,55,17.2,,,
2017-12-04T07:09:36.513Z,,,55,17.2,,,
2017-12-04T07:09:46.592Z,,,55,17.2,,,
2017-12-04T07:09:56.509Z,,,55,17.2,,,
2017-12-04T07:10:06.509Z,,26.2,55,17.2,,,
2017-12-04T07:10:16.510Z,,,55,17.2,,,
2017-12-04T07:10:26.514Z,,,55,17.2,,,
2017-12-04T07:10:36.509Z,,,55,17.2,,,
2017-12-04T07:10:46.594Z,,,55,17.2,,,
2017-12-04T07:10:56.509Z,,,55,17.2,,,
2017-12-04T07:11:06.540Z,,,55,17.2,,,
2017-12-04T07:11:16.509Z,,,55,17,,,
2017-12-04T07:11:26.512Z,,,55,17,,,
2017-12-04T07:11:36.542Z,,,55,17,,,
2017-12-04T07:11:46.589Z,,,55,17,,,
2017-12-04T07:11:56.526Z,,,55,17.2,,,
2017-12-04T07:12:06.510Z,,,55,17,,,
2017-12-04T07:12:16.509Z,,,55,17,,,
2017-12-04T07:12:26.510Z,,,55,17.2,,,
2017-12-04T07:12:36.510Z,,,55,17,,,
2017-12-04T07:12:46.590Z,,,55,17,,,
2017-12-04T07:12:56.516Z,,,55,17,,,
2017-12-04T07:13:06.511Z,,,55,17,,,
2017-12-04T07:13:16.511Z,,,55,17,,,
2017-12-04T07:13:26.512Z,,,55,17,,,
2017-12-04T07:13:36.570Z,,26.1,55,17,,,
2017-12-04T07:13:46.599Z,,,55,17,,,
2017-12-04T07:13:56.510Z,,,55,17,,,
2017-12-04T07:14:06.510Z,,,55,17,,,
2017-12-04T07:14:16.512Z,,,55,17,,,
2017-12-04T07:14:26.520Z,,,55,17,,,
2017-12-04T07:14:37.519Z,,,55,17,,,
2017-12-04T07:14:46.590Z,,,55,17,,,
2017-12-04T07:14:56.510Z,,,55,17,,,
2017-12-04T07:15:06.510Z,,,55,17,,,
2017-12-04T07:15:16.513Z,,,55,17,,,
2017-12-04T07:15:26.510Z,,,55,17,,,
2017-12-04T07:15:36.510Z,5,26.1,55,17,0,0,0
2017-12-04T07:15:46.602Z,,,55,17,,,
2017-12-04T07:15:56.511Z,,,55,17,,,
2017-12-04T07:16:06.510Z,,,55,17,,,
2017-12-04T07:16:16.540Z,,,55,17,,,
2017-12-04T07:16:26.510Z,,26.1,55,17,,,
2017-12-04T07:16:36.510Z,,,55,17,,,
2017-12-04T07:16:46.590Z,,26.1,55,17,,,
2017-12-04T07:16:56.511Z,,25.9,55,17,,,
2017-12-04T07:17:06.510Z,,,55,17,,,
2017-12-04T07:17:16.510Z,,,55,17,,,
2017-12-04T07:17:26.510Z,,,55,17,,,
2017-12-04T07:17:36.519Z,,,55,17,,,
2017-12-04T07:17:46.590Z,,,55,17,,,
2017-12-04T07:17:56.510Z,,,55,17,,,
2017-12-04T07:18:06.514Z,,,55,17,,,
2017-12-04T07:18:16.510Z,,,55,17,,,
2017-12-04T07:18:26.524Z,,,55,17,,,
2017-12-04T07:18:36.571Z,,,55,17,,,
2017-12-04T07:18:46.590Z,,,55,17,,,
2017-12-04T07:18:56.542Z,,,55,17,,,
2017-12-04T07:19:06.511Z,,,55,17,,,
2017-12-04T07:19:16.597Z,,,55,17,,,
2017-12-04T07:19:26.594Z,,,55,17,,,
2017-12-04T07:19:36.601Z,,,55,17,,,
2017-12-04T07:19:46.667Z,,,55,17,,,
2017-12-04T07:19:56.556Z,,,55,17,,,
2017-12-04T07:20:06.579Z,,,55,17,,,
2017-12-04T07:20:16.698Z,,25.8,55,17,,,
2017-12-04T07:20:26.583Z,,,55,17,,,
2017-12-04T07:20:36.584Z,,,55,17,,,
2017-12-04T07:20:46.621Z,,,55,17,,,
2017-12-04T07:20:56.616Z,,,55,17,,,
2017-12-04T07:21:06.583Z,,,55,17,,,
2017-12-04T07:21:16.730Z,,,55,17,,,
2017-12-04T07:21:26.621Z,,,55,17,,,
2017-12-04T07:21:36.588Z,,,55,17,,,
2017-12-04T07:21:46.635Z,,,55,17,,,
2017-12-04T07:21:56.549Z,,,55,17,,,
2017-12-04T07:22:06.614Z,,,55,17,,,
2017-12-04T07:22:16.586Z,,,55,17,,,
2017-12-04T07:22:26.598Z,,,55,16.8,,,
2017-12-04T07:22:36.628Z,,,55,17,,,
2017-12-04T07:22:46.571Z,,,55,17,,,
2017-12-04T07:22:56.520Z,,,55,17,,,
2017-12-04T07:23:11.608Z,,,55,17,,,
2017-12-04T07:23:16.534Z,,,55,17,,,
2017-12-04T07:23:26.553Z,,,55,17,,,
2017-12-04T07:23:36.530Z,,25.6,55,16.8,,,
2017-12-04T07:23:46.605Z,,,55,17,,,
2017-12-04T07:23:56.586Z,,,55,17,,,
2017-12-04T07:24:06.574Z,,,55,17,,,
2017-12-04T07:24:16.634Z,,,55,16.8,,,
2017-12-04T07:24:26.557Z,,,55,17,,,
2017-12-04T07:24:36.526Z,,,55,17,,,
2017-12-04T07:24:46.616Z,,,55,16.8,,,
2017-12-04T07:24:56.514Z,,,55,17,,,
2017-12-04T07:25:06.514Z,,,55,16.8,,,
2017-12-04T07:25:16.585Z,,,55,16.8,,,
2017-12-04T07:25:26.587Z,,,55,17,,,
2017-12-04T07:25:36.528Z,,,55,16.8,,,
2017-12-04T07:25:46.608Z,,,55,16.8,,,
2017-12-04T07:25:56.640Z,,,55,16.8,,,
2017-12-04T07:26:06.511Z,,,55,16.8,,,
2017-12-04T07:26:16.617Z,,,55,16.8,,,
2017-12-04T07:26:26.519Z,,,55,16.8,,,
2017-12-04T07:26:36.541Z,,,55,16.8,,,
2017-12-04T07:26:46.591Z,,,55,16.8,,,
2017-12-04T07:26:56.518Z,,,55,16.8,,,
2017-12-04T07:27:06.513Z,,25.5,55,16.8,,,
2017-12-04T07:27:16.512Z,,,55,16.8,,,
2017-12-04T07:27:26.512Z,,,55,16.8,,,
2017-12-04T07:27:36.540Z,,,55,16.8,,,
2017-12-04T07:27:46.601Z,,,55,16.8,,,
2017-12-04T07:27:56.551Z,,,55,16.8,,,
2017-12-04T07:28:06.558Z,,,55,16.8,,,
2017-12-04T07:28:16.608Z,,,55,16.8,,,
2017-12-04T07:28:26.583Z,,,55,16.8,,,
2017-12-04T07:28:36.537Z,,,55,16.8,,,
2017-12-04T07:28:46.606Z,,,55,16.8,,,
2017-12-04T07:28:56.532Z,,,55,16.8,,,
2017-12-04T07:29:06.534Z,,,55,16.8,,,
2017-12-04T07:29:16.520Z,,,55,16.8,,,
2017-12-04T07:29:26.564Z,,,55,16.8,,,
2017-12-04T07:29:36.577Z,,,55,16.8,,,
2017-12-04T07:29:46.622Z,,,55,16.8,,,
2017-12-04T07:29:56.610Z,,,55,16.8,,,
2017-12-04T07:30:06.695Z,,,55,16.8,,,
2017-12-04T07:30:16.562Z,,,55,16.8,,,
2017-12-04T07:30:26.593Z,,,55,16.8,,,
2017-12-04T07:30:36.533Z,,,55,16.8,,,
2017-12-04T07:30:46.594Z,,,55,16.8,,,
2017-12-04T07:30:56.541Z,,25.4,55,16.8,,,
2017-12-04T07:31:06.539Z,,,55,16.8,,,
2017-12-04T07:31:16.546Z,,,55,16.8,,,
2017-12-04T07:31:26.524Z,,,55,16.8,,,
2017-12-04T07:31:36.514Z,,,55,16.8,,,
2017-12-04T07:31:46.604Z,,,55,16.8,,,
2017-12-04T07:31:56.569Z,,,55,16.8,,,
2017-12-04T07:32:06.531Z,,,55,16.8,,,
2017-12-04T07:32:16.578Z,,,55,16.8,,,
2017-12-04T07:32:26.519Z,,,55,16.8,,,
2017-12-04T07:32:36.580Z,,,55,16.8,,,
2017-12-04T07:32:46.593Z,,,55,16.8,,,
2017-12-04T07:32:56.563Z,,,55,16.8,,,
2017-12-04T07:33:06.536Z,,,55,16.8,,,
2017-12-04T07:33:16.532Z,,,55,16.8,,,
2017-12-04T07:33:26.522Z,,,55,16.8,,,
2017-12-04T07:33:36.540Z,,,55,16.8,,,
2017-12-04T07:33:46.592Z,,,55,16.8,,,
2017-12-04T07:33:56.523Z,,,55,16.8,,,
2017-12-04T07:34:06.529Z,,,55,16.8,,,
2017-12-04T07:34:16.554Z,,,55,16.8,,,
2017-12-04T07:34:26.559Z,,25.2,55,16.8,,,
2017-12-04T07:34:36.524Z,,,55,16.8,,,
2017-12-04T07:34:46.593Z,,,55,16.8,,,
2017-12-04T07:34:56.585Z,,,55,16.8,,,
2017-12-04T07:35:06.522Z,,,55,16.8,,,
2017-12-04T07:35:16.515Z,,,55,16.8,,,
2017-12-04T07:35:26.516Z,,,55,16.8,,,
2017-12-04T07:35:36.513Z,,,55,16.8,,,
2017-12-04T07:35:46.602Z,,,55,16.8,,,
2017-12-04T07:36:01.533Z,,,55,16.8,,,
2017-12-04T07:36:06.513Z,,,55,16.8,,,
2017-12-04T07:36:16.525Z,,,55,16.8,,,
2017-12-04T07:36:26.520Z,,,55,16.8,,,
2017-12-04T07:36:36.513Z,,,55,16.8,,,
2017-12-04T07:36:46.656Z,,,55,16.8,,,
2017-12-04T07:36:56.552Z,,,55,16.8,,,
2017-12-04T07:37:06.550Z,,,55,16.8,,,
2017-12-04T07:37:16.516Z,,,55,16.8,,,
2017-12-04T07:37:26.526Z,,,55,16.8,,,
2017-12-04T07:37:36.664Z,,,55,16.8,,,
2017-12-04T07:37:46.558Z,,,55,16.8,,,
2017-12-04T07:37:57.567Z,,25.1,55,16.8,,,
2017-12-04T07:38:06.569Z,,,55,16.8,,,
2017-12-04T07:38:16.529Z,,,55,16.8,,,
2017-12-04T07:38:26.628Z,,,55,16.8,,,
2017-12-04T07:38:36.553Z,,,55,16.8,,,
2017-12-04T07:38:51.653Z,,,55,16.8,,,
2017-12-04T07:38:56.637Z,,,55,16.7,,,
2017-12-04T07:39:06.584Z,,,55,16.8,,,
2017-12-04T07:39:16.523Z,,,55,16.7,,,
2017-12-04T07:39:26.587Z,,,55,16.8,,,
2017-12-04T07:39:36.549Z,,,55,16.8,,,
2017-12-04T07:39:46.663Z,,,55,16.7,,,
2017-12-04T07:39:56.513Z,,,55,16.8,,,
2017-12-04T07:40:15.484Z,,,55,16.7,,,
2017-12-04T07:40:16.530Z,,,55,16.7,,,
2017-12-04T07:40:26.513Z,,,55,16.7,,,
2017-12-04T07:40:36.513Z,,,55,16.7,,,
2017-12-04T07:40:46.631Z,,,55,16.7,,,
2017-12-04T07:40:56.521Z,,,55,16.7,,,
2017-12-04T07:41:06.513Z,,,55,16.7,,,
2017-12-04T07:41:16.525Z,,25.1,55,16.7,,,
2017-12-04T07:41:26.550Z,,25.1,55,16.7,,,
2017-12-04T07:41:36.635Z,,24.9,55,16.7,,,
2017-12-04T07:41:46.553Z,,24.9,55,16.7,,,
2017-12-04T07:41:56.559Z,,,55,16.7,,,
2017-12-04T07:42:06.633Z,,,55,16.7,,,
2017-12-04T07:42:16.579Z,,,55,16.7,,,
2017-12-04T07:42:26.554Z,,,55,16.7,,,
2017-12-04T07:42:36.598Z,,,55,16.7,,,
2017-12-04T07:42:46.598Z,,,55,16.7,,,
2017-12-04T07:42:56.560Z,,,55,16.7,,,
2017-12-04T07:43:06.539Z,,,55,16.7,,,
2017-12-04T07:43:33.402Z,,,55,16.7,,,
2017-12-04T07:43:33.403Z,,,55,16.7,,,
2017-12-04T07:43:36.552Z,,,55,16.7,,,
2017-12-04T07:43:46.600Z,,,55,16.7,,,
2017-12-04T07:43:56.520Z,,,55,16.7,,,
2017-12-04T07:44:06.547Z,,,55,16.7,,,
2017-12-04T07:44:16.514Z,,,55,16.7,,,
2017-12-04T07:44:26.540Z,,,55,16.7,,,
2017-12-04T07:44:36.516Z,,,55,16.7,,,
2017-12-04T07:44:46.594Z,,,55,16.7,,,
2017-12-04T07:44:56.514Z,,,55,16.7,,,
2017-12-04T07:45:06.516Z,,,55,16.7,,,
2017-12-04T07:45:16.520Z,,,55,16.7,,,
2017-12-04T07:45:26.597Z,,24.8,55,16.7,,,
2017-12-04T07:45:36.525Z,,,55,16.7,,,
2017-12-04T07:45:46.594Z,,,55,16.7,,,
2017-12-04T07:45:57.570Z,,,55,16.7,,,
2017-12-04T07:46:06.533Z,,,55,16.7,,,
2017-12-04T07:46:16.532Z,,,55,16.7,,,
2017-12-04T07:46:26.584Z,,,55,16.7,,,
2017-12-04T07:46:36.633Z,,,55,16.7,,,
2017-12-04T07:46:46.690Z,,,55,16.7,,,
2017-12-04T07:46:56.604Z,,,55,16.7,,,
2017-12-04T07:47:06.542Z,,,55,16.7,,,
2017-12-04T07:47:16.520Z,,,55,16.7,,,
2017-12-04T07:47:26.557Z,,,55,16.7,,,
2017-12-04T07:47:36.565Z,,,55,16.7,,,
2017-12-04T07:47:46.596Z,,,55,16.7,,,
2017-12-04T07:47:56.519Z,,,55,16.7,,,
2017-12-04T07:48:06.564Z,,,55,16.7,,,
2017-12-04T07:48:16.531Z,,,55,16.7,,,
2017-12-04T07:48:26.517Z,,,55,16.7,,,
2017-12-04T07:48:36.532Z,,24.6,55,16.7,,,
2017-12-04T07:48:47.584Z,,24.8,55,16.7,,,
2017-12-04T07:48:56.537Z,,,55,16.7,,,
2017-12-04T07:49:06.515Z,,24.6,55,16.7,,,
2017-12-04T07:49:16.613Z,,,55,16.7,,,
2017-12-04T07:49:26.515Z,,,55,16.7,,,
2017-12-04T07:49:36.630Z,,24.8,55,16.7,,,
2017-12-04T07:49:46.631Z,,24.6,55,16.7,,,
2017-12-04T07:49:56.587Z,,,55,16.7,,,
2017-12-04T07:50:06.539Z,,,55,16.7,,,
2017-12-04T07:50:16.605Z,,,55,16.7,,,
2017-12-04T07:50:26.582Z,,,55,16.7,,,
2017-12-04T07:50:36.577Z,,,55,16.7,,,
2017-12-04T07:50:46.652Z,,,55,16.7,,,
2017-12-04T07:50:56.550Z,,,55,16.7,,,
2017-12-04T07:51:06.526Z,,,55,16.7,,,
2017-12-04T07:51:16.533Z,,,55,16.7,,,
2017-12-04T07:51:26.607Z,,,55,16.7,,,
2017-12-04T07:51:37.510Z,,,55,16.7,,,
2017-12-04T07:51:46.633Z,,,55,16.5,,,
2017-12-04T07:51:56.522Z,,,55,16.7,,,
2017-12-04T07:52:06.515Z,,,55,16.7,,,
2017-12-04T07:52:16.515Z,,,55,16.7,,,
