Time,ActPow,PrimT,ChActive,HwTOutlet,HwTSet,HwActive,PrimTSet
2017-11-07T12:10:42.679Z,,42.4,,32.5,55,,
2017-11-07T12:10:52.668Z,,,,32.5,55,,
2017-11-07T12:11:02.793Z,,,,32.5,55,,
2017-11-07T12:11:13.627Z,,,,32.5,55,,
2017-11-07T12:11:22.681Z,,,,32.3,55,,
2017-11-07T12:11:32.665Z,,,,32.3,55,,
2017-11-07T12:11:42.666Z,,,,32.3,55,,
2017-11-07T12:11:53.753Z,,,,32.3,55,,
2017-11-07T12:12:02.701Z,,42.3,,32.3,55,,
2017-11-07T12:12:12.690Z,,,,32.2,55,,
2017-11-07T12:12:22.704Z,,,,32.2,55,,
2017-11-07T12:12:32.664Z,,,1,32.2,55,0,75
2017-11-07T12:12:42.632Z,,,,32.2,55,,
2017-11-07T12:12:52.618Z,,,,32.1,55,,
2017-11-07T12:13:02.596Z,,,,32.1,55,,
2017-11-07T12:13:12.603Z,,42.2,,32.1,55,,
2017-11-07T12:13:22.619Z,,,,32.1,55,,
2017-11-07T12:13:32.710Z,,,,32.1,55,,
2017-11-07T12:13:42.675Z,,,,32,55,,
2017-11-07T12:13:52.600Z,,,,32,55,,
2017-11-07T12:14:03.590Z,,,0,32,55,0,59
2017-11-07T12:14:12.598Z,0,42.7,0,34.2,55,0,
2017-11-07T12:14:22.606Z,,41.9,,33.5,55,,
2017-11-07T12:14:32.760Z,,41.8,,33.1,55,,
2017-11-07T12:14:42.631Z,,,,32.8,55,,
2017-11-07T12:14:52.643Z,,,,32.6,55,,
2017-11-07T12:15:02.667Z,,41.7,1,32.5,55,0,75
2017-11-07T12:15:12.633Z,,,,32.5,55,,
2017-11-07T12:15:22.592Z,,,1,32.5,55,0,
2017-11-07T12:15:32.690Z,,,,32.6,55,,
2017-11-07T12:15:42.638Z,,,,32.7,55,,
2017-11-07T12:15:52.659Z,,,,32.8,55,,
2017-11-07T12:16:02.653Z,79,43.2,1,32.8,55,0,
2017-11-07T12:16:12.602Z,74,48.2,,33,55,,
2017-11-07T12:16:22.660Z,29,47.7,,33.1,55,,
2017-11-07T12:16:32.759Z,,40.7,,33.1,55,,
2017-11-07T12:16:42.608Z,,36.8,,33.2,55,,
2017-11-07T12:16:53.780Z,,34.9,,33.2,55,,
2017-11-07T12:17:02.603Z,,33.8,,33.3,55,,
2017-11-07T12:17:12.620Z,,34,,33.3,55,,
2017-11-07T12:17:22.598Z,,35,,33.3,55,,
2017-11-07T12:17:32.675Z,,35.2,,33.3,55,,
2017-11-07T12:17:42.628Z,,35.3,,33.5,55,,
2017-11-07T12:17:52.612Z,,35.2,,33.5,55,,
2017-11-07T12:18:02.618Z,,35.3,,33.5,55,,
2017-11-07T12:18:12.635Z,,35.5,,33.5,55,,
2017-11-07T12:18:22.623Z,,35.8,,33.5,55,,
2017-11-07T12:18:32.768Z,,36,,33.5,55,,
2017-11-07T12:18:42.618Z,,,,33.5,55,,
2017-11-07T12:18:52.619Z,,36.2,,33.5,55,,
2017-11-07T12:19:02.684Z,,36.4,,33.5,55,,
2017-11-07T12:19:12.612Z,,36.5,,33.5,55,,
2017-11-07T12:19:22.611Z,,36.7,,33.5,55,,
2017-11-07T12:19:32.727Z,,36.8,,33.5,55,,
2017-11-07T12:19:47.627Z,,37,,33.5,55,,
2017-11-07T12:19:52.597Z,,37.2,,33.5,55,,
2017-11-07T12:20:02.600Z,,37.4,,33.5,55,,
2017-11-07T12:20:12.598Z,,37.6,,33.5,55,,
2017-11-07T12:20:22.599Z,,38,,33.5,55,,
2017-11-07T12:20:32.720Z,,,,33.5,55,,
2017-11-07T12:20:42.611Z,,38.2,,33.5,55,,
2017-11-07T12:20:52.600Z,,38.4,,33.5,55,,
2017-11-07T12:21:02.604Z,,38.6,,33.5,55,,
2017-11-07T12:21:12.621Z,,39,,33.5,55,,
2017-11-07T12:21:22.615Z,,,,33.5,55,,
2017-11-07T12:21:32.705Z,,39.2,,33.5,55,,
2017-11-07T12:21:42.608Z,,39.4,,33.5,55,,
2017-11-07T12:21:52.601Z,,39.7,,33.3,55,,
2017-11-07T12:22:02.598Z,,40,,33.3,55,,
2017-11-07T12:22:12.603Z,,,,33.3,55,,
2017-11-07T12:22:22.637Z,,40.2,,33.3,55,,
2017-11-07T12:22:38.728Z,,40.5,,33.3,55,,
2017-11-07T12:22:42.602Z,,40.6,,33.3,55,,
2017-11-07T12:22:52.604Z,,41,,33.3,55,,
2017-11-07T12:23:02.618Z,,,,33.3,55,,
2017-11-07T12:23:12.598Z,,41.2,,33.3,55,,
2017-11-07T12:23:22.597Z,,41.5,,33.3,55,,
2017-11-07T12:23:32.682Z,,41.6,,33.3,55,,
2017-11-07T12:23:42.592Z,,41.8,,33.2,55,,
2017-11-07T12:23:52.589Z,,42,,33.2,55,,
2017-11-07T12:24:03.581Z,,42.2,,33.2,55,,
2017-11-07T12:24:12.585Z,,42.4,,33.2,55,,
2017-11-07T12:24:22.581Z,,42.5,,33.2,55,,
2017-11-07T12:24:32.682Z,,42.7,,33.2,55,,
2017-11-07T12:24:42.600Z,,43,,33.2,55,,
2017-11-07T12:24:52.642Z,,43.1,,33.2,55,,
2017-11-07T12:25:02.715Z,,43.3,,33.2,55,,
2017-11-07T12:25:12.655Z,,43.4,,33.2,55,,
2017-11-07T12:25:22.581Z,,43.6,,33.2,55,,
2017-11-07T12:25:32.730Z,,43.7,,33.2,55,,
2017-11-07T12:25:42.599Z,,44,,33.2,55,,
2017-11-07T12:25:52.622Z,,44.1,,33.3,55,,
2017-11-07T12:26:02.644Z,,44.3,,33.3,55,,
2017-11-07T12:26:12.601Z,,44.4,,33.3,55,,
2017-11-07T12:26:22.584Z,,44.7,,33.3,55,,
2017-11-07T12:26:32.698Z,,44.8,,33.3,55,,
2017-11-07T12:26:42.584Z,,45,,33.5,55,,
2017-11-07T12:26:52.581Z,,45.1,,33.5,55,,
2017-11-07T12:27:03.647Z,,45.3,,33.6,55,,
2017-11-07T12:27:12.584Z,,45.4,,33.6,55,,
2017-11-07T12:27:22.583Z,,45.6,,33.7,55,,
2017-11-07T12:27:32.662Z,,45.7,,33.7,55,,
2017-11-07T12:27:42.580Z,,46,,33.8,55,,
2017-11-07T12:27:52.588Z,,,,33.8,55,,
2017-11-07T12:28:02.586Z,,46.1,,34,55,,
2017-11-07T12:28:12.581Z,,46.3,,34,55,,
2017-11-07T12:28:22.586Z,,46.4,,34.1,55,,
2017-11-07T12:28:32.661Z,,46.6,,34.2,55,,
2017-11-07T12:28:42.588Z,,46.7,,34.2,55,,
2017-11-07T12:28:52.581Z,,46.9,,34.3,55,,
2017-11-07T12:29:02.580Z,,47,,34.4,55,,
2017-11-07T12:29:12.580Z,,47.2,,34.4,55,,
2017-11-07T12:29:22.584Z,,,,34.6,55,,
2017-11-07T12:29:32.672Z,,47.4,,34.7,55,,
2017-11-07T12:29:42.598Z,,47.6,,34.8,55,,
2017-11-07T12:29:52.600Z,,47.7,,34.8,55,,
2017-11-07T12:30:02.624Z,,47.8,,34.9,55,,
2017-11-07T12:30:12.593Z,,48,,35.1,55,,
2017-11-07T12:30:22.599Z,,48.1,,35.2,55,,
2017-11-07T12:30:32.680Z,,48.2,,35.2,55,,
2017-11-07T12:30:42.728Z,,48.4,,35.3,55,,
2017-11-07T12:30:52.609Z,,48.6,,35.4,55,,
2017-11-07T12:31:02.586Z,,48.7,,35.6,55,,
2017-11-07T12:31:12.593Z,,48.9,,35.6,55,,
2017-11-07T12:31:22.600Z,,49,,35.7,55,,
2017-11-07T12:31:32.671Z,,49.1,,35.8,55,,
2017-11-07T12:31:42.605Z,,49.2,,35.9,55,,
2017-11-07T12:31:52.651Z,,49.3,,36,55,,
2017-11-07T12:32:02.590Z,,49.6,,36,55,,
2017-11-07T12:32:12.583Z,,49.7,,36.2,55,,
2017-11-07T12:32:22.585Z,,49.8,,36.3,55,,
2017-11-07T12:32:33.688Z,,50,,36.4,55,,
2017-11-07T12:32:42.607Z,,,,36.5,55,,
2017-11-07T12:32:52.580Z,,50.2,,36.5,55,,
2017-11-07T12:33:02.645Z,,,,36.7,55,,
2017-11-07T12:33:13.584Z,,50.5,,36.8,55,,
2017-11-07T12:33:22.606Z,,50.8,,36.9,55,,
2017-11-07T12:33:32.676Z,0,50.9,1,37,55,0,
2017-11-07T12:33:42.599Z,,48.8,,37,55,,
2017-11-07T12:33:52.596Z,,47.4,,37.2,55,,
2017-11-07T12:34:03.632Z,,46.9,,37.3,55,,
2017-11-07T12:34:12.598Z,,46.8,,37.4,55,,
2017-11-07T12:34:22.581Z,,47,,37.5,55,,
2017-11-07T12:34:32.662Z,,47.1,,37.5,55,,
2017-11-07T12:34:42.593Z,,46.9,,37.7,55,,
2017-11-07T12:34:52.623Z,,46.8,,37.8,55,,
2017-11-07T12:35:02.589Z,,46.6,,37.9,55,,
2017-11-07T12:35:12.588Z,,46.5,,37.9,55,,
2017-11-07T12:35:27.621Z,,46.4,,38,55,,
2017-11-07T12:35:32.678Z,,46.2,,38,55,,
2017-11-07T12:35:42.580Z,,45.9,,38,55,,
2017-11-07T12:35:52.585Z,,,,38,55,,
2017-11-07T12:36:02.615Z,,45.7,,38.1,55,,
2017-11-07T12:36:12.584Z,,45.6,,38.1,55,,
2017-11-07T12:36:22.593Z,,45.3,,38.1,55,,
2017-11-07T12:36:32.674Z,,,,38.1,55,,
2017-11-07T12:36:42.601Z,,45.5,,38.1,55,,
2017-11-07T12:36:52.584Z,,45.6,,38.1,55,,
2017-11-07T12:37:02.591Z,,45.8,,38.1,55,,
2017-11-07T12:37:12.610Z,,46,,38.1,55,,
2017-11-07T12:37:27.838Z,,,,38.1,55,,
2017-11-07T12:37:32.863Z,,46.1,,38,55,,
2017-11-07T12:37:42.610Z,,46.2,,38,55,,
2017-11-07T12:37:52.594Z,,46.4,,38,55,,
2017-11-07T12:38:02.627Z,,46.5,,38,55,,
2017-11-07T12:38:18.080Z,,46.6,,38,55,,
2017-11-07T12:38:23.694Z,,46.7,,38,55,,
2017-11-07T12:38:32.773Z,,,,37.9,55,,
2017-11-07T12:38:42.589Z,,46.8,,37.9,55,,
2017-11-07T12:38:52.633Z,,46.9,,37.9,55,,
2017-11-07T12:39:02.594Z,,47,,37.9,55,,
2017-11-07T12:39:12.594Z,,,,37.8,55,,
2017-11-07T12:39:22.587Z,,47.2,,37.8,55,,
2017-11-07T12:39:32.677Z,,,,37.8,55,,
2017-11-07T12:39:42.584Z,,,,37.8,55,,
2017-11-07T12:39:52.670Z,,47.3,,37.8,55,,
2017-11-07T12:40:02.588Z,,,,37.7,55,,
2017-11-07T12:40:12.613Z,,47.4,,37.7,55,,
2017-11-07T12:40:22.585Z,,,,37.7,55,,
2017-11-07T12:40:32.697Z,,,,37.7,55,,
2017-11-07T12:40:42.581Z,,47.5,,37.5,55,,
2017-11-07T12:40:52.591Z,,,,37.5,55,,
2017-11-07T12:41:07.632Z,,,0,37.5,55,0,59
2017-11-07T12:41:12.581Z,,45.9,,38.9,55,,
2017-11-07T12:41:22.609Z,,44.8,,38.3,55,,
2017-11-07T12:41:32.853Z,,44.2,,37.9,55,,
2017-11-07T12:41:42.636Z,,43.9,,37.7,55,,
2017-11-07T12:41:52.618Z,,,,37.5,55,,
2017-11-07T12:42:02.651Z,,43.7,1,37.4,55,0,75
2017-11-07T12:42:12.621Z,,,1,37.4,55,0,
2017-11-07T12:42:22.604Z,,43.9,0,37.3,55,0,5
2017-11-07T12:42:32.702Z,,,,37.3,55,,
2017-11-07T12:42:42.585Z,,44,,37.3,55,,
2017-11-07T12:42:52.600Z,,,,37.3,55,,
2017-11-07T12:43:02.584Z,,,,37.3,55,,
2017-11-07T12:43:12.591Z,,,,37.3,55,,
2017-11-07T12:43:22.598Z,,44.1,1,37.3,55,0,75
2017-11-07T12:43:32.674Z,,,,37.3,55,,
2017-11-07T12:43:42.607Z,,,,37.3,55,,
2017-11-07T12:43:52.591Z,,,,37.3,55,,
2017-11-07T12:44:02.601Z,,,,37.3,55,,
2017-11-07T12:44:12.590Z,,,,37.3,55,,
2017-11-07T12:44:22.583Z,,44.2,,37.3,55,,
2017-11-07T12:44:32.674Z,,,0,37.3,55,0,5
2017-11-07T12:44:42.592Z,,,1,37.3,55,0,75
2017-11-07T12:44:52.588Z,,,0,37.3,55,0,5
2017-11-07T12:45:02.649Z,,,,37.3,55,,
2017-11-07T12:45:12.591Z,,,,37.3,55,,
2017-11-07T12:45:22.665Z,,,,37.3,55,,
2017-11-07T12:45:32.685Z,,,,37.3,55,,
2017-11-07T12:45:42.589Z,,,,37.3,55,,
2017-11-07T12:45:52.603Z,,,,37.3,55,,
2017-11-07T12:46:02.596Z,,44.3,,37.2,55,,
2017-11-07T12:46:12.588Z,,44.2,,37.2,55,,
2017-11-07T12:46:22.593Z,,,,37.2,55,,
2017-11-07T12:46:32.697Z,,,,37.2,55,,
2017-11-07T12:46:42.589Z,,,,37.2,55,,
2017-11-07T12:46:52.588Z,,44.3,,37.2,55,,
2017-11-07T12:47:02.594Z,,44.2,,37,55,,
2017-11-07T12:47:12.591Z,,,,37,55,,
2017-11-07T12:47:22.595Z,,44.3,,37,55,,
2017-11-07T12:47:32.705Z,,,,37,55,,
2017-11-07T12:47:42.595Z,,44.2,,37,55,,
2017-11-07T12:47:52.588Z,,44.3,,37,55,,
2017-11-07T12:48:02.599Z,,44.2,,36.9,55,,
2017-11-07T12:48:13.593Z,,,,36.9,55,,
2017-11-07T12:48:22.608Z,,,,36.9,55,,
2017-11-07T12:48:32.692Z,,,,36.9,55,,
2017-11-07T12:48:42.592Z,,,,36.9,55,,
2017-11-07T12:48:52.590Z,,,,36.8,55,,
2017-11-07T12:49:02.599Z,,,,36.8,55,,
2017-11-07T12:49:17.638Z,,,,36.8,55,,
2017-11-07T12:49:22.604Z,,,,36.8,55,,
2017-11-07T12:49:32.720Z,,,,36.8,55,,
2017-11-07T12:49:42.653Z,,,,36.7,55,,
2017-11-07T12:49:52.647Z,,,,36.7,55,,
2017-11-07T12:50:02.675Z,,,,36.7,55,,
2017-11-07T12:50:12.629Z,,,,36.7,55,,
2017-11-07T12:50:22.633Z,,,,36.5,55,,
2017-11-07T12:50:32.836Z,,,,36.5,55,,
2017-11-07T12:50:42.625Z,,,,36.5,55,,
2017-11-07T12:50:52.618Z,,,,36.5,55,,
2017-11-07T12:51:03.689Z,,,,36.5,55,,
2017-11-07T12:51:12.602Z,,,,36.4,55,,
2017-11-07T12:51:22.605Z,,,1,36.4,55,0,75
2017-11-07T12:51:32.720Z,,,0,36.4,55,0,5
2017-11-07T12:51:42.608Z,,,,36.3,55,,
2017-11-07T12:51:52.620Z,,44.1,,36.3,55,,
2017-11-07T12:52:02.606Z,,,,36.3,55,,
2017-11-07T12:52:12.605Z,,,,36.3,55,,
2017-11-07T12:52:23.971Z,,,,36.2,55,,
2017-11-07T12:52:32.743Z,,,,36.2,55,,
2017-11-07T12:52:42.607Z,,,,36.2,55,,
2017-11-07T12:52:52.612Z,,,,36.2,55,,
2017-11-07T12:53:02.604Z,,,,36.2,55,,
2017-11-07T12:53:12.606Z,,,,36,55,,
2017-11-07T12:53:22.614Z,,,,36,55,,
2017-11-07T12:53:32.741Z,,,,36,55,,
2017-11-07T12:53:42.619Z,,,,35.9,55,,
2017-11-07T12:53:57.636Z,,,,35.9,55,,
2017-11-07T12:54:02.613Z,,,,35.9,55,,
2017-11-07T12:54:12.614Z,,44,,35.9,55,,
2017-11-07T12:54:22.638Z,,44.1,,35.9,55,,
2017-11-07T12:54:32.720Z,,44,,35.8,55,,
2017-11-07T12:54:42.613Z,,,,35.8,55,,
2017-11-07T12:54:52.614Z,,,,35.8,55,,
2017-11-07T12:55:02.614Z,,,,35.7,55,,
2017-11-07T12:55:12.651Z,,,,35.7,55,,
2017-11-07T12:55:22.623Z,,,,35.7,55,,
2017-11-07T12:55:32.698Z,,,,35.7,55,,
2017-11-07T12:55:45.748Z,,,,35.7,55,,
2017-11-07T12:55:52.624Z,,,,35.6,55,,
2017-11-07T12:56:02.621Z,,,,35.6,55,,
2017-11-07T12:56:12.614Z,,,,35.6,55,,
2017-11-07T12:56:22.615Z,,,,35.6,55,,
2017-11-07T12:56:32.707Z,,44,,35.4,55,,
2017-11-07T12:56:43.614Z,,43.9,,35.4,55,,
2017-11-07T12:56:52.622Z,,,,35.4,55,,
2017-11-07T12:57:02.706Z,,,,35.3,55,,
2017-11-07T12:57:12.621Z,,,,35.3,55,,
2017-11-07T12:57:22.628Z,,,,35.3,55,,
2017-11-07T12:57:32.711Z,,,,35.3,55,,
2017-11-07T12:57:42.657Z,,,,35.3,55,,
2017-11-07T12:57:52.621Z,,,,35.2,55,,
2017-11-07T12:58:02.619Z,,,,35.2,55,,
2017-11-07T12:58:12.623Z,,,,35.2,55,,
2017-11-07T12:58:22.628Z,,,,35.2,55,,
2017-11-07T12:58:32.718Z,,,,35.1,55,,
2017-11-07T12:58:42.620Z,,,,35.1,55,,
2017-11-07T12:58:52.623Z,,43.7,,35.1,55,,
2017-11-07T12:59:02.702Z,,,,35.1,55,,
2017-11-07T12:59:12.623Z,,,,34.9,55,,
2017-11-07T12:59:22.624Z,,,,34.9,55,,
2017-11-07T12:59:38.941Z,,,,34.9,55,,
2017-11-07T12:59:42.668Z,,,,34.9,55,,
2017-11-07T12:59:52.625Z,,,,34.9,55,,
2017-11-07T13:00:02.660Z,,,,34.8,55,,
2017-11-07T13:00:12.790Z,,,,34.8,55,,
2017-11-07T13:00:22.630Z,,,,34.8,55,,
2017-11-07T13:00:32.730Z,,,,34.8,55,,
2017-11-07T13:00:42.630Z,,43.6,,34.7,55,,
2017-11-07T13:00:52.735Z,,,,34.7,55,,
2017-11-07T13:01:02.650Z,,,,34.7,55,,
2017-11-07T13:01:12.637Z,0,43.6,0,34.7,55,0,5
2017-11-07T13:01:22.634Z,,,,34.6,55,,
2017-11-07T13:01:32.711Z,,,,34.6,55,,
2017-11-07T13:01:42.626Z,,,,34.6,55,,
2017-11-07T13:01:52.649Z,,,,34.6,55,,
2017-11-07T13:02:02.628Z,,,,34.6,55,,
2017-11-07T13:02:12.671Z,,,,34.4,55,,
2017-11-07T13:02:22.620Z,,,,34.4,55,,
2017-11-07T13:02:32.703Z,,43.5,,34.4,55,,
2017-11-07T13:02:42.614Z,,,,34.4,55,,
2017-11-07T13:02:52.625Z,,,,34.3,55,,
2017-11-07T13:03:02.646Z,,,,34.3,55,,
2017-11-07T13:03:12.615Z,,,,34.3,55,,
2017-11-07T13:03:22.687Z,,,,34.3,55,,
2017-11-07T13:03:32.707Z,,,,34.3,55,,
2017-11-07T13:03:42.618Z,,,,34.2,55,,
2017-11-07T13:03:53.629Z,,,,34.2,55,,
2017-11-07T13:04:02.628Z,,,,34.2,55,,
2017-11-07T13:04:12.615Z,,,,34.2,55,,
2017-11-07T13:04:22.622Z,,,,34.1,55,,
2017-11-07T13:04:32.694Z,,43.4,,34.1,55,,
2017-11-07T13:04:42.619Z,,,,34.1,55,,
2017-11-07T13:04:52.701Z,,,,34.1,55,,
2017-11-07T13:05:02.619Z,,,,34,55,,
2017-11-07T13:05:12.621Z,,,,34,55,,
2017-11-07T13:05:22.613Z,,,,34,55,,
2017-11-07T13:05:32.693Z,,,,34,55,,
2017-11-07T13:05:42.623Z,,,,34,55,,
2017-11-07T13:05:52.726Z,,,,34,55,,
2017-11-07T13:06:02.613Z,,,,33.8,55,,
2017-11-07T13:06:12.619Z,,43.3,,33.8,55,,
2017-11-07T13:06:22.615Z,,,,33.8,55,,
2017-11-07T13:06:32.695Z,,,,33.8,55,,
2017-11-07T13:06:42.608Z,,,,33.8,55,,
2017-11-07T13:06:52.619Z,,,,33.7,55,,
2017-11-07T13:07:02.618Z,,,,33.7,55,,
2017-11-07T13:07:13.684Z,,,,33.7,55,,
2017-11-07T13:07:22.636Z,,,,33.7,55,,
2017-11-07T13:07:32.692Z,,,,33.6,55,,
2017-11-07T13:07:42.638Z,,,,33.6,55,,
2017-11-07T13:07:52.773Z,,43.2,,33.6,55,,
2017-11-07T13:08:02.617Z,,,,33.6,55,,
2017-11-07T13:08:12.786Z,,,,33.6,55,,
2017-11-07T13:08:22.711Z,,,,33.5,55,,
2017-11-07T13:08:32.693Z,,,,33.5,55,,
2017-11-07T13:08:42.613Z,,,,33.5,55,,
2017-11-07T13:08:52.613Z,,,,33.5,55,,
2017-11-07T13:09:02.625Z,,,,33.5,55,,
2017-11-07T13:09:12.616Z,,,,33.3,55,,
2017-11-07T13:09:22.618Z,,,,33.3,55,,
2017-11-07T13:09:33.681Z,,43.1,,33.3,55,,
2017-11-07T13:09:42.622Z,,,,33.3,55,,
2017-11-07T13:09:52.634Z,,,,33.2,55,,
2017-11-07T13:10:02.613Z,,,,33.2,55,,
2017-11-07T13:10:12.620Z,,,,33.2,55,,
2017-11-07T13:10:22.625Z,,,,33.2,55,,
2017-11-07T13:10:32.694Z,,,,33.2,55,,
2017-11-07T13:10:42.646Z,,,,33.2,55,,
2017-11-07T13:10:52.639Z,,,,33.1,55,,
2017-11-07T13:11:02.706Z,,43,,33.1,55,,
2017-11-07T13:11:12.616Z,,,,33.1,55,,
2017-11-07T13:11:22.626Z,,,,33.1,55,,
2017-11-07T13:11:33.292Z,,,,33.1,55,,
2017-11-07T13:11:42.616Z,,,,33,55,,
2017-11-07T13:11:52.613Z,,,,33,55,,
2017-11-07T13:12:02.615Z,,,,33,55,,
2017-11-07T13:12:12.613Z,,,,33,55,,
2017-11-07T13:12:23.616Z,,,,32.8,55,,
2017-11-07T13:12:32.701Z,,,,32.8,55,,
2017-11-07T13:12:42.607Z,,42.8,,32.8,55,,
2017-11-07T13:12:52.613Z,,,,32.8,55,,
2017-11-07T13:13:02.650Z,,,,32.8,55,,
2017-11-07T13:13:12.611Z,,,,32.8,55,,
2017-11-07T13:13:22.612Z,,,,32.8,55,,
2017-11-07T13:13:32.731Z,,,,32.7,55,,
2017-11-07T13:13:42.621Z,,,,32.7,55,,
2017-11-07T13:13:52.617Z,,,,32.7,55,,
2017-11-07T13:14:03.675Z,,,,32.7,55,,
2017-11-07T13:14:12.624Z,,,,32.6,55,,
2017-11-07T13:14:22.754Z,,42.7,,32.6,55,,
2017-11-07T13:14:32.783Z,,,,32.6,55,,
2017-11-07T13:14:42.734Z,,,,32.6,55,,
2017-11-07T13:14:52.734Z,,,,32.6,55,,
2017-11-07T13:15:02.631Z,,,,32.5,55,,
2017-11-07T13:15:17.680Z,,,,32.5,55,,
2017-11-07T13:15:22.776Z,,,,32.5,55,,
2017-11-07T13:15:32.744Z,,,,32.5,55,,
2017-11-07T13:15:42.651Z,,,,32.5,55,,
2017-11-07T13:15:52.639Z,,,,32.3,55,,
2017-11-07T13:16:02.636Z,,42.6,,32.3,55,,
2017-11-07T13:16:13.738Z,,,,32.3,55,,
2017-11-07T13:16:22.626Z,,,,32.3,55,,
2017-11-07T13:16:32.769Z,,,,32.3,55,,
2017-11-07T13:16:43.037Z,,,,32.3,55,,
2017-11-07T13:16:52.649Z,,,,32.3,55,,
2017-11-07T13:17:02.662Z,,,,32.2,55,,
2017-11-07T13:17:13.326Z,,,,32.2,55,,
2017-11-07T13:17:22.634Z,,,,32.2,55,,
2017-11-07T13:17:32.818Z,,42.5,,32.2,55,,
2017-11-07T13:17:42.696Z,,,,32.1,55,,
2017-11-07T13:17:52.635Z,,,,32.1,55,,
2017-11-07T13:18:02.643Z,,,,32.1,55,,
2017-11-07T13:18:12.625Z,,,,32.1,55,,
2017-11-07T13:18:22.638Z,,,,32.1,55,,
2017-11-07T13:18:32.741Z,,,,32.1,55,,
2017-11-07T13:18:42.640Z,,,,32,55,,
2017-11-07T13:18:52.676Z,,,,32,55,,
2017-11-07T13:19:02.642Z,,42.4,,32,55,,
2017-11-07T13:19:12.821Z,,,,32,55,,
2017-11-07T13:19:24.714Z,,,,32,55,,
2017-11-07T13:19:32.736Z,,,,31.9,55,,
2017-11-07T13:19:42.645Z,,,,31.9,55,,
2017-11-07T13:19:52.661Z,,,,31.9,55,,
2017-11-07T13:20:02.721Z,,,,31.9,55,,
2017-11-07T13:20:12.751Z,,,,31.9,55,,
2017-11-07T13:20:22.661Z,,,,31.9,55,,
2017-11-07T13:20:32.758Z,,,,31.7,55,,
2017-11-07T13:20:42.688Z,,42.3,,31.7,55,,
2017-11-07T13:20:52.635Z,,,,31.7,55,,
2017-11-07T13:21:02.651Z,,,,31.7,55,,
2017-11-07T13:21:12.643Z,,,,31.7,55,,
2017-11-07T13:21:22.628Z,,,,31.7,55,,
2017-11-07T13:21:32.753Z,,,,31.6,55,,
2017-11-07T13:21:42.694Z,,,,31.6,55,,
2017-11-07T13:21:52.698Z,,,,31.6,55,,
2017-11-07T13:22:02.705Z,,42.2,,31.6,55,,
2017-11-07T13:22:12.809Z,,42.3,,31.6,55,,
2017-11-07T13:22:22.676Z,,42.2,,31.5,55,,
2017-11-07T13:22:32.750Z,,,,31.5,55,,
2017-11-07T13:22:42.635Z,,,,31.5,55,,
2017-11-07T13:22:52.685Z,,,,31.5,55,,
2017-11-07T13:23:02.806Z,,,,31.5,55,,
2017-11-07T13:23:12.643Z,124,43,0,35.1,55,2,0
2017-11-07T13:23:22.915Z,,49.2,,39.4,55,,
2017-11-07T13:23:32.735Z,,55.5,,45.6,55,,
2017-11-07T13:23:42.745Z,76,60.1,,52,55,,
2017-11-07T13:23:52.667Z,0,62.1,0,54.7,55,0,59
2017-11-07T13:24:02.730Z,,65,,51.2,55,,
2017-11-07T13:24:12.729Z,,67,,49.8,55,,
2017-11-07T13:24:22.635Z,,68,,49.3,55,,
2017-11-07T13:24:32.709Z,,68.5,,49.7,55,,
2017-11-07T13:24:44.272Z,,68.7,,50.9,55,,
2017-11-07T13:24:52.669Z,,,,52.3,55,,5
2017-11-07T13:25:02.745Z,,,,53.1,55,,
2017-11-07T13:25:12.801Z,,,,53.9,55,,
2017-11-07T13:25:22.786Z,,68.6,,54.3,55,,
2017-11-07T13:25:32.789Z,,,,54.7,55,,
2017-11-07T13:25:42.780Z,,,,54.9,55,,
2017-11-07T13:25:52.977Z,,,,55.1,55,,
2017-11-07T13:26:02.728Z,,,,55.2,55,,
2017-11-07T13:26:13.709Z,,,,55.5,55,,
2017-11-07T13:26:22.742Z,,,,55.6,55,,
2017-11-07T13:26:32.708Z,,,,55.7,55,,
2017-11-07T13:26:42.801Z,,,,55.8,55,,
2017-11-07T13:26:52.625Z,,,,55.9,55,,
2017-11-07T13:27:02.650Z,,68.7,0,56,55,2,0
2017-11-07T13:27:12.631Z,,69.4,0,57.7,55,0,59
2017-11-07T13:27:22.633Z,,61.6,,55.5,55,,
2017-11-07T13:27:32.716Z,,60.5,,54.3,55,,
2017-11-07T13:27:42.645Z,,58.7,0,56.7,55,0,59
2017-11-07T13:27:52.635Z,,55.9,,55.7,55,,
2017-11-07T13:28:07.657Z,,55.3,,54.6,55,,
2017-11-07T13:28:12.636Z,,55.2,0,54.1,55,2,0
2017-11-07T13:28:22.648Z,,53.7,0,53.7,55,0,59
2017-11-07T13:28:32.720Z,,51.8,,52.6,55,,
2017-11-07T13:28:42.643Z,0,53.1,0,51.4,55,0,59
2017-11-07T13:28:52.647Z,,52.7,,50.2,55,,
2017-11-07T13:29:02.652Z,,52.2,0,49.9,55,2,0
2017-11-07T13:29:12.773Z,0,52.8,0,50.7,55,0,59
2017-11-07T13:29:22.659Z,,52,,50.1,55,,
2017-11-07T13:29:32.799Z,,52.1,,49.7,55,,
2017-11-07T13:29:42.717Z,,52.3,,49.2,55,,
2017-11-07T13:29:52.743Z,,52.6,,49,55,,
2017-11-07T13:30:02.763Z,,52.7,,48.6,55,,
2017-11-07T13:30:12.820Z,,52.8,,48.4,55,,5
