Time,ActPow,HwActive,PrimTSet,HwTOutlet,PrimT,ChActive,HwTSet
2017-12-05T11:37:16.738Z,,,,34.3,,,55
2017-12-05T11:37:26.750Z,,,,34.2,,,55
2017-12-05T11:37:36.744Z,,,,34.2,,,55
2017-12-05T11:37:46.746Z,,,,34.2,,,55
2017-12-05T11:37:56.731Z,,,,34.2,44.7,,55
2017-12-05T11:38:06.731Z,,,,34.2,,,55
2017-12-05T11:38:16.745Z,,,,34.2,,,55
2017-12-05T11:38:26.764Z,,,,34.1,,,55
2017-12-05T11:38:36.754Z,,,,34.1,44.5,,55
2017-12-05T11:38:47.762Z,,,,34.1,,,55
2017-12-05T11:38:56.753Z,,,,34.1,44.7,,55
2017-12-05T11:39:06.742Z,,,,34.1,44.5,,55
2017-12-05T11:39:16.737Z,,,,34,,,55
2017-12-05T11:39:26.738Z,,,,34,,,55
2017-12-05T11:39:36.787Z,,,,34,,,55
2017-12-05T11:39:46.738Z,,,,34,,,55
2017-12-05T11:39:56.729Z,,,,34,,,55
2017-12-05T11:40:06.739Z,,,,33.8,,,55
2017-12-05T11:40:16.755Z,,,,33.8,,,55
2017-12-05T11:40:26.739Z,,,,33.8,,,55
2017-12-05T11:40:36.735Z,,,,33.8,,,55
2017-12-05T11:40:46.733Z,,,,33.8,,,55
2017-12-05T11:40:56.740Z,,,,33.8,,,55
2017-12-05T11:41:06.737Z,,,,33.7,,,55
2017-12-05T11:41:16.748Z,,,,33.7,,,55
2017-12-05T11:41:26.734Z,,,,33.7,,,55
2017-12-05T11:41:36.735Z,,,,33.7,,,55
2017-12-05T11:41:46.730Z,,,,33.6,44.4,,55
2017-12-05T11:41:56.730Z,,,,33.6,,,55
2017-12-05T11:42:06.730Z,,,,33.6,,,55
2017-12-05T11:42:16.775Z,,,,33.6,,,55
2017-12-05T11:42:26.782Z,,,,33.6,,,55
2017-12-05T11:42:36.733Z,,,,33.5,,,55
2017-12-05T11:42:46.751Z,,,,33.5,,,55
2017-12-05T11:42:56.731Z,,,,33.5,,,55
2017-12-05T11:43:06.736Z,,,,33.5,,,55
2017-12-05T11:43:16.743Z,,,,33.3,,,55
2017-12-05T11:43:26.779Z,,,,33.3,,,55
2017-12-05T11:43:36.773Z,,,,33.3,,,55
2017-12-05T11:43:46.736Z,,,,33.3,,,55
2017-12-05T11:43:56.762Z,,,,33.3,44.3,,55
2017-12-05T11:44:06.730Z,,,,33.2,,,55
2017-12-05T11:44:16.734Z,,,,33.2,,,55
2017-12-05T11:44:27.731Z,,,,33.2,,,55
2017-12-05T11:44:36.744Z,,,,33.2,,,55
2017-12-05T11:44:46.736Z,,,,33.2,,,55
2017-12-05T11:44:56.733Z,,,,33.1,,,55
2017-12-05T11:45:06.862Z,,,,33.1,,,55
2017-12-05T11:45:16.916Z,,,,33.1,44.2,,55
2017-12-05T11:45:26.905Z,,,,33,,,55
2017-12-05T11:45:36.925Z,,,,33,,,55
2017-12-05T11:45:47.056Z,,,,33,,,55
2017-12-05T11:45:56.905Z,,,,33,,,55
2017-12-05T11:46:06.876Z,,,,33,,,55
2017-12-05T11:46:16.745Z,,,,32.8,,,55
2017-12-05T11:46:26.739Z,,,,32.8,,,55
2017-12-05T11:46:36.747Z,79,0,,32.8,45.6,2,55
2017-12-05T11:46:46.735Z,75,,,32.8,50.2,,55
2017-12-05T11:46:56.732Z,33,,,32.8,53.2,,55
2017-12-05T11:47:06.735Z,29,,,32.7,48.7,,55
2017-12-05T11:47:16.754Z,,,,32.7,43.7,,55
2017-12-05T11:47:26.757Z,,,,32.7,41.8,,55
2017-12-05T11:47:36.781Z,,,,32.6,40.7,,55
2017-12-05T11:47:46.735Z,,,,32.6,41,,55
2017-12-05T11:47:56.762Z,,,,32.6,42,,55
2017-12-05T11:48:06.737Z,,,,32.6,42.6,,55
2017-12-05T11:48:16.756Z,,,,32.6,42.7,,55
2017-12-05T11:48:26.736Z,,,,32.6,,,55
2017-12-05T11:48:36.769Z,,,,32.6,43,,55
2017-12-05T11:48:46.736Z,,,,32.6,43.2,,55
2017-12-05T11:48:56.731Z,,,,32.6,43.4,,55
2017-12-05T11:49:06.734Z,,,,32.5,43.7,,55
2017-12-05T11:49:16.772Z,,,,32.5,44,,55
2017-12-05T11:49:26.731Z,,,,32.6,44.1,,55
2017-12-05T11:49:36.754Z,,,,32.6,44.3,,55
2017-12-05T11:49:46.732Z,,,,32.6,44.5,,55
2017-12-05T11:49:56.732Z,,,,32.6,44.8,,55
2017-12-05T11:50:06.780Z,,,,32.6,45,,55
2017-12-05T11:50:16.731Z,,,,32.7,45.2,,55
2017-12-05T11:50:26.731Z,,,,32.7,45.4,,55
2017-12-05T11:50:36.736Z,,,,32.7,45.7,,55
2017-12-05T11:50:46.731Z,,,,32.8,46,,55
2017-12-05T11:50:56.736Z,,,,32.8,46.1,,55
2017-12-05T11:51:06.744Z,,,,32.8,46.3,,55
2017-12-05T11:51:16.735Z,,,,33,46.4,,55
2017-12-05T11:51:26.739Z,,,,33.1,46.8,,55
2017-12-05T11:51:36.733Z,,,,33.1,47,,55
2017-12-05T11:51:46.755Z,,,,33.2,47.1,,55
2017-12-05T11:51:56.732Z,,,,33.2,47.3,,55
2017-12-05T11:52:06.731Z,,,,33.3,47.6,,55
2017-12-05T11:52:16.731Z,0,0,,33.5,48,2,55
2017-12-05T11:52:26.756Z,,,,33.6,46.5,,55
2017-12-05T11:52:36.733Z,,,,33.6,44.9,,55
2017-12-05T11:52:46.735Z,,,,33.7,44.1,,55
2017-12-05T11:52:56.751Z,,,,33.8,43.7,,55
2017-12-05T11:53:06.731Z,,,,34,43.8,,55
2017-12-05T11:53:16.732Z,,,,34.1,44,,55
2017-12-05T11:53:26.731Z,,,,34.1,44.2,,55
2017-12-05T11:53:36.733Z,,,,34.2,43.9,,55
2017-12-05T11:53:46.764Z,,,,34.3,43.6,,55
2017-12-05T11:53:56.731Z,,,,34.3,43.4,,55
2017-12-05T11:54:06.737Z,,,,34.4,43.2,,55
2017-12-05T11:54:16.768Z,,,,34.6,43.1,,55
2017-12-05T11:54:27.759Z,,,,34.6,42.8,,55
2017-12-05T11:54:36.745Z,,,,34.7,42.7,,55
2017-12-05T11:54:46.731Z,,,,34.7,42.5,,55
2017-12-05T11:54:56.738Z,,,,34.7,42.4,,55
2017-12-05T11:55:06.731Z,,,,34.7,42.3,,55
2017-12-05T11:55:16.736Z,,,,34.8,42,,55
2017-12-05T11:55:26.925Z,,,,34.8,42.2,,55
2017-12-05T11:55:36.761Z,,,,34.8,42.4,,55
2017-12-05T11:55:46.868Z,,,,34.8,42.5,,55
2017-12-05T11:55:56.824Z,,,,34.8,42.6,,55
2017-12-05T11:56:06.806Z,,,,34.8,42.7,,55
2017-12-05T11:56:16.738Z,,,,34.8,43,,55
2017-12-05T11:56:26.890Z,,,,34.8,,,55
2017-12-05T11:56:36.732Z,,,,34.8,43.1,,55
2017-12-05T11:56:46.737Z,,,,34.8,43.2,,55
2017-12-05T11:56:56.732Z,,,,34.8,43.3,,55
2017-12-05T11:57:06.738Z,,,,34.8,,,55
2017-12-05T11:57:16.738Z,,,,34.8,43.4,,55
2017-12-05T11:57:26.733Z,,,,34.8,43.5,,55
2017-12-05T11:57:36.794Z,,,,34.8,,,55
2017-12-05T11:57:46.806Z,,,,34.8,43.6,,55
2017-12-05T11:57:56.732Z,,,,34.8,,,55
2017-12-05T11:58:06.772Z,,,,34.7,43.7,,55
2017-12-05T11:58:16.765Z,,,,34.7,,,55
2017-12-05T11:58:26.738Z,,,,34.7,43.9,,55
2017-12-05T11:58:36.741Z,,,,34.7,,,55
2017-12-05T11:58:46.735Z,,,,34.7,44,,55
2017-12-05T11:58:56.737Z,,,,34.7,,,55
2017-12-05T11:59:06.737Z,,,,34.7,44.1,,55
2017-12-05T11:59:16.747Z,,,,34.6,,,55
2017-12-05T11:59:26.742Z,,,,34.6,,,55
2017-12-05T11:59:36.804Z,,,,34.6,44.2,,55
2017-12-05T11:59:46.748Z,,,,34.6,,,55
2017-12-05T11:59:56.746Z,,,,34.6,,,55
2017-12-05T12:00:06.746Z,,,,34.6,,,55
2017-12-05T12:00:16.756Z,,,,34.6,44.3,,55
2017-12-05T12:00:26.771Z,,,,34.4,,,55
2017-12-05T12:00:36.742Z,,,,34.4,,,55
2017-12-05T12:00:46.742Z,,,,34.4,,,55
2017-12-05T12:00:56.748Z,,,,34.4,44.4,,55
2017-12-05T12:01:06.749Z,,,,34.4,,,55
2017-12-05T12:01:16.738Z,,,,34.4,,,55
2017-12-05T12:01:26.742Z,,,,34.4,,,55
2017-12-05T12:01:36.738Z,,,,34.3,,,55
2017-12-05T12:01:46.733Z,,,,34.3,,,55
2017-12-05T12:01:56.743Z,,,,34.3,,,55
2017-12-05T12:02:22.260Z,,,,34.2,,,55
2017-12-05T12:02:26.733Z,,,,34.2,44.5,,55
2017-12-05T12:02:36.739Z,,,,34.2,,,55
2017-12-05T12:02:46.737Z,,,,34.2,,,55
2017-12-05T12:02:57.741Z,,,,34.2,,,55
2017-12-05T12:03:06.733Z,,,,34.2,,,55
2017-12-05T12:03:16.758Z,,,,34.1,,,55
2017-12-05T12:03:26.733Z,,,,34.1,,,55
2017-12-05T12:03:36.733Z,,,,34.1,,,55
2017-12-05T12:03:46.734Z,,,,34.1,,,55
2017-12-05T12:03:56.744Z,,,,34.1,,,55
2017-12-05T12:04:06.733Z,,,,34,,,55
2017-12-05T12:04:16.748Z,,,,34,,,55
2017-12-05T12:04:26.733Z,,,,34,,,55
2017-12-05T12:04:36.733Z,,,,34,,,55
2017-12-05T12:04:46.733Z,,,,34,,,55
2017-12-05T12:04:56.741Z,,,,33.8,,,55
2017-12-05T12:05:06.735Z,,,,33.8,,,55
2017-12-05T12:05:16.733Z,,,,33.8,44.4,,55
2017-12-05T12:05:26.733Z,,,,33.8,44.5,,55
2017-12-05T12:05:36.733Z,,,,33.8,,,55
2017-12-05T12:05:46.776Z,,,,33.7,,,55
2017-12-05T12:05:56.739Z,,,,33.7,44.4,,55
2017-12-05T12:06:06.733Z,,,,33.7,,,55
2017-12-05T12:06:16.733Z,,,,33.7,,,55
2017-12-05T12:06:26.763Z,,,,33.7,,,55
2017-12-05T12:06:36.745Z,,,,33.6,,,55
2017-12-05T12:06:46.733Z,,,,33.6,,,55
2017-12-05T12:06:56.802Z,,,,33.6,,,55
2017-12-05T12:07:06.735Z,,,,33.6,,,55
2017-12-05T12:07:16.814Z,,,,33.6,,,55
2017-12-05T12:07:26.733Z,,,,33.5,,,55
2017-12-05T12:07:36.735Z,,,,33.5,,,55
2017-12-05T12:07:46.734Z,,,,33.5,,,55
2017-12-05T12:07:56.750Z,,,,33.5,44.3,,55
2017-12-05T12:08:06.768Z,,,,33.5,,,55
2017-12-05T12:08:16.748Z,,,,33.3,,,55
2017-12-05T12:08:26.745Z,,,,33.3,,,55
2017-12-05T12:08:41.776Z,,,,33.3,,,55
2017-12-05T12:08:46.734Z,,,,33.3,,,55
2017-12-05T12:08:56.738Z,,,,33.2,,,55
2017-12-05T12:09:06.741Z,,,,33.2,,,55
2017-12-05T12:09:16.734Z,,,,33.2,,,55
2017-12-05T12:09:26.740Z,,,,33.2,,,55
2017-12-05T12:09:36.734Z,,,,33.2,44.2,,55
2017-12-05T12:09:46.735Z,,,,33.2,,,55
2017-12-05T12:09:56.745Z,,,,33.1,,,55
2017-12-05T12:10:07.840Z,,,,33.1,,,55
2017-12-05T12:10:16.736Z,80,0,,33.1,46.5,2,55
2017-12-05T12:10:26.740Z,62,,,33.1,51.4,,55
2017-12-05T12:10:36.739Z,29,,,33,52.8,,55
2017-12-05T12:10:47.069Z,,,,33,47.7,,55
2017-12-05T12:11:57.520Z,,,,32.8,43.1,,55
2017-12-05T12:11:57.525Z,,,,32.8,43.2,,55
2017-12-05T12:12:06.744Z,,,,32.8,,,55
2017-12-05T12:12:16.740Z,,,,32.8,43.3,,55
2017-12-05T12:12:26.744Z,,,,32.8,43.5,,55
2017-12-05T12:12:36.736Z,,,,32.8,43.9,,55
2017-12-05T12:12:46.741Z,,,,32.8,44.2,,55
2017-12-05T12:12:56.742Z,,,,32.8,44.3,,55
2017-12-05T12:13:06.736Z,,,,32.8,44.5,,55
2017-12-05T12:13:16.743Z,,,,32.8,44.8,,55
2017-12-05T12:13:26.734Z,,,,32.8,45,,55
2017-12-05T12:13:36.744Z,,,,33,45.2,,55
2017-12-05T12:13:46.739Z,,,,33,45.4,,55
2017-12-05T12:13:56.760Z,,,,33,45.7,,55
2017-12-05T12:14:06.735Z,,,,33.1,45.9,,55
2017-12-05T12:14:16.736Z,,,,33.1,46.1,,55
2017-12-05T12:14:26.738Z,,,,33.2,46.2,,55
2017-12-05T12:14:36.738Z,,,,33.2,46.6,,55
2017-12-05T12:14:46.735Z,,,,33.3,46.8,,55
2017-12-05T12:14:56.735Z,,,,33.3,47,,55
2017-12-05T12:15:06.738Z,,,,33.5,47.1,,55
2017-12-05T12:15:16.739Z,,,,33.6,47.3,,55
2017-12-05T12:15:26.736Z,,,,33.6,47.6,,55
2017-12-05T12:15:36.736Z,,,,33.7,47.8,,55
2017-12-05T12:15:46.737Z,,,,33.8,48,,55
2017-12-05T12:15:56.737Z,,,,33.8,48.2,,55
2017-12-05T12:16:06.735Z,,,,34,48.3,,55
2017-12-05T12:16:16.738Z,,,,34.1,48.6,,55
2017-12-05T12:16:26.737Z,,,,34.2,48.8,,55
2017-12-05T12:16:36.740Z,,,,34.3,49,,55
2017-12-05T12:16:46.738Z,,,,34.3,49.2,,55
2017-12-05T12:16:56.735Z,,,,34.4,49.3,,55
2017-12-05T12:17:06.738Z,,,,34.6,49.6,,55
2017-12-05T12:17:16.743Z,,,,34.7,49.8,,55
2017-12-05T12:17:26.743Z,,,,34.8,49.9,,55
2017-12-05T12:17:36.740Z,,,,34.9,50.1,,55
2017-12-05T12:17:46.737Z,,,,35.1,50.2,,55
2017-12-05T12:17:56.738Z,,,,35.2,50.5,,55
2017-12-05T12:18:06.740Z,29,0,75,35.2,50.6,2,55
2017-12-05T12:18:16.736Z,,,,35.3,50.8,,55
2017-12-05T12:18:26.738Z,,,,35.4,51,,55
2017-12-05T12:18:37.728Z,,,,35.6,51.1,,55
2017-12-05T12:18:46.739Z,,,,35.7,51.4,,55
2017-12-05T12:18:56.740Z,,,,35.8,51.5,,55
2017-12-05T12:19:06.737Z,,,,35.9,51.7,,55
2017-12-05T12:19:16.735Z,,,,36,51.8,,55
2017-12-05T12:19:26.738Z,,,,36.2,51.9,,55
2017-12-05T12:19:36.736Z,,,,36.3,52.2,,55
2017-12-05T12:19:46.739Z,0,0,,36.4,52.5,2,55
2017-12-05T12:19:56.744Z,,,,36.5,51.5,,55
2017-12-05T12:20:06.738Z,,,,36.5,49.6,,55
2017-12-05T12:20:16.741Z,,,,36.8,48.8,,55
2017-12-05T12:20:26.741Z,,,,36.9,48.2,,55
2017-12-05T12:20:36.739Z,,,,36.9,48.3,,55
2017-12-05T12:20:46.753Z,,,,37,48.6,,55
2017-12-05T12:20:56.894Z,,,,37.2,48.7,,55
2017-12-05T12:21:06.801Z,,,,37.3,48.4,,55
2017-12-05T12:21:16.736Z,,,,37.4,48.2,,55
2017-12-05T12:21:27.887Z,,,,37.5,47.8,,55
2017-12-05T12:21:36.826Z,,,,37.5,47.6,,55
2017-12-05T12:21:46.736Z,,,,37.7,47.4,,55
2017-12-05T12:21:56.784Z,,,,37.7,47.3,,55
2017-12-05T12:22:06.736Z,,,,37.8,47,,55
2017-12-05T12:22:16.738Z,,,,37.8,46.8,,55
2017-12-05T12:22:26.741Z,,,,37.8,46.6,,55
2017-12-05T12:22:36.741Z,,,,37.8,46.5,,55
2017-12-05T12:22:46.738Z,,,,37.8,46.2,,55
2017-12-05T12:22:56.736Z,,,,37.9,46.4,,55
2017-12-05T12:23:06.737Z,,,,37.9,46.5,,55
2017-12-05T12:23:16.832Z,,,,37.9,46.7,,55
2017-12-05T12:23:26.739Z,,,,37.9,46.8,,55
2017-12-05T12:23:36.736Z,,,,37.9,46.9,,55
2017-12-05T12:23:46.738Z,,,,37.9,47,,55
2017-12-05T12:23:56.806Z,,,,37.9,47.2,,55
2017-12-05T12:24:06.736Z,,,,37.9,47.3,,55
2017-12-05T12:24:21.857Z,,,,37.9,47.4,,55
2017-12-05T12:24:26.739Z,,,,37.9,,,55
2017-12-05T12:24:36.737Z,,,,37.8,47.5,,55
2017-12-05T12:24:46.740Z,,,,37.8,47.6,,55
2017-12-05T12:24:56.870Z,,,,37.8,,,55
2017-12-05T12:25:06.741Z,,,,37.8,47.7,,55
2017-12-05T12:25:16.747Z,,,,37.8,47.8,,55
2017-12-05T12:25:26.739Z,,,,37.8,,,55
2017-12-05T12:25:36.737Z,,,,37.8,48,,55
2017-12-05T12:25:47.654Z,,,,37.8,,,55
2017-12-05T12:25:56.764Z,,,,37.8,48.1,,55
2017-12-05T12:26:06.851Z,,,,37.8,,,55
2017-12-05T12:26:16.743Z,,,,37.8,48.2,,55
2017-12-05T12:26:26.788Z,,,,37.7,,,55
2017-12-05T12:26:36.777Z,,,,37.7,,,55
2017-12-05T12:26:46.747Z,,,,37.7,48.3,,55
2017-12-05T12:26:56.818Z,,,,37.7,,,55
2017-12-05T12:27:06.793Z,,,,37.7,,,55
2017-12-05T12:27:16.782Z,,,,37.7,48.4,,55
2017-12-05T12:27:26.742Z,,,,37.7,,,55
2017-12-05T12:27:36.779Z,,,,37.5,,,55
2017-12-05T12:27:46.749Z,,,,37.5,,,55
2017-12-05T12:27:56.797Z,,,,37.5,,,55
2017-12-05T12:28:06.750Z,,,,37.5,48.5,,55
2017-12-05T12:28:16.743Z,,,,37.5,,,55
2017-12-05T12:28:26.754Z,,,,37.4,,,55
2017-12-05T12:28:36.818Z,,,,37.4,,,55
2017-12-05T12:28:46.884Z,,,,37.4,,,55
2017-12-05T12:28:56.751Z,,,,37.4,,,55
2017-12-05T12:29:06.825Z,,,,37.4,,,55
2017-12-05T12:29:16.851Z,,,,37.3,48.6,,55
2017-12-05T12:29:26.752Z,80,0,,37.3,50.4,2,55
2017-12-05T12:29:36.741Z,72,,,37.3,54.8,,55
2017-12-05T12:29:46.747Z,30,,,37.3,58.2,,55
2017-12-05T12:29:56.750Z,29,,,37.3,53.6,,55
2017-12-05T12:30:06.742Z,,,,37.2,49.8,,55
2017-12-05T12:30:16.745Z,,,,37.2,47.9,,55
2017-12-05T12:30:26.787Z,,,,37.2,47.2,,55
2017-12-05T12:30:36.751Z,,,,37.2,47.2,,55
2017-12-05T12:30:46.750Z,,,,37.2,48,,55
2017-12-05T12:30:56.742Z,,,,37.2,48.6,,55
2017-12-05T12:31:06.748Z,,,,37.2,48.8,,55
2017-12-05T12:31:16.748Z,,,,37.2,,,55
2017-12-05T12:31:27.747Z,,,,37.2,48.9,,55
2017-12-05T12:31:36.749Z,,,,37.2,49.1,,55
2017-12-05T12:31:46.813Z,,,,37.2,49.3,,55
2017-12-05T12:31:56.789Z,,,,37.2,49.6,,55
2017-12-05T12:32:06.809Z,,,,37.2,49.7,,55
2017-12-05T12:32:16.775Z,,,,37.2,49.8,,55
2017-12-05T12:32:26.792Z,,,,37.3,50,,55
2017-12-05T12:32:36.874Z,,,,37.3,50.2,,55
2017-12-05T12:32:46.757Z,,,,37.4,50.5,,55
2017-12-05T12:32:56.766Z,,,,37.4,50.6,,55
2017-12-05T12:33:06.748Z,,,,37.5,50.8,,55
2017-12-05T12:33:16.805Z,,,,37.5,50.9,,55
2017-12-05T12:33:26.738Z,,,,37.7,51.1,,55
2017-12-05T12:33:36.747Z,,,,37.7,51.4,,55
2017-12-05T12:33:46.751Z,,,,37.8,51.6,,55
2017-12-05T12:33:56.746Z,,,,37.9,51.7,,55
2017-12-05T12:34:06.755Z,,,,37.9,51.9,,55
2017-12-05T12:34:16.753Z,,,,38,52,,55
2017-12-05T12:34:26.748Z,,,,38,52.4,,55
2017-12-05T12:34:36.791Z,0,0,,38.1,51.8,2,55
2017-12-05T12:34:46.885Z,,,,38.3,50.6,,55
2017-12-05T12:34:56.858Z,,,,38.4,49.2,,55
2017-12-05T12:35:06.845Z,,,,38.5,48.7,,55
2017-12-05T12:35:16.840Z,,,,38.5,48.5,,55
2017-12-05T12:35:26.853Z,,,,38.6,48.6,,55
2017-12-05T12:35:36.868Z,,,,38.8,49.1,,55
2017-12-05T12:35:46.842Z,,,,38.8,48.9,,55
2017-12-05T12:35:56.802Z,,,,38.9,48.5,,55
2017-12-05T12:36:06.789Z,,,,39,48.3,,55
2017-12-05T12:36:16.774Z,,,,39,48.1,,55
2017-12-05T12:36:26.753Z,,,,39.1,47.8,,55
2017-12-05T12:36:36.747Z,,,,39.1,47.7,,55
2017-12-05T12:36:46.755Z,,,,39.1,47.5,,55
2017-12-05T12:36:56.751Z,,,,39.1,47.3,,55
2017-12-05T12:37:07.750Z,,,,39.3,47.2,,55
2017-12-05T12:37:16.770Z,,,,39.3,46.9,,55
2017-12-05T12:37:26.742Z,,,,39.3,46.8,,55
2017-12-05T12:37:36.760Z,,,,39.3,46.7,,55
2017-12-05T12:37:46.750Z,,,,39.3,46.8,,55
2017-12-05T12:37:56.761Z,,,,39.3,47,,55
2017-12-05T12:38:06.745Z,,,,39.3,47.2,,55
2017-12-05T12:38:16.741Z,,,,39.3,47.3,,55
2017-12-05T12:38:26.750Z,,,,39.1,47.4,,55
2017-12-05T12:38:36.775Z,,,,39.1,47.5,,55
2017-12-05T12:38:46.742Z,,,,39.1,47.6,,55
2017-12-05T12:38:56.793Z,,,,39.1,47.7,,55
2017-12-05T12:39:06.775Z,,,,39.1,,,55
2017-12-05T12:39:16.776Z,,,,39.1,47.8,,55
2017-12-05T12:39:26.783Z,,,,39.1,48,,55
2017-12-05T12:39:36.740Z,,,,39,48.1,,55
2017-12-05T12:39:46.746Z,,,,39,,,55
2017-12-05T12:39:57.849Z,,,,39,48.2,,55
2017-12-05T12:40:06.754Z,,,,39,,,55
2017-12-05T12:40:16.762Z,,,,39,48.3,,55
2017-12-05T12:40:26.863Z,,,,38.9,,,55
2017-12-05T12:40:36.798Z,,,,38.9,48.4,,55
2017-12-05T12:40:46.789Z,,,,38.9,,,55
2017-12-05T12:40:56.774Z,,,,38.9,48.5,,55
2017-12-05T12:41:06.762Z,,,,38.8,,,55
2017-12-05T12:41:16.748Z,,,,38.8,48.6,,55
2017-12-05T12:41:27.193Z,,,,38.8,,,55
2017-12-05T12:41:36.768Z,,,,38.8,,,55
2017-12-05T12:41:46.907Z,,,,38.8,,,55
2017-12-05T12:41:56.802Z,,,,38.6,48.7,,55
2017-12-05T12:42:06.752Z,,,,38.6,,,55
2017-12-05T12:42:16.859Z,,1,0,38.8,,0,55
2017-12-05T12:42:26.757Z,124,1,,42.3,50.1,0,55
2017-12-05T12:42:36.761Z,,,,44.9,52.7,,55
2017-12-05T12:42:46.973Z,,,,48,57,,55
2017-12-05T12:42:56.754Z,122,,,51.1,60.1,,55
2017-12-05T12:43:06.765Z,115,,,54,62.2,,55
2017-12-05T12:43:16.765Z,0,1,0,54.6,63.1,0,55
2017-12-05T12:43:26.746Z,,,,59.2,61.7,,55
2017-12-05T12:43:36.763Z,,,,51.7,55.6,,55
2017-12-05T12:43:46.765Z,108,1,,46.7,51.8,0,55
2017-12-05T12:43:56.752Z,0,0,59,46.7,52.7,0,55
2017-12-05T12:44:06.751Z,,,,46.4,54.2,,55
2017-12-05T12:44:16.756Z,,,,46,56.4,,55
2017-12-05T12:44:26.749Z,,,,45.7,58.1,,55
2017-12-05T12:44:36.787Z,,,,45.6,58.9,,55
2017-12-05T12:44:47.693Z,,,,46,59.2,,55
2017-12-05T12:44:56.752Z,,0,75,46.7,59.4,2,55
2017-12-05T12:45:06.749Z,,,,47.3,59.5,,55
2017-12-05T12:45:16.817Z,,,,47.8,,,55
2017-12-05T12:45:26.825Z,,,,48.3,59.7,,55
2017-12-05T12:45:36.750Z,,,,48.5,59.8,,55
2017-12-05T12:45:46.747Z,,,,48.7,59.9,,55
2017-12-05T12:45:56.747Z,,,,49,,,55
2017-12-05T12:46:06.761Z,,,,49.1,60,,55
2017-12-05T12:46:16.780Z,,,,49.2,60.1,,55
2017-12-05T12:46:26.769Z,,,,49.3,60.2,,55
2017-12-05T12:46:36.763Z,,,,49.4,,,55
2017-12-05T12:46:46.786Z,,,,49.5,60.3,,55
2017-12-05T12:46:56.754Z,,,,49.5,60.5,,55
2017-12-05T12:47:06.746Z,,,,49.7,60.6,,55
2017-12-05T12:47:16.748Z,,,,49.7,60.7,,55
2017-12-05T12:47:26.749Z,,,,49.7,,,55
2017-12-05T12:47:36.748Z,,,,49.7,60.8,,55
2017-12-05T12:47:46.755Z,80,0,,49.7,65.1,2,55
2017-12-05T12:47:56.766Z,47,,,49.7,64.9,,55
2017-12-05T12:48:06.746Z,29,,,49.7,59.3,,55
2017-12-05T12:48:16.779Z,,,,49.7,52.5,,55
2017-12-05T12:48:26.750Z,,,,49.7,48.4,,55
2017-12-05T12:48:36.748Z,,,,49.7,46.9,,55
2017-12-05T12:48:46.746Z,0,0,,49.7,46.9,2,55
2017-12-05T12:48:56.743Z,,,,49.7,46.5,,55
2017-12-05T12:49:06.762Z,,,,49.5,45.8,,55
2017-12-05T12:49:16.756Z,,,,49.5,45.2,,55
2017-12-05T12:49:26.786Z,,,,49.5,44.7,,55
2017-12-05T12:49:36.748Z,,,,49.5,44.4,,55
2017-12-05T12:49:46.833Z,,,,49.4,44.1,,55
2017-12-05T12:49:57.762Z,,,,49.4,43.6,,55
2017-12-05T12:50:06.765Z,,,,49.4,43.4,,55
2017-12-05T12:50:16.755Z,,,,49.3,43.3,,55
2017-12-05T12:50:26.759Z,,,,49.3,43.2,,55
2017-12-05T12:50:36.785Z,,,,49.3,43.1,,55
2017-12-05T12:50:46.754Z,,,,49.2,43,,55
2017-12-05T12:50:56.944Z,,,,49.2,42.8,,55
2017-12-05T12:51:06.749Z,,,,49.2,42.7,,55
2017-12-05T12:51:16.743Z,,,,49.1,42.5,,55
2017-12-05T12:51:26.769Z,,,,49.1,42.4,,55
2017-12-05T12:51:36.742Z,,,,49.1,42.3,,55
2017-12-05T12:51:46.746Z,,,,49,42.2,,55
2017-12-05T12:51:56.740Z,,,,49,42.3,,55
2017-12-05T12:52:06.766Z,,,,48.9,42.5,,55
2017-12-05T12:52:16.741Z,,,,48.9,42.6,,55
2017-12-05T12:52:26.740Z,,,,48.7,42.7,,55
2017-12-05T12:52:36.744Z,,,,48.7,42.8,,55
2017-12-05T12:52:46.775Z,,,,48.6,43,,55
2017-12-05T12:52:56.742Z,,,,48.5,,,55
2017-12-05T12:53:06.742Z,,,,48.4,43.1,,55
2017-12-05T12:53:16.745Z,,,,48.3,43.2,,55
2017-12-05T12:53:26.742Z,,,,48.3,,,55
2017-12-05T12:53:36.750Z,,,,48.2,43.3,,55
2017-12-05T12:53:46.741Z,,,,48.1,43.4,,55
2017-12-05T12:53:56.766Z,,,,48.1,,,55
2017-12-05T12:54:06.746Z,,,,48,43.5,,55
2017-12-05T12:54:16.743Z,,,,47.8,,,55
2017-12-05T12:54:26.744Z,,,,47.8,43.6,,55
2017-12-05T12:54:36.749Z,,,,47.7,,,55
2017-12-05T12:54:46.759Z,,,,47.6,,,55
2017-12-05T12:54:56.746Z,,,,47.6,43.7,,55
2017-12-05T12:55:06.741Z,,,,47.5,,,55
2017-12-05T12:55:16.747Z,79,0,,47.4,45.8,2,55
2017-12-05T12:55:26.749Z,62,,,47.4,52.8,,55
2017-12-05T12:55:37.754Z,29,,,47.3,55.6,,55
2017-12-05T12:55:46.741Z,,,,47.2,51.5,,55
2017-12-05T12:55:56.742Z,,,,47.2,48.5,,55
