Time,ActPow,HwTOutlet,HwTSet,HwActive,PrimT,PrimTSet,ChActive
2018-02-04T13:51:14.164Z,,34,54,,46.3,,
2018-02-04T13:51:24.179Z,,33.8,54,,46.4,,
2018-02-04T13:51:34.095Z,,33.8,54,,46.5,,
2018-02-04T13:51:44.069Z,,33.6,54,,46.6,,
2018-02-04T13:51:54.101Z,,33.5,54,,46.7,,
2018-02-04T13:52:04.092Z,,33.5,54,,46.8,,
2018-02-04T13:52:14.245Z,,33.4,54,,46.9,,
2018-02-04T13:52:24.174Z,,33.3,54,,47,,
2018-02-04T13:52:34.084Z,,33.2,54,,,,
2018-02-04T13:52:44.069Z,,33.2,54,,47.1,,
2018-02-04T13:52:54.382Z,,33.1,54,,47.2,,
2018-02-04T13:53:04.266Z,,32.9,54,,47.3,,
2018-02-04T13:53:14.216Z,,32.9,54,,47.4,,
2018-02-04T13:53:24.148Z,,32.9,54,,47.6,,
2018-02-04T13:53:34.059Z,,32.8,54,,47.7,,
2018-02-04T13:53:44.077Z,,32.8,54,,47.8,,
2018-02-04T13:53:54.070Z,,32.8,54,,48,,
2018-02-04T13:54:04.148Z,,32.7,54,,,,
2018-02-04T13:54:14.197Z,,32.7,54,,48.1,,
2018-02-04T13:54:24.055Z,,32.7,54,,48.2,,
2018-02-04T13:54:34.098Z,,32.7,54,,48.3,,
2018-02-04T13:54:44.069Z,,32.6,54,,48.4,,
2018-02-04T13:54:54.394Z,,32.6,54,,48.5,,
2018-02-04T13:55:04.059Z,,32.7,54,,48.6,,
2018-02-04T13:55:14.279Z,,32.7,54,,48.7,,
2018-02-04T13:55:24.068Z,,32.7,54,,48.8,,
2018-02-04T13:55:34.187Z,,32.7,54,,49,,
2018-02-04T13:55:44.069Z,,32.7,54,,,,
2018-02-04T13:55:54.108Z,,32.7,54,,49.1,,
2018-02-04T13:56:04.121Z,,32.7,54,,49.2,,
2018-02-04T13:56:14.330Z,,32.8,54,,49.3,,
2018-02-04T13:56:24.102Z,,32.8,54,,49.4,,
2018-02-04T13:56:34.245Z,,32.8,54,,49.5,,
2018-02-04T13:56:44.069Z,,32.8,54,,49.6,,
2018-02-04T13:56:54.202Z,,32.8,54,,49.7,,
2018-02-04T13:57:04.302Z,,32.9,54,,49.8,,
2018-02-04T13:57:14.402Z,,32.9,54,,,,
2018-02-04T13:57:24.218Z,,32.9,54,,49.9,,
2018-02-04T13:57:34.082Z,,33.1,54,,50,,
2018-02-04T13:57:44.071Z,,33.1,54,,50.1,,
2018-02-04T13:57:54.070Z,,33.2,54,,50.2,,
2018-02-04T13:58:04.152Z,,33.2,54,,50.3,,
2018-02-04T13:58:14.162Z,,33.2,54,,50.4,,
2018-02-04T13:58:24.073Z,,33.3,54,,,,
2018-02-04T13:58:34.083Z,,33.3,54,,50.5,,
2018-02-04T13:58:44.070Z,30,33.4,54,,50.6,,
2018-02-04T13:58:54.133Z,29,33.4,54,,50.7,,
2018-02-04T13:59:04.410Z,30,33.4,54,,50.9,,
2018-02-04T13:59:14.436Z,29,33.4,54,,51,,
2018-02-04T13:59:24.071Z,,33.4,54,,,,
2018-02-04T13:59:34.104Z,,33.4,54,,51.1,,
2018-02-04T13:59:44.059Z,,33.5,54,,51.2,,
2018-02-04T13:59:54.165Z,,33.5,54,,51.3,,
2018-02-04T14:00:04.154Z,,33.6,54,,,,
2018-02-04T14:00:14.175Z,,33.6,54,,51.4,,
2018-02-04T14:00:24.066Z,,33.7,54,,51.5,,
2018-02-04T14:00:34.062Z,,33.7,54,,51.6,,
2018-02-04T14:00:44.296Z,0,33.8,54,0,51.7,,2
2018-02-04T14:00:54.199Z,,33.9,54,,49.9,,
2018-02-04T14:01:04.119Z,,33.9,54,,47.9,,
2018-02-04T14:01:14.319Z,,34,54,,47.1,,
2018-02-04T14:01:24.236Z,,33.9,54,,46.8,,
2018-02-04T14:01:34.066Z,,33.9,54,,45.9,,
2018-02-04T14:01:44.072Z,,33.8,54,,45.5,,
2018-02-04T14:01:54.243Z,,33.7,54,,44.9,,
2018-02-04T14:02:04.143Z,,33.6,54,,44.5,,
2018-02-04T14:02:14.334Z,,33.6,54,,43.9,,
2018-02-04T14:02:24.070Z,0,33.5,54,0,43.8,61,2
2018-02-04T14:02:34.148Z,,33.4,54,,43.5,,
2018-02-04T14:02:44.136Z,,33.3,54,,43.2,,
2018-02-04T14:02:54.118Z,,33.2,54,,42.9,,
2018-02-04T14:03:04.077Z,,33.1,54,,42.7,,
2018-02-04T14:03:14.203Z,,32.9,54,,42.4,,
2018-02-04T14:03:24.148Z,,32.9,54,,42.2,,
2018-02-04T14:03:34.358Z,,32.8,54,,41.9,,
2018-02-04T14:03:44.089Z,,32.7,54,,41.7,,
2018-02-04T14:03:54.099Z,,32.7,54,,41.7,,
2018-02-04T14:04:04.068Z,,32.6,54,,41.6,,
2018-02-04T14:04:14.179Z,,32.5,54,,,,
2018-02-04T14:04:24.111Z,,32.5,54,,,,
2018-02-04T14:04:34.121Z,,32.5,54,,,,
2018-02-04T14:04:44.074Z,,32.5,54,,,,
2018-02-04T14:04:54.065Z,,32.4,54,,41.5,,
2018-02-04T14:05:04.171Z,,32.3,54,,,,
2018-02-04T14:05:14.177Z,,32.1,54,,,,
2018-02-04T14:05:24.095Z,,31.8,54,,,,
2018-02-04T14:05:34.138Z,,31.5,54,,,,
2018-02-04T14:05:44.185Z,,31.3,54,,,,
2018-02-04T14:05:59.181Z,,30.9,54,,,,
2018-02-04T14:06:04.178Z,,30.6,54,,,,
2018-02-04T14:06:14.281Z,,30.3,54,,,,
2018-02-04T14:06:24.115Z,,30.1,54,,,,
2018-02-04T14:06:34.122Z,,30,54,,41.6,,
2018-02-04T14:06:44.062Z,,29.8,54,,,,
2018-02-04T14:06:54.087Z,,29.7,54,,,,
2018-02-04T14:07:04.080Z,,29.5,54,,41.7,,
2018-02-04T14:07:14.173Z,,29,54,,41.8,,
2018-02-04T14:07:24.098Z,,28.7,54,,,,
2018-02-04T14:07:34.145Z,,28.6,54,,,,
2018-02-04T14:07:44.128Z,,28.6,54,,41.9,,
2018-02-04T14:07:54.123Z,,28.4,54,,42,,
2018-02-04T14:08:04.071Z,,28.1,54,,,,
2018-02-04T14:08:14.548Z,,28.1,54,,,,
2018-02-04T14:08:24.080Z,,28,54,,,,
2018-02-04T14:08:34.114Z,,27.7,54,,42.1,,
2018-02-04T14:08:44.074Z,,27.5,54,,,,
2018-02-04T14:08:54.071Z,,27.5,54,,,,
2018-02-04T14:09:04.082Z,,27.5,54,,,,
2018-02-04T14:09:14.204Z,,27.3,54,,,,
2018-02-04T14:09:24.173Z,,27.2,54,,,,
2018-02-04T14:09:34.215Z,,27.3,54,,,,
2018-02-04T14:09:44.071Z,,27.1,54,,,,
2018-02-04T14:09:54.119Z,,26.9,54,,,,
2018-02-04T14:10:04.100Z,,27.1,54,,,,
2018-02-04T14:10:14.517Z,,26.8,54,,,,
2018-02-04T14:10:24.099Z,,26.6,54,,,,
2018-02-04T14:10:34.096Z,,26.5,54,,,,
2018-02-04T14:10:44.099Z,,26.5,54,,,,
2018-02-04T14:10:54.127Z,,26.3,54,,42,,
2018-02-04T14:11:04.150Z,,26.5,54,,,,
2018-02-04T14:11:14.217Z,43,26.3,54,0,43.2,,2
2018-02-04T14:11:24.338Z,33,26.1,54,,47.1,,
2018-02-04T14:11:34.112Z,29,26,54,,45.7,,
2018-02-04T14:11:44.071Z,,26.1,54,,46.1,,
2018-02-04T14:11:54.083Z,,26.2,54,,46.4,,
2018-02-04T14:12:04.078Z,,26.6,54,,46.7,,
2018-02-04T14:12:14.179Z,,26.9,54,,46.6,,
2018-02-04T14:12:24.068Z,,27.4,54,,46.5,,
2018-02-04T14:12:34.096Z,,27.8,54,,46.4,,
2018-02-04T14:12:44.287Z,,28.1,54,,,,
2018-02-04T14:12:54.130Z,,28.5,54,,,,
2018-02-04T14:13:04.138Z,,28.7,54,,,,
2018-02-04T14:13:14.272Z,,29,54,,46.5,,
2018-02-04T14:13:24.089Z,,29.2,54,,46.6,,
2018-02-04T14:13:34.230Z,,29.3,54,,,,
2018-02-04T14:13:44.100Z,,29.5,54,,46.7,,
2018-02-04T14:13:54.160Z,,29.6,54,,,,
2018-02-04T14:14:04.128Z,,29.7,54,,46.8,,
2018-02-04T14:14:14.214Z,,29.8,54,,47,,
2018-02-04T14:14:24.153Z,,30,54,,,,
2018-02-04T14:14:34.074Z,30,30,54,,47.1,,
2018-02-04T14:14:44.125Z,29,30.1,54,,,,
2018-02-04T14:14:54.126Z,,30.2,54,,47.3,,
2018-02-04T14:15:04.070Z,,30.3,54,,47.4,,
2018-02-04T14:15:14.414Z,,30.4,54,,47.6,,
2018-02-04T14:15:24.132Z,,30.6,54,,47.7,,
2018-02-04T14:15:34.129Z,,30.7,54,,47.8,,
2018-02-04T14:15:44.141Z,,30.8,54,,48,,
2018-02-04T14:15:54.070Z,,30.9,54,,48.1,,
2018-02-04T14:16:04.070Z,,31,54,,48.2,,
2018-02-04T14:16:14.169Z,,31.2,54,,48.3,,
2018-02-04T14:16:24.113Z,,31.3,54,,48.4,,
2018-02-04T14:16:34.083Z,,31.3,54,,48.5,,
2018-02-04T14:16:44.181Z,,31.4,54,,48.6,,
2018-02-04T14:16:54.173Z,,31.4,54,,48.8,,
2018-02-04T14:17:04.154Z,,31.5,54,,48.9,,
2018-02-04T14:17:14.259Z,30,31.6,54,,49,,
2018-02-04T14:17:24.099Z,29,31.8,54,,49.1,,
2018-02-04T14:17:34.114Z,,31.9,54,,49.2,,
2018-02-04T14:17:44.144Z,,32,54,,49.3,,
2018-02-04T14:17:54.100Z,,32.1,54,,49.4,,
2018-02-04T14:18:04.109Z,,32.1,54,,49.5,,
2018-02-04T14:18:14.245Z,,32.2,54,,49.6,,
2018-02-04T14:18:24.200Z,,32.3,54,,49.8,,
2018-02-04T14:18:34.071Z,,32.4,54,,,,
2018-02-04T14:18:44.075Z,,32.4,54,,50,,
2018-02-04T14:18:54.131Z,,32.5,54,,50.1,,
2018-02-04T14:19:04.147Z,,32.6,54,,50.2,,
2018-02-04T14:19:14.292Z,,32.6,54,,,,
2018-02-04T14:19:24.085Z,,32.7,54,,50.3,,
2018-02-04T14:19:34.145Z,,32.7,54,,50.4,,
2018-02-04T14:19:44.186Z,,32.8,54,,50.5,,
2018-02-04T14:19:54.210Z,,32.8,54,,50.6,,
2018-02-04T14:20:04.125Z,,32.9,54,,50.7,,
2018-02-04T14:20:14.244Z,0,33.1,54,0,50.9,,2
2018-02-04T14:20:24.110Z,,33.2,54,,48.9,,
2018-02-04T14:20:34.087Z,,33.2,54,,46.9,,
2018-02-04T14:20:44.177Z,,33.3,54,,46.4,,
2018-02-04T14:20:54.182Z,,33.2,54,,45.9,,
2018-02-04T14:21:04.072Z,,33.1,54,,44.9,,
2018-02-04T14:21:14.208Z,,32.9,54,,44.6,,
2018-02-04T14:21:24.137Z,,32.8,54,,43.9,,
2018-02-04T14:21:34.077Z,,32.7,54,,43.6,,
2018-02-04T14:21:44.225Z,,32.6,54,,43.2,,
2018-02-04T14:21:54.071Z,,32.5,54,,42.9,,
2018-02-04T14:22:04.767Z,,32.4,54,,42.6,,
2018-02-04T14:22:14.345Z,,32.4,54,,42.2,,
2018-02-04T14:22:24.668Z,,32.3,54,,41.9,,
2018-02-04T14:22:34.088Z,,32.2,54,,41.7,,
2018-02-04T14:22:44.425Z,,32.1,54,,41.5,,
2018-02-04T14:22:54.179Z,,32,54,,41.3,,
2018-02-04T14:23:04.164Z,,31.9,54,,41.2,,
2018-02-04T14:23:15.781Z,,31.8,54,,40.9,,
2018-02-04T14:23:25.102Z,,31.6,54,,,,
2018-02-04T14:23:34.084Z,,31.6,54,,,,
2018-02-04T14:23:45.098Z,,31.4,54,,,,
2018-02-04T14:23:54.084Z,,31.4,54,,40.8,,
2018-02-04T14:24:04.650Z,,30.1,54,0,39.4,0,0
2018-02-04T14:24:14.627Z,,33.8,54,,39.3,,
2018-02-04T14:24:24.082Z,,35.4,54,,40,,
2018-02-04T14:24:34.243Z,,37.1,54,,40.2,,
2018-02-04T14:24:44.106Z,,38.3,54,,40.3,,
2018-02-04T14:24:54.087Z,,38.9,54,,,,
2018-02-04T14:25:04.088Z,,39.3,54,0,40.2,61,2
2018-02-04T14:25:14.198Z,,39.4,54,,,,
2018-02-04T14:25:24.102Z,,39.5,54,,,,
2018-02-04T14:25:34.073Z,,39.6,54,,40.1,,
2018-02-04T14:25:44.083Z,,39.5,54,,,,
2018-02-04T14:25:54.112Z,,39.3,54,,40,,
2018-02-04T14:26:04.080Z,,38.7,54,,,,
2018-02-04T14:26:14.197Z,,37.8,54,,39.9,,
2018-02-04T14:26:24.092Z,,36.5,54,,,,
2018-02-04T14:26:34.209Z,,35.5,54,,,,
2018-02-04T14:26:44.089Z,,34.3,54,,39.8,,
2018-02-04T14:26:54.086Z,,33.1,54,,,,
2018-02-04T14:27:04.113Z,,31.9,54,,39.7,,
2018-02-04T14:27:14.263Z,,30.9,54,,,,
2018-02-04T14:27:24.104Z,,30,54,,,,
2018-02-04T14:27:34.118Z,,29,54,,39.6,,
2018-02-04T14:27:44.096Z,,28.1,54,,,,
2018-02-04T14:27:54.369Z,,27.5,54,,39.5,,
2018-02-04T14:28:04.351Z,,26.8,54,,,,
2018-02-04T14:28:14.181Z,44,26.2,54,0,40.3,,2
2018-02-04T14:28:24.138Z,30,25.6,54,,46.1,,
2018-02-04T14:28:34.089Z,29,25.4,54,,45.8,,
2018-02-04T14:28:44.075Z,,25.7,54,,45.1,,
2018-02-04T14:28:54.084Z,,26.3,54,,46,,
2018-02-04T14:29:04.077Z,,26.5,54,,46.4,,
2018-02-04T14:29:14.444Z,,26.6,54,,,,
2018-02-04T14:29:24.098Z,,26.7,54,,46.6,,
2018-02-04T14:29:34.302Z,,26.8,54,,46.7,,
2018-02-04T14:29:44.077Z,,26.9,54,,46.8,,
2018-02-04T14:29:54.117Z,,26.8,54,,47,,
2018-02-04T14:30:04.205Z,,26.6,54,,,,
2018-02-04T14:30:14.330Z,,26.6,54,,47.1,,
2018-02-04T14:30:24.120Z,,26.6,54,,47.3,,
2018-02-04T14:30:35.116Z,,26.5,54,,47.4,,
2018-02-04T14:30:44.147Z,,26.2,54,,47.6,,
2018-02-04T14:30:54.084Z,,26.2,54,,47.7,,
2018-02-04T14:31:04.111Z,,26.2,54,,47.8,,
2018-02-04T14:31:14.350Z,,26.1,54,,47.9,,
2018-02-04T14:31:24.109Z,,26.1,54,,48,,
2018-02-04T14:31:34.133Z,,26.1,54,,,,
2018-02-04T14:31:44.186Z,,26.1,54,,48.1,,
2018-02-04T14:31:54.084Z,,26,54,,48.2,,
2018-02-04T14:32:04.915Z,,26.1,54,,48.3,,
2018-02-04T14:32:14.264Z,,26.1,54,,48.4,,
2018-02-04T14:32:24.160Z,,26,54,,48.5,,
2018-02-04T14:32:34.101Z,30,26,54,,,,
2018-02-04T14:32:44.082Z,29,26,54,,48.7,,
2018-02-04T14:32:54.077Z,,26,54,,48.8,,
2018-02-04T14:33:04.172Z,,26,54,,48.9,,
2018-02-04T14:33:14.319Z,30,26,54,,49,,
2018-02-04T14:33:24.125Z,,26,54,,49,,
2018-02-04T14:33:34.096Z,29,26,54,,49.2,,
2018-02-04T14:33:44.154Z,,26,54,,49.3,,
2018-02-04T14:33:54.083Z,,26,54,,49.4,,
2018-02-04T14:34:04.080Z,,26,54,,49.5,,
2018-02-04T14:34:14.346Z,30,26,54,,49.6,,
2018-02-04T14:34:24.264Z,29,26.1,54,,49.7,,
2018-02-04T14:34:34.090Z,,26,54,,49.8,,
2018-02-04T14:34:44.111Z,,26.1,54,,49.9,,
2018-02-04T14:34:54.090Z,,26,54,,50,,
2018-02-04T14:35:04.162Z,30,26,54,,,,
2018-02-04T14:35:14.222Z,29,26.1,54,,50.1,,
2018-02-04T14:35:24.183Z,,26.2,54,,50.2,,
2018-02-04T14:35:34.337Z,,26.2,54,,50.3,,
2018-02-04T14:35:44.202Z,,26.3,54,,50.4,,
2018-02-04T14:35:54.576Z,,26.5,54,,50.5,,
2018-02-04T14:36:04.080Z,,26.5,54,,50.6,,
2018-02-04T14:36:14.260Z,,26.5,54,,50.7,,
2018-02-04T14:36:24.103Z,,26.5,54,,51,,
2018-02-04T14:36:34.159Z,,26.6,54,,,,
2018-02-04T14:36:45.436Z,,26.6,54,,51.1,,
2018-02-04T14:36:54.247Z,,26.5,54,,,,
2018-02-04T14:37:04.156Z,,26.5,54,,51.2,,
2018-02-04T14:37:14.262Z,,26.6,54,,51.3,,
2018-02-04T14:37:24.336Z,,26.6,54,,51.4,,
2018-02-04T14:37:34.153Z,,26.6,54,,,,
2018-02-04T14:37:44.101Z,,26.7,54,,51.5,,
2018-02-04T14:37:54.147Z,,26.7,54,,51.6,,
2018-02-04T14:38:04.088Z,,26.7,54,,51.7,,
2018-02-04T14:38:14.280Z,,26.7,54,,,,
2018-02-04T14:38:24.139Z,0,26.7,54,0,51.8,,2
2018-02-04T14:38:34.093Z,,26.7,54,,49.9,,
2018-02-04T14:38:44.838Z,,26.7,54,,47.9,,
2018-02-04T14:38:54.107Z,,26.6,54,,47.2,,
2018-02-04T14:39:04.085Z,,26.3,54,,46.8,,
2018-02-04T14:39:14.490Z,,26.1,54,,45.9,,
2018-02-04T14:39:24.107Z,,25.9,54,,45.4,,
2018-02-04T14:39:34.128Z,,25.7,54,,44.9,,
2018-02-04T14:39:44.097Z,,25.6,54,,44.5,,
2018-02-04T14:39:54.191Z,,25.5,54,,43.9,,
2018-02-04T14:40:04.086Z,,25.4,54,,43.7,,
2018-02-04T14:40:14.313Z,,25.3,54,,43.4,,
2018-02-04T14:40:24.100Z,,25.1,54,,42.9,,
2018-02-04T14:40:34.159Z,,25,54,,42.8,,
2018-02-04T14:40:44.796Z,,24.9,54,,42.6,,
2018-02-04T14:40:54.165Z,,24.8,54,,42.3,,
2018-02-04T14:41:04.310Z,,24.7,54,,41.9,,
2018-02-04T14:41:14.566Z,,24.5,54,,,,
2018-02-04T14:41:24.255Z,,24.4,54,,41.6,,
2018-02-04T14:41:34.237Z,,24.3,54,,,,
2018-02-04T14:41:44.089Z,,24,54,,,,
2018-02-04T14:41:54.086Z,,23.8,54,,,,
2018-02-04T14:42:04.097Z,,24,54,,41.5,,
2018-02-04T14:42:14.183Z,,23.9,54,,,,
2018-02-04T14:42:24.083Z,,23.6,54,,,,
2018-02-04T14:42:34.126Z,,23.2,54,,,,
2018-02-04T14:42:44.213Z,,22.8,54,,,,
2018-02-04T14:42:54.085Z,,22.6,54,,,,
2018-02-04T14:43:04.098Z,,22.4,54,,,,
2018-02-04T14:43:14.529Z,,22,54,,,,
2018-02-04T14:43:24.116Z,,21.7,54,,41.6,,
2018-02-04T14:43:34.128Z,,21.5,54,,,,
2018-02-04T14:43:44.318Z,,21.2,54,,41.7,,
2018-02-04T14:43:54.084Z,,21.1,54,,,,
2018-02-04T14:44:04.100Z,,20.8,54,,41.8,,
2018-02-04T14:44:14.282Z,,20.6,54,,41.9,,
2018-02-04T14:44:24.152Z,,20.4,54,,,,
2018-02-04T14:44:34.097Z,,20.2,54,,42,,
2018-02-04T14:44:44.092Z,,20.1,54,,,,
2018-02-04T14:44:54.094Z,,20,54,,,,
2018-02-04T14:45:04.097Z,,19.8,54,,42.1,,
2018-02-04T14:45:14.275Z,,19.6,54,,,,
2018-02-04T14:45:24.139Z,,19.3,54,,,,
2018-02-04T14:45:34.176Z,,19.4,54,,42.2,,
2018-02-04T14:45:44.112Z,,19.4,54,,,,
2018-02-04T14:45:54.107Z,,19.4,54,,,,
2018-02-04T14:46:04.107Z,,19.3,54,,,,
2018-02-04T14:46:14.200Z,,19.3,54,,,,
2018-02-04T14:46:24.149Z,,19.3,54,,,,
2018-02-04T14:46:34.139Z,,19.2,54,,,,
2018-02-04T14:46:44.197Z,,19,54,,,,
2018-02-04T14:46:54.156Z,,19,54,,,,
2018-02-04T14:47:04.172Z,,18.9,54,,,,
2018-02-04T14:47:14.224Z,,18.6,54,,,,
2018-02-04T14:47:24.125Z,,18.4,54,,,,
2018-02-04T14:47:34.148Z,,18.2,54,,42.1,,
2018-02-04T14:47:44.125Z,,18.1,54,,,,
2018-02-04T14:47:54.149Z,,18.4,54,,,,
2018-02-04T14:48:04.171Z,,18.4,54,,,,
2018-02-04T14:48:14.198Z,,18.5,54,,,,
2018-02-04T14:48:24.100Z,,18.5,54,,,,
2018-02-04T14:48:34.216Z,,18.5,54,,,,
2018-02-04T14:48:44.100Z,,18.4,54,,42,,
2018-02-04T14:48:54.150Z,,18.4,54,,,,
2018-02-04T14:49:04.100Z,,18.4,54,,,,
2018-02-04T14:49:14.241Z,,18.2,54,,,,
2018-02-04T14:49:24.175Z,,18.2,54,,42,,
2018-02-04T14:49:34.120Z,,18.1,54,,42,,
2018-02-04T14:49:44.098Z,,18.1,54,,41.9,,
2018-02-04T14:49:54.091Z,,17.9,54,,,,
2018-02-04T14:50:04.301Z,,17.9,54,,,,
2018-02-04T14:50:14.228Z,,17.8,54,,,,
2018-02-04T14:50:24.098Z,,17.8,54,,41.8,,
2018-02-04T14:50:34.102Z,,17.7,54,,,,
2018-02-04T14:50:44.162Z,,17.7,54,,,,
2018-02-04T14:50:54.138Z,,17.5,54,,,,
2018-02-04T14:51:04.095Z,,17.5,54,0,41.7,,2
2018-02-04T14:51:14.275Z,38,17.4,54,,45.5,,
2018-02-04T14:51:24.273Z,29,17.4,54,,45.9,,
2018-02-04T14:51:34.098Z,30,17.7,54,,44.9,,
2018-02-04T14:51:44.111Z,29,18.6,54,,45.1,,
2018-02-04T14:51:54.173Z,,19.3,54,,45.8,,
2018-02-04T14:52:04.098Z,,20,54,,45.6,,
2018-02-04T14:52:14.263Z,,20.4,54,,45.5,,
2018-02-04T14:52:24.099Z,,20.8,54,,45.4,,
2018-02-04T14:52:34.152Z,30,21.3,54,,45.3,,
2018-02-04T14:52:44.100Z,29,21.6,54,,45.2,,
2018-02-04T14:52:54.093Z,,21.7,54,,,,
2018-02-04T14:53:04.096Z,,21.9,54,,,,
2018-02-04T14:53:14.285Z,,22.1,54,,,,
2018-02-04T14:53:24.097Z,,22.2,54,,45.3,,
2018-02-04T14:53:34.096Z,,22.4,54,,,,
2018-02-04T14:53:44.255Z,,22.5,54,,,,
2018-02-04T14:53:59.309Z,,22.6,54,,45.4,,
2018-02-04T14:54:04.092Z,,22.6,54,,,,
2018-02-04T14:54:14.275Z,,22.6,54,,45.5,,
2018-02-04T14:54:24.097Z,,22.5,54,,45.6,,
2018-02-04T14:54:34.146Z,,22.7,54,,,,
2018-02-04T14:54:44.117Z,,22.8,54,,45.7,,
2018-02-04T14:54:54.099Z,,22.8,54,,45.8,,
2018-02-04T14:55:04.247Z,,23.1,54,,46,,
2018-02-04T14:55:14.193Z,,23.2,54,,46.1,,
2018-02-04T14:55:24.114Z,30,23.2,54,,46.2,,
2018-02-04T14:55:34.094Z,29,22.8,54,,46.3,,
2018-02-04T14:55:44.147Z,,23.4,54,,46.4,,
2018-02-04T14:55:54.148Z,30,23.6,54,,46.6,,
2018-02-04T14:56:04.156Z,,23.9,54,,46.7,,
2018-02-04T14:56:14.227Z,29,24,54,,46.8,,
2018-02-04T14:56:24.288Z,,23.9,54,,47,,
2018-02-04T14:56:34.118Z,,24,54,,,,
2018-02-04T14:56:44.165Z,,24,54,,47.2,,
2018-02-04T14:56:54.109Z,,23.8,54,,47.3,,
2018-02-04T14:57:04.209Z,,23.2,54,,47.4,,
2018-02-04T14:57:14.249Z,,23.2,54,,47.6,,
2018-02-04T14:57:24.180Z,,23.3,54,,47.7,,
2018-02-04T14:57:34.112Z,,23.6,54,,47.8,,
2018-02-04T14:57:44.170Z,,23.8,54,,48,,
2018-02-04T14:57:54.097Z,,25.1,54,,48.1,,
2018-02-04T14:58:04.095Z,,25.1,54,,48.2,,
2018-02-04T14:58:14.421Z,,25,54,,48.3,,
2018-02-04T14:58:24.211Z,,25,54,,48.4,,
2018-02-04T14:58:34.142Z,,25.1,54,,48.5,,
2018-02-04T14:58:44.167Z,,25.1,54,,48.6,,
2018-02-04T14:58:54.094Z,,25.1,54,,48.7,,
2018-02-04T14:59:04.142Z,,25.3,54,,48.8,,
2018-02-04T14:59:14.229Z,,25.3,54,,49,,
2018-02-04T14:59:24.125Z,,25.4,54,,,,
2018-02-04T14:59:34.102Z,,25.4,54,,49.1,,
2018-02-04T14:59:44.101Z,,25.3,54,,49.2,,
2018-02-04T14:59:54.122Z,,25.1,54,,49.3,,
2018-02-04T15:00:04.103Z,,25.1,54,,49.4,,
2018-02-04T15:00:14.523Z,,25.1,54,,49.5,,
2018-02-04T15:00:24.100Z,,25.1,54,,49.6,,
2018-02-04T15:00:34.101Z,,25.3,54,,,,
2018-02-04T15:00:44.149Z,,25.1,54,,49.7,,
2018-02-04T15:00:54.139Z,,25.1,54,,49.8,,
2018-02-04T15:01:04.143Z,,25.1,54,,49.9,,
2018-02-04T15:01:14.211Z,,25,54,,49.9,,
2018-02-04T15:01:24.100Z,,25,54,,50,,
2018-02-04T15:01:34.117Z,30,25,54,,50.1,,
2018-02-04T15:01:44.160Z,29,25,54,,50.2,,
2018-02-04T15:01:54.200Z,,25.1,54,,50.3,,
2018-02-04T15:02:04.250Z,,25,54,,50.4,,
2018-02-04T15:02:14.361Z,,25,54,,50.5,,
2018-02-04T15:02:24.179Z,,24.9,54,,,,
2018-02-04T15:02:34.095Z,29,24.9,54,0,50.6,61,2
2018-02-04T15:02:44.108Z,,24.9,54,,50.7,,
2018-02-04T15:02:54.095Z,,24.9,54,,,,
2018-02-04T15:03:04.188Z,,24.9,54,,51,,
2018-02-04T15:03:14.206Z,,24.9,54,,,,
2018-02-04T15:03:24.101Z,,25,54,,51.1,,
2018-02-04T15:03:34.157Z,30,25,54,,,,
2018-02-04T15:03:44.107Z,29,25,54,,51.2,,
2018-02-04T15:03:54.198Z,,24.9,54,,51.3,,
2018-02-04T15:04:04.110Z,,24.9,54,,,,
2018-02-04T15:04:14.257Z,30,25,54,,51.4,,
2018-02-04T15:04:24.191Z,29,24.9,54,,51.5,,
2018-02-04T15:04:34.178Z,,24.9,54,,,,
2018-02-04T15:04:44.128Z,30,25,54,,51.6,,
2018-02-04T15:04:54.175Z,29,25,54,,51.7,,
2018-02-04T15:05:04.098Z,,25,54,,51.8,,
2018-02-04T15:05:14.234Z,30,25,54,,,,
2018-02-04T15:05:24.108Z,0,25,54,0,51.9,,2
2018-02-04T15:05:34.131Z,,25,54,,48.9,,
2018-02-04T15:05:44.096Z,,25,54,,47.9,,
2018-02-04T15:05:54.126Z,,24.5,54,,47.4,,
2018-02-04T15:06:04.202Z,,24.3,54,,46.6,,
2018-02-04T15:06:14.198Z,,24.2,54,,45.9,,
2018-02-04T15:06:24.097Z,,24,54,,45.4,,
2018-02-04T15:06:34.209Z,,23.9,54,,44.9,,
2018-02-04T15:06:44.151Z,,23.7,54,,44.5,,
2018-02-04T15:06:54.151Z,,23.7,54,,43.9,,
2018-02-04T15:07:04.160Z,,23.6,54,,43.7,,
2018-02-04T15:07:14.254Z,,23.4,54,,43.4,,
2018-02-04T15:07:24.102Z,,23.3,54,,43.2,,
2018-02-04T15:07:34.102Z,,23.2,54,,42.9,,
2018-02-04T15:07:44.194Z,,23.2,54,,42.7,,
2018-02-04T15:07:54.100Z,,23.1,54,,42.4,,
2018-02-04T15:08:04.106Z,,23,54,,42.2,,
2018-02-04T15:08:14.362Z,,22.8,54,,42.1,,
2018-02-04T15:08:24.108Z,,22.8,54,,41.8,,
2018-02-04T15:08:34.213Z,,22.7,54,,,,
2018-02-04T15:08:44.106Z,,22.4,54,,,,
2018-02-04T15:08:54.152Z,,22.6,54,,,,
